,Planet Name,TSM Estimate 1.95-1.9695um,TSM Estimate 1.9695-1.989um,TSM Estimate 1.989-2.0085um,TSM Estimate 2.0085-2.028um,TSM Estimate 2.028-2.0475um,TSM Estimate 2.0475-2.067um,TSM Estimate 2.067-2.0865um,TSM Estimate 2.0865-2.106um,TSM Estimate 2.106-2.1255um,TSM Estimate 2.1255-2.145um,TSM Estimate 2.145-2.1645um,TSM Estimate 2.1645-2.184um,TSM Estimate 2.184-2.2035um,TSM Estimate 2.2035-2.223um,TSM Estimate 2.223-2.2425um,TSM Estimate 2.2425-2.262um,TSM Estimate 2.262-2.2815um,TSM Estimate 2.2815-2.301um,TSM Estimate 2.301-2.3205um,TSM Estimate 2.3205-2.34um,TSM Estimate 2.34-2.3595um,TSM Estimate 2.3595-2.379um,TSM Estimate 2.379-2.3985um,TSM Estimate 2.3985-2.418um,TSM Estimate 2.418-2.4375um,TSM Estimate 2.4375-2.457um,TSM Estimate 2.457-2.4765um,TSM Estimate 2.4765-2.496um,TSM Estimate 2.496-2.5155um,TSM Estimate 2.5155-2.535um,TSM Estimate 2.535-2.5545um,TSM Estimate 2.5545-2.574um,TSM Estimate 2.574-2.5935um,TSM Estimate 2.5935-2.613um,TSM Estimate 2.613-2.6325um,TSM Estimate 2.6325-2.652um,TSM Estimate 2.652-2.6715um,TSM Estimate 2.6715-2.691um,TSM Estimate 2.691-2.7105um,TSM Estimate 2.7105-2.73um,TSM Estimate 2.73-2.7495um,TSM Estimate 2.7495-2.769um,TSM Estimate 2.769-2.7885um,TSM Estimate 2.7885-2.808um,TSM Estimate 2.808-2.8275um,TSM Estimate 2.8275-2.847um,TSM Estimate 2.847-2.8665um,TSM Estimate 2.8665-2.886um,TSM Estimate 2.886-2.9055um,TSM Estimate 2.9055-2.925um,TSM Estimate 2.925-2.9445um,TSM Estimate 2.9445-2.964um,TSM Estimate 2.964-2.9835um,TSM Estimate 2.9835-3.003um,TSM Estimate 3.003-3.0225um,TSM Estimate 3.0225-3.042um,TSM Estimate 3.042-3.0615um,TSM Estimate 3.0615-3.081um,TSM Estimate 3.081-3.1005um,TSM Estimate 3.1005-3.12um,TSM Estimate 3.12-3.1395um,TSM Estimate 3.1395-3.159um,TSM Estimate 3.159-3.1785um,TSM Estimate 3.1785-3.198um,TSM Estimate 3.198-3.2175um,TSM Estimate 3.2175-3.237um,TSM Estimate 3.237-3.2565um,TSM Estimate 3.2565-3.276um,TSM Estimate 3.276-3.2955um,TSM Estimate 3.2955-3.315um,TSM Estimate 3.315-3.3345um,TSM Estimate 3.3345-3.354um,TSM Estimate 3.354-3.3735um,TSM Estimate 3.3735-3.393um,TSM Estimate 3.393-3.4125um,TSM Estimate 3.4125-3.432um,TSM Estimate 3.432-3.4515um,TSM Estimate 3.4515-3.471um,TSM Estimate 3.471-3.4905um,TSM Estimate 3.4905-3.51um,TSM Estimate 3.51-3.5295um,TSM Estimate 3.5295-3.549um,TSM Estimate 3.549-3.5685um,TSM Estimate 3.5685-3.588um,TSM Estimate 3.588-3.6075um,TSM Estimate 3.6075-3.627um,TSM Estimate 3.627-3.6465um,TSM Estimate 3.6465-3.666um,TSM Estimate 3.666-3.6855um,TSM Estimate 3.6855-3.705um,TSM Estimate 3.705-3.7245um,TSM Estimate 3.7245-3.744um,TSM Estimate 3.744-3.7635um,TSM Estimate 3.7635-3.783um,TSM Estimate 3.783-3.8025um,TSM Estimate 3.8025-3.822um,TSM Estimate 3.822-3.8415um,TSM Estimate 3.8415-3.861um,TSM Estimate 3.861-3.8805um,TSM Estimate 3.8805-3.9um
0,TOI-5704b,1.1977323051999298,1.185923056867173,1.17427751029254,1.1627936629514544,1.1514694751878254,1.1403028771247585,1.129291774933901,1.1184340565184152,1.1077275966588482,1.0971702616683712,1.0867599135988348,1.0764944140355899,1.066371627516735,1.056389424608522,1.0465456846659678,1.0368382983062003,1.0272651696187551,1.017824218135403,1.0085133805801876,0.999330612419001,0.9902738892254643,0.9813412078793424,0.972530587612384,0.9638400709143906,0.9552677243120982,0.9468116390324128,0.9384699315596926,0.9302407440971169,0.9221222449405546,0.9141126287729745,0.9062101168867149,0.8984129573403116,0.8907194250560455,0.8831278218638514,0.8756364764967675,0.8682437445426775,0.860948008356632,0.8537476769379946,0.8466411857755599,0.8396269966645762,0.8327035974984773,0.8258695020378939,0.8191232496600143,0.812463405090401,0.8058885581191818,0.7993973233040798,0.7929883396617695,0.7866602703492185,0.7804118023365115,0.774241646072828,0.7681485351463463,0.7621312259394587,0.756188497280554,0.7503191500927993,0.744522007041229,0.7387959121786931,0.7331397305914238,0.727552348044855,0.722032670630262,0.7165796244127475,0.711192155081026,0.705869227599435,0.7006098258625463,0.6954129523526512,0.6902776278006276,0.6852028908500337,0.6801877977251277,0.6752314219028006,0.6703328537884012,0.665491200396006,0.6607055850330575,0.6559751469892919,0.6512990412304436,0.6466764380965478,0.6421065230049107,0.6375884961577836,0.6331215722550265,0.6287049802113863,0.6243379628786058,0.6200197767725365,0.6157496918048848,0.6115269910197654,0.6073509703352237,0.6032209382892836,0.5991362157908631,0.5950961358753222,0.5911000434646646,0.5871472951323314,0.583237258872552,0.5793693138741448,0.5755428502988512,0.5717572690639614,0.5680119816292277,0.564306409788209,0.5606399854636428,0.5570121505069516,0.5534223565019786,0.5498700645725588,0.5463547451940205,0.5428758780087626
1,TOI-672b,2.92195524781398,2.8969778154155086,2.872244952241273,2.84775802385963,2.8235180340734654,2.7995256541461297,2.775781249907432,2.7522849068940816,2.7290364536650924,2.706035483425769,2.683281374081407,2.660773306832999,2.6385102834212844,2.616491142115406,2.594714572535369,2.5731791293932904,2.5518832452297215,2.5308252422167725,2.5100033430944886,2.4894156813030888,2.4690603103667352,2.4489352125826604,2.4290383070655874,2.409367457191693,2.3899204774852674,2.3706951399881633,2.351689180146984,2.3329003022533934,2.3143261844683765,2.2959644834599375,2.277812838681455,2.2598688763159798,2.242130212910004,2.224594458718545,2.207259220781896,2.190122105752927,2.173180722492367,2.15643268444904,2.1398756118389906,2.123507133639104,2.1073248894077174,2.0913265309438627,2.0755097237978015,2.0598721486428238,2.0444115025175966,2.0291254999495205,2.0140118739668447,1.999068377007568,1.9842927817325284,1.9696828817503742,1.9552364922596428,1.940951450614576,1.9268256168208326,1.9128568739650051,1.8990431285839446,1.885382310977859,1.871872375471523,1.858511300627545,1.8452970894153187,1.8322277693390885,1.8193013925282866,1.806516035793114,1.7938698006481277,1.7813608133062528,1.7689872246461504,1.7567472101540993,1.7446389698436733,1.7326607281545863,1.7208107338320002,1.7090872597890037,1.697488602953277,1.686013084098918,1.6746590476657888,1.6634248615669815,1.6523089169855965,1.641309628161902,1.6304254321725042,1.6196547887014776,1.6089961798048142,1.5984481096694725,1.5880091043668092,1.5776777116015888,1.5674525004576751,1.5573320611399384,1.5473150047138804,1.5373999628429975,1.527585587524504,1.5178705508238186,1.5082535446082497,1.4987332802801205,1.489308488510017,1.4799779189700195,1.4707403400673356,1.4615945386791405,1.4525393198879786,1.4435735067183997,1.4346959398754453,1.4259054774843198,1.4172009948318385,1.4085813841103494
2,TOI-199b,2.323115677246798,2.2985336005135597,2.2743399119990597,2.2505276896364133,2.2270900823185737,2.204020315959255,2.1813116987111236,2.1589576254255483,2.1369515814282622,2.1152871456809974,2.0939579933904824,2.0729578981204515,2.0522807334588746,2.0319204742859105,2.0118711976838295,1.9921270835280138,1.9726824147925486,1.9535315776015347,1.9346690610542516,1.9160894568503999,1.8977874587373254,1.879757861800703,1.8619955616181278,1.8444955532915823,1.8272529303748175,1.810262883710162,1.7935207001861355,1.7770217614283623,1.7607615424335075,1.7447356101556422,1.7289396220533928,1.713369324605351,1.6980205518005267,1.6828892236098811,1.6679713444443944,1.6532630016045375,1.638760363725372,1.6244596792216464,1.6103572747353685,1.5964495535900367,1.5827329942537325,1.5692041488130215,1.5558596414607158,1.542696166998865,1.5297104893581484,1.5168994401360003,1.5042599171540774,1.491788883036118,1.4794833638070624,1.467340447514728,1.455357282873736,1.443531077932637,1.4318590987650375,1.4203386681840389,1.4089671644810577,1.3977420201887159,1.386660720867971,1.375720803919488,1.364919857419172,1.3542555189777805,1.3437254746244442,1.3333274577139351,1.3230592478574532,1.3129186698765924,1.302903592780599,1.2930119287658453,1.2832416322380964,1.2735906988568306,1.264057164600897,1.2546391048559171,1.245334633522675,1.2361419021457687,1.227059099062894,1.2180844485738942,1.2092162101292145,1.2004526775373632,1.191792178191449,1.1832330723136812,1.1747737522178152,1.1664126415894933,1.1581481947834076,1.1499788961372592,1.1419032593024891,1.1339198265906214,1.1260271683355576,1.1182238822710961,1.1105085929234313,1.1028799510182614,1.095336632902177,1.0878773399779047,1.0805007981533106,1.073205757303517,1.0659909907458938,1.058855294728012,1.0517974879275946,1.0448164109645008,1.0379109259247334,1.0310799158955748,1.024322284511865,1.0176369555135432
3,WASP-176b,1.553012151725654,1.5357163907091436,1.5187176876389472,1.5020097570554403,1.4855864423753082,1.469441715516665,1.453569676222677,1.437964551123545,1.4226206925711502,1.4075325772787752,1.3926948047934689,1.3781020958256665,1.363749290459181,1.349631346260983,1.3357433363080464,1.322080447147781,1.3086379767054555,1.2954113321510052,1.2823960277361621,1.2695876826120625,1.2569820186351033,1.2445748581689424,1.2323621218896155,1.2203398265987877,1.208504083050583,1.1968510937967276,1.1853771510529747,1.174078634590817,1.1629520096569095,1.1519938249226678,1.1412007104660447,1.130569375787128,1.120096607858932,1.1097792692144677,1.0996142960709578,1.0895986964918474,1.0797295485869824,1.0700039987515753,1.0604192599434645,1.0509726099994185,1.0416613899900566,1.0324830026128926,1.0234349106238478,1.0145146353065595,1.0057197549787833,0.9970479035360221,0.9884967690314754,0.9800640922917625,0.9717476655678179,0.9635453312207152,0.9554549804411757,0.9474745520024118,0.9396020310458968,0.9318354478987447,0.9241728769225696,0.9166124353928439,0.9091522824081317,0.9017906178284953,0.8945256812423702,0.8873557509612265,0.8802791430413213,0.8732942103318682,0.8663993415489584,0.8595929603744992,0.8528735245797774,0.8462395251724909,0.8396894855671997,0.8332219607783116,0.8268355366347491,0.8205288290162019,0.8143004831101266,0.8081491726886892,0.8020735994055852,0.7960724921118775,0.7901446061903317,0.7842887229077271,0.7785036487849363,0.7727882149838022,0.7671412767105782,0.7615617126356784,0.7560484243288315,0.750600335709427,0.7452163925118475,0.7398955617648568,0.734636831285093,0.7294392091840318,0.7243017233881077,0.7192234211716044,0.7142033687019614,0.7092406505970851,0.7043343694944781,0.6994836456316426,0.6946876164374887,0.6899454361346921,0.6852562753522732,0.6806193207483138,0.6760337746427157,0.6714988546593247,0.6670137933773403,0.6625778379920098
4,TOI-1801b,1.3509248435920422,1.3391207419888176,1.327439788123007,1.3158822212712653,1.304448129558343,1.2931374627987904,1.281950044383285,1.2708855822806318,1.259943679219958,1.2491238421143835,1.2384254907816052,1.227847966012714,1.217390537037758,1.2070524084319054,1.1968327265027643,1.186730585197465,1.1767450315640833,1.1668750707998774,1.1571196709163822,1.1474777670496281,1.137948265440566,1.1285300471099258,1.1192219712499745,1.1100228783529995,1.1009315930958858,1.0919469269987252,1.0830676808730682,1.0742926470756247,1.0656206115811473,1.0570503558876199,1.048580658765859,1.0402102978647432,1.0319380511825011,1.0237626984137365,1.0156830221811677,1.0076978091604425,0.9998058511056847,0.9920059457832716,0.9842968978199363,0.9766775194720738,0.9691466313217181,0.9617030629042652,0.9543456532735095,0.9470732515083237,0.9398847171650209,0.9327789206799701,0.9257547437258227,0.9188110795248198,0.9119468331223965,0.9051609216244214,0.8984522744002955,0.8918198332547866,0.8852625525712615,0.8787793994279552,0.8723693536898907,0.8660314080781175,0.8597645682181366,0.8535678526691881,0.8474402929359398,0.8413809334640437,0.835388831620886,0.8294630576627953,0.8236026946898691,0.8178068385894361,0.8120745979693993,0.8064050940819081,0.8007974607387743,0.7952508442191886,0.7897644031702424,0.7843373085014335,0.7789687432735448,0.7736579025822783,0.7684039934376576,0.76320623463942,0.7580638566488754,0.752976101457675,0.7479422224541799,0.74296148428735,0.7380331627287375,0.733156544533114,0.7283309272975942,0.7235556193197569,0.7188299394552305,0.71415321697449,0.7095247914195126,0.7049440124602706,0.7004102397513072,0.6959228427885505,0.6914812007665313,0.6870847024360869,0.6827327459628311,0.6784247387863052,0.6741600974799672,0.6699382476123701,0.6657586236092029,0.6616206686164837,0.6575238343651624,0.6534675810368072,0.6494513771306255,0.6454746993321178
5,TOI-836c,1.9541006725216428,1.9349287778768103,1.9160200177552935,1.8973712905262714,1.8789794264122643,1.8608411991370613,1.8429533365081145,1.8253125300240591,1.8079154435886717,1.7907587214079592,1.7738389951388436,1.757152890352157,1.7406970323689044,1.7244680515222819,1.7084625878935475,1.692677295567317,1.677108846446416,1.6617539336637337,1.646609274625377,1.631671613717193,1.6169377247025292,1.6024044128381913,1.5880685167333444,1.5739269099726838,1.55997650252481,1.5462142419550338,1.5326371144587747,1.5192421457322993,1.5060264016948344,1.492986989075494,1.4801210558772562,1.4674257917291793,1.4548984281371957,1.4425362386429044,1.4303365388990774,1.4182966866698292,1.4064140817626671,1.3946861658995375,1.3831104225321946,1.3716843766084816,1.3604055942942692,1.3492716826553988,1.3382802893047974,1.3274291020183246,1.3167158483226373,1.3061382950592029,1.295694247927015,1.2853815510068285,1.275198086269464,1.2651417730710122,1.2552105676362935,1.2454024625329188,1.2357154861380955,1.2261477020989564,1.216697208788631,1.2073621387590254,1.1981406581916212,1.189030966347399,1.1800312950168708,1.1711399079711309,1.1623551004147374,1.1536751984411595,1.1450985584914555,1.1366235668166815,1.1282486389448978,1.1199722191525634,1.1117927799415062,1.1037088215214823,1.0957188712983257,1.0878214833686315,1.0800152380208723,1.0722987412428602,1.064670624236372,1.0571295429386791,1.0496741775511187,1.042303232074799,1.0350154338539157,1.0278095331261106,1.0206843025802235,1.0136385369217644,1.0066710524455085,0.9997806866155131,0.9929662976528538,0.9862267641303603,0.9795609845749307,0.9729678770770598,0.9664463789076255,0.9599954461418523,0.9536140532904037,0.9473011929374479,0.9410558753858345,0.9348771283090147,0.9287639964096968,0.9227155410854891,0.9167308401008778,0.9108089872657276,0.9049490921204685,0.8991502796273311,0.8934116898678012,0.8877324777465315
6,TOI-3807b,1.630740809480706,1.6127799607289075,1.59512226278888,1.5777615085390824,1.5606916066290548,1.54390658216669,1.5274005770235555,1.5111678498043468,1.49520277552045,1.4794998450053387,1.4640536641041824,1.4488589526667173,1.4339105433706347,1.419203380398668,1.4047325179901073,1.3904931188865184,1.3764804526880057,1.362689894135129,1.3491169213299443,1.3357571139086595,1.322606151175786,1.3096598102096824,1.2969139639483016,1.2843645792618241,1.272007715019191,1.2598395201547365,1.2478562317391884,1.2360541730603005,1.2244297517166778,1.2129794577283122,1.2016998616668133,1.1905876128078843,1.1796394373082533,1.1688521364089224,1.1582225846663234,1.1477477282126989,1.1374245830466911,1.1272502333553582,1.1172218298676138,1.1073365882403798,1.097591787477463,1.0879847683810686,1.0785129320367313,1.0691737383313353,1.0599647045038445,1.0508834037292323,1.0419274637349711,1.033094565449808,1.024382441684488,1.0157888758444216,1.007311700673256,0.9989487970272061,0.9906980926799533,0.982557561156928,0.9745252205990445,0.966599132655045,0.9587774014019703,0.9510581722931918,0.9434396311334206,0.9359200030801231,0.928497551670758,0.9211705778752572,0.9139374191731753,0.9067964486548609,0.8997460741463434,0.89278473735683,0.8859109130488625,0.8791231082302969,0.8724198613673024,0.8657997416183635,0.8592613480884829,0.8528033091028219,0.8464242814997773,0.8401229499426636,0.8338980262495175,0.8277482487405373,0.8216723816030029,0.8156692142727061,0.809737560831701,0.8038762594221592,0.7980841716754243,0.7923601821560864,0.7867031978209085,0.7811121474916641,0.7755859813419753,0.770123670397527,0.7647242060493595,0.7593865995798637,0.7541098817011436,0.7488931021053428,0.7437353290267648,0.7386356488152463,0.7335931655205257,0.7286070004875711,0.7236762919621319,0.7188001947064413,0.7139778796249976,0.7092085333997271,0.704491358134471,0.6998255710088096
7,TOI-4087b,1.8065755075223733,1.7863077482725718,1.7663920523729173,1.7468208154649638,1.7275865977618607,1.7086821227961155,1.6901002758664874,1.6718341022270888,1.653876805055552,1.636221743235119,1.618862428980088,1.6017925253307779,1.585005843542611,1.5684963403897643,1.5522581154015007,1.5362854080485409,1.5205725948933417,1.5051141867170887,1.4899048256346183,1.4749392822076897,1.4602124525643305,1.4457193555322263,1.431455129793116,1.4174150310629823,1.4035944293033555,1.3899888059683256,1.376593751289841,1.3634049616051431,1.3504182367283915,1.3376294773686437,1.3250346825958528,1.3126299473561662,1.3004114600375452,1.2883755000864205,1.2765184356758792,1.2648367214256546,1.2533268961739181,1.2419855808011513,1.2308094761051471,1.2197953607276306,1.208940089131656,1.1982405896288804,1.1876938624568103,1.1772969779049418,1.1670470744887134,1.156941357171167,1.1469770956310275,1.1371516225763287,1.127462332102689,1.1179066780957356,1.108482172676057,1.09918638468609,1.0900169382183018,1.0809715111829796,1.072047833915324,1.06324368782057,1.0545569040562721,1.0459853622508166,1.0375269892572234,1.0291797579413307,1.0209416860034473,1.012810834832598,1.0047853083924803,0.9968632521382041,0.9890428519632649,0.9813223331753278,0.9736999595006949,0.9661740321163483,0.9587428887085172,0.9514049025575887,0.9441584816483288,0.9370020678044221,0.9299341358471989,0.9229531927774979,0.916057776980015,0.9092464574494784,0.9025178330383716,0.895870531725032,0.8893032099018104,0.8828145516829642,0.8764032682311909,0.8700680971025255,0.8638078016093277,0.8576211702002489,0.8515070158572051,0.8454641755085922,0.8394915094583535,0.8335879008304217,0.8277522550281029,0.8219834992079018,0.8162805817675471,0.8106424718475682,0.8050681588460874,0.799556651946747,0.7941069796589046,0.7887181893699874,0.7833893469098723,0.7781195361264922,0.7729078584725652,0.7677534326034262
8,TOI-2818b,2.637666096971493,2.6087172182170475,2.580254219479724,2.5522672597078575,2.524746675261801,2.497682981566324,2.4710668741127586,2.4448892288875523,2.419141102293806,2.3938137306286293,2.3688985291703935,2.3443870909244304,2.32027118507274,2.2965427551665836,2.2731939170967626,2.2502169568747865,2.227604328252455,2.205348650205368,2.183442704303094,2.1618794319871477,2.1406519317735824,2.1197534563970173,2.0991774099110936,2.0789173447568627,2.058966958811103,2.0393200924252013,2.0199707254620853,2.0009129743402383,1.9821410890910618,1.9636494504357556,1.9454325668869674,1.9274850718797525,1.9098017209358058,1.8923773888643423,1.8752070670025287,1.8582858604979187,1.8416089856347886,1.8251717672066117,1.8089696359349396,1.7929981259370198,1.7772528722423957,1.761729608358576,1.7464241638872295,1.7313324621905777,1.7164505181075447,1.7017744357206348,1.6873004061726575,1.673024705533016,1.6589436927131398,1.6450538074312093,1.6313515682246031,1.6178335705099545,1.6044964846906262,1.5913370543097873,1.578352094249309,1.5655384889732011,1.5528931908149097,1.5404132183076362,1.5280956545568134,1.5159376456538982,1.5039363991305927,1.492089182452637,1.4803933215523053,1.4688461993986106,1.4574452546047902,1.4461879800713302,1.4350719216646621,1.4240946769302274,1.4132538938386519,1.4025472695650516,1.391972549300209,1.3815275250924262,1.3712100347200855,1.3610179605936172,1.3509492286861131,1.3410018074918417,1.3311737070124325,1.321462977769201,1.3118677098413207,1.3023860319295284,1.2930161104439182,1.2837561486155573,1.2746043856316753,1.2655590957929193,1.2566185876928517,1.2477812034186855,1.2390453177727991,1.2304093375144443,1.2218717006211142,1.2134308755689316,1.2050853606318104,1.196833683198513,1.1886743991072088,1.1806060919974923,1.1726273726786671,1.1647368785142074,1.1569332728222788,1.149215244291209,1.1415815064098158,1.134030796912635
9,TOI-3235b,2.6525236063497,2.632093365701322,2.611799133601478,2.591645376256335,2.571636106255037,2.5517749137909815,2.5320649958314245,2.512509183371623,2.4931099668984626,2.473869520183382,2.454789722514058,2.4358721794670797,2.4171182423191326,2.398529026185623,2.380105426969743,2.361848137201537,2.3437576608389246,2.32583432709876,2.308078303381415,2.2904896073490146,2.273068118211258,2.2558135872711564,2.238725647779544,2.2218038241420204,2.205047540521036,2.1884561288730002,2.1720288364555618,2.155764832840602,2.1396632164642333,2.123723020743834,2.1079432197900156,2.0923227337395516,2.076860433733656,2.0615551465643502,2.0464056590102158,2.031410721881428,2.0165690537925136,2.001879344680824,1.9873402590857892,1.9729504392055361,1.9587085077444641,1.9446130705645441,1.9306627191539494,1.9168560329240978,1.903191581345458,1.8896679259335005,1.8762836220936174,1.8630372208339911,1.8499272703547993,1.836952317522305,1.8241109092340833,1.811401593682837,1.7988229215258043,1.7863734469645867,1.7740517287421547,1.761856331061806,1.7497858244331994,1.7378387864501348,1.726013802504443,1.7143094664401082,1.7027243811514545,1.691257159129024,1.6799064229565388,1.6686708057619883,1.6575489516263155,1.646539515951511,1.6356411657918548,1.6248525801502511,1.6141724502414883,1.6035994797255568,1.5931323849125514,1.5827698949406181,1.572510751929679,1.5623537111120018,1.5522975409412112,1.5423410231812036,1.532482952976941,1.522722138907487,1.5130574030229809,1.503487580867119,1.4940115214853327,1.4846280874201185,1.475336154694919,1.4661346127864239,1.4570223645870284,1.4479983263577627,1.4390614276725608,1.4302106113545314,1.4214448334048928,1.4127630629250638,1.4041642820327844,1.3956474857723746,1.3872116820197444,1.3788558913831268,1.3705791470991358,1.3623804949249696,1.3542589930275386,1.3462137118690667,1.338243734089893,1.3303481543893103
