,Planet Name,ESM Estimate 1.95-1.989um,ESM Estimate 1.989-2.028um,ESM Estimate 2.028-2.067um,ESM Estimate 2.067-2.106um,ESM Estimate 2.106-2.145um,ESM Estimate 2.145-2.184um,ESM Estimate 2.184-2.223um,ESM Estimate 2.223-2.262um,ESM Estimate 2.262-2.301um,ESM Estimate 2.301-2.34um,ESM Estimate 2.34-2.379um,ESM Estimate 2.379-2.418um,ESM Estimate 2.418-2.457um,ESM Estimate 2.457-2.496um,ESM Estimate 2.496-2.535um,ESM Estimate 2.535-2.574um,ESM Estimate 2.574-2.613um,ESM Estimate 2.613-2.652um,ESM Estimate 2.652-2.691um,ESM Estimate 2.691-2.73um,ESM Estimate 2.73-2.769um,ESM Estimate 2.769-2.808um,ESM Estimate 2.808-2.847um,ESM Estimate 2.847-2.886um,ESM Estimate 2.886-2.925um,ESM Estimate 2.925-2.964um,ESM Estimate 2.964-3.003um,ESM Estimate 3.003-3.042um,ESM Estimate 3.042-3.081um,ESM Estimate 3.081-3.12um,ESM Estimate 3.12-3.159um,ESM Estimate 3.159-3.198um,ESM Estimate 3.198-3.237um,ESM Estimate 3.237-3.276um,ESM Estimate 3.276-3.315um,ESM Estimate 3.315-3.354um,ESM Estimate 3.354-3.393um,ESM Estimate 3.393-3.432um,ESM Estimate 3.432-3.471um,ESM Estimate 3.471-3.51um,ESM Estimate 3.51-3.549um,ESM Estimate 3.549-3.588um,ESM Estimate 3.588-3.627um,ESM Estimate 3.627-3.666um,ESM Estimate 3.666-3.705um,ESM Estimate 3.705-3.744um,ESM Estimate 3.744-3.783um,ESM Estimate 3.783-3.822um,ESM Estimate 3.822-3.861um,ESM Estimate 3.861-3.9um
11,TOI-3785b,0.0012743126715875647,0.0015183259651206063,0.0017954729576945053,0.0021081786284088324,0.00245881795892799,0.0028496970184027086,0.0032830353419537983,0.0037609497793992057,0.004285439945935749,0.0048583753643681995,0.0054814843499062455,0.0061563446539879075,0.006884375853273158,0.007666833443948577,0.00850480457973005,0.009399205374257258,0.010350779674691715,0.01136009920294697,0.012427564953753183,0.013553409734336616,0.014737701728505375,0.01598034896805002,0.017281104596229998,0.018639572811428036,0.02005521538354021,0.02152735864103133,0.023055200832640083,0.024637819774234494,0.0262741806981138,0.02796314422901223,0.029703474418014544,0.0314938467724704,0.03333285622669041,0.03521902500466296,0.03715081033220019,0.03912661196173532,0.04114477947848844,0.043203619361799624,0.04530140178013744,0.04743636710264757,0.049606732114021675,0.05181069592307006,0.05404644555860522,0.0563121612491009,0.058606021385174824,0.06092620716617096,0.06327090693409858,0.06563832019986364,0.0680266613681922,0.07043416316888201
12,WASP-124b,0.6858503861861012,0.7173843749608722,0.7484528925168626,0.7789998496745297,0.8089757598674534,0.8383373897552894,0.8670473918421826,0.8950739274852167,0.9223902871788283,0.9489745136869209,0.9748090324519528,0.9998802927289078,1.0241784220554946,1.047696895963205,1.0704322242438857,1.092383654597145,1.1135528940836543,1.1339438484853885,1.1535623794153695,1.1724160788170441,1.1905140603373217,1.2078667669419714,1.2244857940583167,1.2403837274739493,1.2555739951870382,1.2700707323867022,1.2838886587409826,1.29704296717958,1.3095492233762782,1.3214232751617936,1.3326811711271371,1.343339087711132,1.3534132641012036,1.362919944313348,1.3718753258547713,1.3802955144092885,1.3881964840230976,1.3955940423035846,1.4025038001782262,1.4089411457946313,1.4149212221730552,1.4204589082535057,1.4255688030077363,1.4302652123123258,1.4345621383047789,1.4384732709671921,1.4420119817041512,1.445191318701223,1.44802400386938,1.4505224311981664
13,WASP-25b,0.7900130786912942,0.8373955031061361,0.8848884006853721,0.9323754319373473,0.9797474940673278,1.026902840053025,1.0737471029135983,1.1201932400009302,1.1661614108096048,1.2115788004540007,1.256379399634988,1.3005037506470916,1.3438986677770364,1.3865169393286985,1.428317017486412,1.469262701298115,1.5093228172234563,1.5484709009454856,1.586684883483973,1.623946784068371,1.6602424117215,1.6955610770676524,1.729895315501029,1.7632406225283683,1.7955952018280317,1.8269597263371502,1.8573371124886975,1.8867323075631202,1.915152089990323,1.9426048823362057,1.9691005766262855,1.994650371596967,2.0192666214185127,2.0429626954006332,2.0657528481702134,2.087652099797331,2.1086761253423245,2.128841153297314,2.1481638724022045,2.166661346327357,2.184350935727261,2.20125022718724,2.217376968603454,2.232749010554875,2.2473842532475587,2.2613005986313155,2.2745159073104864,2.287047959890667,2.2989144224242013,2.310132815637687
14,LHS1140c,2.5943879051595494e-06,3.4465036202965373e-06,4.5254130499218e-06,5.877097444631185e-06,7.553719964282491e-06,9.613928308576379e-06,1.2123104428655277e-05,1.5153555835968305e-05,1.8784644217049797e-05,2.310284830405132e-05,2.8201759200994335e-05,3.4182007589235486e-05,4.115112340199901e-05,4.9223329641903244e-05,5.8519272997663734e-05,6.916569478238372e-05,8.129504645697149e-05,9.504505461371585e-05,0.00011055824077644367,0.00012798140172793439,0.0001474650563080337,0.0001691628647453445,0.00019323102660083818,0.00021982766332403765,0.0002491121912631127,0.0002812446907405047,0.0003163852765175944,0.0003546934746364335,0.0003963276102541677,0.0004414442106869198,0.0004901974274631671,0.0005427384807606582,0.0005992151291727116,0.0006597711673258373,0.0007245459534564919,0.0007936739686544607,0.000867284409098684,0.0009455008122498667,0.001028440717625897,0.00111621536247325,0.0012089294123589687,0.0013066807264466602,0.001409560156984679,0.0015176513823246416,0.0016310307726050488,0.0017497672870746485,0.0018739224018945316,0.002003550067143444,0.002138696691658185,0.002279401154267685
15,TOI-1199b,0.8222814570209812,0.8543772909046349,0.8856981334701807,0.9162043660138771,0.9458633274414854,0.974648758180945,1.002540257091126,1.0295227568829244,1.0555860220977114,1.0807241724669663,1.1049352334726632,1.1282207151143064,1.1505852192365948,1.1720360752571226,1.1925830037363945,1.2122378069312838,1.2310140852529912,1.248926978396266,1.2659929298060284,1.28222947309043,1.2976550389657153,1.3122887813229278,1.3261504210304584,1.3392601061264944,1.351638287107838,1.3633056060799724,1.3742827985988042,1.3845906071023248,1.3942497048988411,1.4032806297482634,1.4117037261402603,1.41953909543929,1.4268065531299834,1.4335255924569215,1.4397153538106162,1.4453945992650763,1.4505816917240966,1.4552945781802487,1.4595507766346694,1.4633673662676974,1.4667609804870434,1.469747802516061,1.4723435632168305,1.4745635408716185,1.4764225626742669,1.4779350077071314,1.4791148112023067,1.479975469906034,1.4805300483842503,1.4807911861245269
16,TOI-1273b,0.5720896915386233,0.607183198967367,0.6424140603723785,0.6776947170705064,0.7129426955896383,0.7480807411794382,0.7830368778596433,0.8177444058204297,0.8521418461081585,0.8861728416147937,0.9197860224715432,0.9529348430534408,0.9855773969472998,1.017676215432192,1.049198054277964,1.080113672984947,1.1103976099696027,1.1400279566445974,1.1689861328458393,1.1972566656203119,1.2248269730023662,1.2516871540703496,1.2778297862833266,1.3032497308465327,1.327943946640624,1.351911313066805,1.3751524620077231,1.3976696189765314,1.4194664534206691,1.440547938061978,1.4609202170853133,1.48059048293366,1.499566861425757,1.517858304880844,1.5354744929130901,1.5524257405427293,1.5687229132634475,1.5843773487015116,1.599400784503055,1.61380529209141,1.627603215942225,1.6408071180344759,1.6534297271465732,1.665483892678264,1.6769825426933012,1.687938645890832,1.6983651772281774,1.7082750869313594,1.7176812726443231,1.7265965544820567
17,TOI-5803b,0.001570901094669155,0.0018215353525966786,0.002098409253350295,0.0024025499139685444,0.0027348765063786628,0.003096194839524985,0.003487193474879171,0.0039084412986309155,0.004360386455865098,0.004843356538940389,0.005357559913558828,0.005903088061108077,0.0064799188142017775,0.007087920363393811,0.007726855916298935,0.008396388895337663,0.009096088566626038,0.009825435999777624,0.010583830266258623,0.011370594792168731,0.012184983789675087,0.013026188699640106,0.013893344586085852,0.014785536430927976,0.015701805284815563,0.01664115423683727,0.017602554172298536,0.01858494929369364,0.01958726238537763,0.020608399807318156,0.021647256207654314,0.02270271894765429,0.023773672236054613,0.024859000972717548,0.025957594304089303,0.02706834889509553,0.028190171923942367,0.029321983807782396,0.030462720668416945,0.03161133654818701,0.032766805386912436,0.03392812277128887,0.03509430746850811,0.036264402756054144,0.03743747755971665,0.038612627411804254,0.0397889752414122,0.040965672008366406,0.04214189719218688,0.043316859147080077
18,TOI-3819b,0.755957671373214,0.7792141995851116,0.8016112599078945,0.8231409887415703,0.8438001939724505,0.8635898079990024,0.8825143808654787,0.9005816134137721,0.9178019296480863,0.9341880869805442,0.9497548226513615,0.9645185343672662,0.9784969930492633,0.991709085504494,1.004174584820857,1.0159139463107962,1.0269481268921563,1.0372984258789621,1.0469863452561614,1.0560334676240248,1.064461350114437,1.0722914327010284,1.0795449594429225,1.0862429113173813,1.0924059494087595,1.0980543673264274,1.1032080518254066,1.1078864506976056,1.1121085470888312,1.1158928394788603,1.1192573266365777,1.1222194969314971,1.1247963214462726,1.1270042503926185,1.1288592123859487,1.1303766161814086,1.1315713545180872,1.132457809756882,1.1330498610328885,1.133360892675816,1.133403803679676,1.1331910180294755,1.1327344957157794,1.1320457442881549,1.1311358308177815,1.13001539415551,1.128694657386796,1.127183440397731,1.1254911724783252,1.1236269048997336
19,TOI-4791b,0.8243109888320377,0.8575537379423217,0.8900534474346824,0.9217653452820921,0.9526518677970061,0.9826821188864056,1.0118313365718012,1.040080373184941,1.0674151940887986,1.0938263984637013,1.1193087646091588,1.1438608213184354,1.1674844461570872,1.1901844908946837,1.2119684338809604,1.232846058802107,1.2528291589846612,1.271931266217807,1.2901674029273142,1.3075538564451819,1.3241079740677966,1.339847977576498,1.3547927958983101,1.3689619146077205,1.3823752410086232,1.3950529835820913,1.4070155446415054,1.4182834250963867,1.4288771402882718,1.438817145926703,1.448123773216696,1.4568171723322159,1.4649172634513166,1.4724436946275996,1.4794158058292959,1.48585259853021,1.4917727102882772,1.4971943937943364,1.5021354999180736,1.506613464320546,1.5106452972398614,1.5142475760931864,1.5174364405712046,1.5202275899307285,1.5226362822201371,1.5246773351971388,1.5263651287224356,1.5277136084338265,1.5287362905252522,1.5294462674733835
20,TOI-4377b,1.1907936363086637,1.2130415726658488,1.2338853012113093,1.2533649007131005,1.271522652105435,1.288402438536946,1.30404922670638,1.3185086211559176,1.331826483704431,1.344048610765057,1.3552204618721038,1.3653869333248536,1.3745921714227187,1.3828794203077648,1.3902908999424097,1.3968677102255478,1.4026497576899086,1.4076757016256456,1.4119829168410494,1.4156074706026476,1.4185841115943347,1.420946269003373,1.422726060079116,1.423954304722763,1.424660545856054,1.4248730744825522,1.4246189585035687,1.4239240744806623,1.422813141650221,1.4213097575967464,1.4194364350785662,1.4172146395766707,1.4146648272041453,1.4118064826718342,1.4086581570566614,1.4052375051622459,1.401561322300214,1.3976455803526344,1.393505463004078,1.3891554000568616,1.3846091007624464,1.3798795861204938,1.3749792201120024,1.3699197398449463,1.364712284602435,1.3593674237916316,1.3538951837996167,1.3483050737680786,1.342606110304022,1.3368068411479157
21,Wolf327b,0.10152584354101565,0.10840701688413651,0.1153679668381191,0.12239077620316878,0.1294582093230369,0.13655377952659867,0.1436618004013389,0.1507674226321057,0.15785665808493163,0.16491639273626965,0.17193438995050528,0.17889928550014011,0.18580057560857635,0.19262859917903732,0.19937451525824743,0.20603027667199308,0.2125886006635393,0.21904293726601756,0.2253874360470904,0.2316169117787961,0.23772680950741093,0.24371316942770066,0.2495725919023537,0.25530220291066635,0.26089962016039153,0.26636292005206,0.27169060564629893,0.27688157575075806,0.28193509521372523,0.28685076648638635,0.29162850249394134,0.29626850083749096,0.3007712193331453,0.30513735288191723,0.3093678116533972,0.31346370055741263,0.3174262999711327,0.3212570476834871,0.32495752201457406,0.3285294260648685,0.33197457304663114,0.3352948726487621,0.3384923183856743,0.34156897588047436,0.3445269720332899,0.34736848502613743,0.3500957351168625,0.35271097617583064,0.35521648792056865,0.35761456880519166
22,HD118203b,1.3221409892669476,1.3857005393413253,1.4484937016372215,1.5103988284556022,1.571307232808686,1.631122613621429,1.6897604276845766,1.7471472264487,1.8032199728116867,1.8579253504345503,1.9112190758095484,1.9630652212891275,2.01343555554014,2.062308906391669,2.1096705497755273,2.155511627387826,2.1998285948078817,2.2426227010733677,2.283899500108418,2.323668393916151,2.3619422070601197,2.3987367916596547,2.4340706618936183,2.4679646568376588,2.5004416303423613,2.531526166579581,2.5612443198414714,2.5896233771597594,2.61669164231649,2.642478239841129,2.6670129376232046,2.690325986815657,2.7124479777566526,2.733409710695478,2.7532420801698554,2.7719759719437156,2.789642171479805,2.80627128298353,2.8218936581163248,2.8365393335392795,2.8502379765036725,2.8630188377629335,2.8749107111339445,2.8859418990850445,2.89614018377789,2.905532803034132,2.914146430741317,2.9220071612511935,2.9291404973612734,2.9355713415053777
23,TOI-1470b,0.003169932666977146,0.0036122512055297975,0.004092291920776456,0.004610678770218517,0.005167856627042278,0.005764093426892762,0.00639948409573427,0.007073956022611871,0.007787275844004448,0.008539057314153508,0.009328770047113709,0.01015574893032016,0.011019204025327169,0.011918230788310218,0.012851820460346962,0.013818870494898184,0.014818194906924001,0.015848534444394328,0.016908566498373676,0.017996914682235,0.019112158023777477,0.020252839726073658,0.02141747546370362,0.0226045611906883,0.02381258044496418,0.025040011141650862,0.026285331853783043,0.02754702758463851,0.02882359504037147,0.03011354741547163,0.03141541870664249,0.03272776757314094,0.03404918076349577,0.035378276129901715,0.036713705252537254,0.03805415569660763,0.03939835292518608,0.04074506189088511,0.04209308832913432,0.04344127977542668,0.04478852632826626,0.04613376117885892,0.047475960927777804,0.04881414570793202,0.05014737913226383,0.05147476808361392,0.05279546236322932,0.05410865421338693,0.0554135777286347,0.05670950816919665
24,V1298Taub,0.008356350177295937,0.009719337756016083,0.011229761782296828,0.012893974444946589,0.014717750977222822,0.016706252361985415,0.018863996664828433,0.021194838685890005,0.023701957501974007,0.026387851379170248,0.029254339469859926,0.03230256966416038,0.0355330319415973,0.03894557656120859,0.042539436434660544,0.04631325304463588,0.05026510529739287,0.054392540731826915,0.05869260854571605,0.06316189394146972,0.06779655333718486,0.07259235003308756,0.07754468996741716,0.08264865723880961,0.0878990491137091,0.09329041027665803,0.09881706611838327,0.10447315489105655,0.11025265859181971,0.11614943246472914,0.12215723303750894,0.12826974463311044,0.13448060431706865,0.14078342526017676,0.14717181851222746,0.1536394131965282,0.160179875146994,0.16678692401970602,0.17345434891926165,0.1801760225872669,0.1869459142057204,0.19375810087242973,0.20060677780881514,0.2074862673625993,0.2143910268693825,0.22131565543767587,0.2282548997220489,0.23520365874846147,0.24215698785492357,0.24911010180930418
25,TOI-2109b,16.366357234331137,16.284306848394998,16.19500532498009,16.099252013309364,15.99777846296353,15.891253652283977,15.780288894540561,15.66544242260654,15.547223658443945,15.426097177649336,15.302486381976554,15.176776894479733,15.049319692902248,14.920433997361501,14.790409928411218,14.659510951280488,14.527976121603913,14.396022147324654,14.263845280724844,14.131623053760359,13.999515869063753,13.867668458178443,13.736211217782486,13.605261433885468,13.474924403247874,13.345294460552992,13.216455919203607,13.088483932987609,12.961445285265551,12.835399111796423,12.710397562806651,12.586486409442228,12.463705599311874,12.342089765430918,12.221668692512514,12.102467744211346,11.984508254624952,11.867807887069429,11.752380962887415,11.638238762817437,11.52538980322655,11.413840089318338,11.303593347246824,11.194651236896409,11.087013546944409,10.980678373679616,10.875642284928272,10.771900470320816,10.669446879029941,10.568274346016546
