,Planet Name,Eclipse Flux Ratio 3.9-4.03um,Eclipse Flux Ratio 4.03-4.16um,Eclipse Flux Ratio 4.16-4.29um,Eclipse Flux Ratio 4.29-4.42um,Eclipse Flux Ratio 4.42-4.55um,Eclipse Flux Ratio 4.55-4.68um,Eclipse Flux Ratio 4.68-4.81um,Eclipse Flux Ratio 4.81-4.94um,Eclipse Flux Ratio 4.94-5.07um,Eclipse Flux Ratio 5.07-5.2um,Eclipse Flux Ratio 5.2-5.33um,Eclipse Flux Ratio 5.33-5.46um,Eclipse Flux Ratio 5.46-5.59um,Eclipse Flux Ratio 5.59-5.72um,Eclipse Flux Ratio 5.72-5.85um,Eclipse Flux Ratio 5.85-5.98um,Eclipse Flux Ratio 5.98-6.11um,Eclipse Flux Ratio 6.11-6.24um,Eclipse Flux Ratio 6.24-6.37um,Eclipse Flux Ratio 6.37-6.5um,Eclipse Flux Ratio 6.5-6.63um,Eclipse Flux Ratio 6.63-6.76um,Eclipse Flux Ratio 6.76-6.89um,Eclipse Flux Ratio 6.89-7.02um,Eclipse Flux Ratio 7.02-7.15um,Eclipse Flux Ratio 7.15-7.28um,Eclipse Flux Ratio 7.28-7.41um,Eclipse Flux Ratio 7.41-7.54um,Eclipse Flux Ratio 7.54-7.67um,Eclipse Flux Ratio 7.67-7.8um
10,TOI-4463Ab,0.0009929537082693472,0.0010385495982611949,0.0010828668740161546,0.001125911277812102,0.0011676966131942135,0.0012082429321250083,0.0012475750501303774,0.001285721334876271,0.0013227127217461468,0.0013585819172452676,0.0013933627573894127,0.001427089693676061,0.0014597973838593155,0.0014915203686464917,0.001522292818698698,0.0015521483390398838,0.0015811198202412024,0.0016092393276227954,0.0016365380212666543,0.0016630461009160581,0.0016887927708950316,0.0017138062210538048,0.0017381136204654638,0.0017617411211916293,0.0017847138699231876,0.0018070560257041916,0.001828790782278136,0.0018499403938684019,0.0018705262034290372,0.0018905686725866175
11,TOI-3785b,3.618421366963061e-05,4.171277028728841e-05,4.7629081377428736e-05,5.3915424983132874e-05,6.055234452824791e-05,6.751912766649976e-05,7.479423001888513e-05,8.235564349219745e-05,9.018121100065243e-05,9.824889083104676e-05,0.00010653697475689941,0.00011502426445390576,0.00012369021091000659,0.0001325150214487487,0.00014147973876523106,0.0001505662960639339,0.00015975755202756288,0.00016903730896502696,0.00017839031710548004,0.00018780226763790217,0.00019725977675085312,0.00020675036260992558,0.00021626241692344965,0.00022578517249069758,0.00023530866790040096,0.00024482371034924744,0.0002543218373780524,0.00026379527817517115,0.00027323691496999777,0.0002826402449316982
12,WASP-124b,0.0010652465782677383,0.0011152702280356537,0.0011639405409981055,0.0012112579959434292,0.0012572324849898396,0.001301881283609238,0.0013452273789703983,0.0013872980985749617,0.0014281239894334415,0.0014677379055271554,0.0015061742679251535,0.0015434684676715988,0.0015796563864813136,0.00161477401445825,0.0016488571475717611,0.00168194115057654,0.0017140607735264067,0.0017452500120838622,0.0017755420035318699,0.0018049689518080786,0.0018335620760528404,0.0018613515781317892,0.0018883666253955258,0.0019146353456020052,0.0019401848314751981,0.0019650411528264917,0.00198922937453954,0.0020127735790283854,0.0020356968920340877,0.002058021510835963
13,WASP-25b,0.0009414505218323248,0.000994785120205512,0.001047136820507273,0.0010984516725892628,0.0011486908393538514,0.001197828157998836,0.0012458480361725646,0.0012927436466733438,0.0013385153851803039,0.0013831695576676777,0.0014267172669978176,0.0014691734713008064,0.0015105561898738507,0.0015508858353191653,0.0015901846534010296,0.0016284762546022354,0.0016657852235868612,0.0017021367947369183,0.0017375565836417535,0.0017720703659027627,0.0018057038958956165,0.001838482759231499,0.0018704322536001376,0.001901577293481519,0.001931942334898742,0.001961551316968105,0.0019904276174988146,0.0020185940203163995,0.0020460726923419684,0.0020728851687632733
14,LHS1140c,8.038892042165167e-07,1.0101401153846112e-06,1.2505478699394678e-06,1.5273543513351109e-06,1.8425508134374365e-06,2.1978607101555323e-06,2.5947299322449963e-06,3.0343236176611053e-06,3.5175286224528023e-06,4.044960720380826e-06,4.616975625333833e-06,5.233682987514344e-06,5.894962590992954e-06,6.600482067658013e-06,7.349715534030755e-06,8.141962647919884e-06,8.976367668030475e-06,9.851938179208296e-06,1.0767563217729254e-05,1.1722030594375136e-05,1.2714043267925012e-05,1.3742234668444472e-05,1.48051829089068e-05,1.590142385590685e-05,1.7029463056264007e-05,1.8187786536912678e-05,1.937487051137674e-05,2.05891900380139e-05,2.18292266837303e-05,2.3093475252578452e-05
15,TOI-1199b,0.0003892402637541968,0.0004054773882056862,0.00042119894317928594,0.0004364149030154009,0.00045113721905335944,0.00046537925989848693,0.0004791553648995757,0.0004924804897974957,0.0005053699271939529,0.00051783908759922,0.0005299033294120549,0.0005415778283327829,0.0005528774784785405,0.0005638168189189992,0.0005744099805354116,0.0005846706490716849,0.0005946120410325524,0.0006042468897233522,0.0006135874392454911,0.0006226454446835942,0.0006314321770628156,0.0006399584319327229,0.0006482345406596323,0.000656270383692155,0.0006640754052129915,0.0006716586287102025,0.0006790286730985357,0.0006861937691002084,0.0006931617756582801,0.0006999401962072467
16,TOI-1273b,0.000448350544018766,0.0004741631792385046,0.0004995213454952866,0.0005243965943768458,0.0005487679763611662,0.0005726208583364296,0.0005959458991162505,0.0006187381668228708,0.0006409963820285938,0.0006627222712914692,0.0006839200168692382,0.0007045957897312848,0.0007247573543746282,0.0007444137353023907,0.0007635749362930351,0.0007822517047507099,0.0008004553344714045,0.0008181975010858121,0.0008354901252531044,0.0008523452593886295,0.0008687749943226471,0.0008847913828169087,0.0009004063773210986,0.0009156317797413319,0.0009304792013265514,0.0009449600310635558,0.0009590854112142783,0.0009728662188358242,0.0009863130522998948,0.000999436221977997
17,TOI-5803b,8.370457248824449e-06,9.466956245807829e-06,1.0618048243259589e-05,1.1819313497736077e-05,1.3066312291547209e-05,1.4354649236533043e-05,1.5680024588562735e-05,1.703827410700627e-05,1.842539900163518e-05,1.983758744408898e-05,2.1271229011107258e-05,2.27229232930813e-05,2.4189483758735003e-05,2.5667937824704735e-05,2.7155523943688552e-05,2.8649686400321726e-05,3.014806839184074e-05,3.164850387150626e-05,3.3149008546447225e-05,3.4647770347336446e-05,3.614313962410641e-05,3.763361926862665e-05,3.911785492072141e-05,4.05946253769808e-05,4.206283329144658e-05,4.3521496232476855e-05,4.496973814004711e-05,4.640678121167161e-05,4.783193823237313e-05,4.924460535411858e-05
18,TOI-3819b,0.000663382513253809,0.000687340129413272,0.000710420036733576,0.0007326533290958124,0.0007540719861775561,0.0007747082833334524,0.0007945943466827813,0.0008137618222867146,0.000832241634689334,0.0008500638152170001,0.0008672573845174273,0.000883850277072645,0.0008998692980042481,0.0009153401045396273,0.000930287206133124,0.0009447339785235366,0.000958702688028888,0.0009722145231862811,0.0009852896314831382,0.0009979471594310436,0.0010102052946324906,0.001022081308806033,0.0010335916009839565,0.0010447517402924753,0.001055576507878442,0.00106607993766735,0.0010762753557318403,0.0010861754181234386,0.0010957921470772173,0.0011051369655428857
19,TOI-4791b,0.0005210409980072298,0.0005434388058260339,0.0005651519459520772,0.0005861908077710137,0.0006065688783998851,0.0006263019352889038,0.00064540739660275,0.000663903800938399,0.0006818103927298441,0.0006991467937849229,0.0007159327448528986,0.000732187904006978,0.0007479316910206416,0.0007631831688940002,0.0007779609553131426,0.0007922831581600137,0.000806167330283163,0.0008196304396331345,0.0008326888515960268,0.0008453583209543586,0.0008576539913902597,0.0008695904008422376,0.0008811814913498258,0.0008924406222837384,0.0009033805860737593,0.000914013625721441,0.0009243514535270886,0.0009344052705764624,0.0009441857866269459,0.0009537032401096342
20,TOI-4377b,0.0002893689338126902,0.00029708983252763456,0.00030446287083251165,0.0003115077324752151,0.0003182430664952002,0.000324686478234869,0.0003308545427872933,0.00033676283371988734,0.000342425961817411,0.00034785762000751676,0.0003530706316896748,0.0003580770004749688,0.0003628879599282335,0.00036751402233638696,0.00037196502584583213,0.00037625017954604883,0.0003803781062474156,0.00038435688282491417,0.00038819407808773985,0.00039189678819697153,0.00039547166969613535,0.00039892497024780657,0.00040226255718713933,0.00040548994401327427,0.00040861231494406566,0.0004116345476601149,0.0004145612343618804,0.00041739670125953926,0.0004201450266099679,0.00042281005740915997
21,Wolf327b,5.489274020162078e-05,5.809992596978167e-05,6.125248843783781e-05,6.434650362492582e-05,6.737902452937008e-05,7.034793215575436e-05,7.325180536220964e-05,7.608980789165166e-05,7.88615908465553e-05,8.156720887852671e-05,8.42070484459867e-05,8.678176661470754e-05,8.929223901603969e-05,9.173951572296764e-05,9.41247839462341e-05,9.644933658669279e-05,9.871454580315088e-05,0.00010092184086610785,0.00010307268966684726,0.00010516858333872695,0.00010721102352403237,0.00010920151188635927,0.00011114154152618916,0.00011303259000712214,0.0001148761137430879,0.00011667354353365293,0.00011842628106607422,0.00012013569622973311,0.0001218031251116476,0.00012342986856145194
22,HD118203b,0.00020577730007170298,0.00021570906359856957,0.00022538339060901655,0.00023479893434095526,0.0002439563698847592,0.00025285797874895655,0.0002615073043997224,0.00026990886773387295,0.00027806793290447557,0.00028599031527913745,0.0002936822245383148,0.0003011501370030366,0.00030840069222038563,0.00031544060964052323,0.00032227662190409124,0.00032891542183776946,0.0003353636207426966,0.00034162771596849136,0.0003477140661066095,0.0003536288724211373,0.00035937816537190263,0.0003649677952817214,0.0003704034263632443,0.00037569053345679195,0.00038083440094339375,0.0003858401233908944,0.0003907126075686919,0.00039545657553113206,0.0004000765685230603,0.00040457695150537603
23,TOI-1470b,2.2050035345264778e-05,2.4541117662967925e-05,2.71150610936898e-05,2.9761596181537374e-05,3.2470890937002124e-05,3.5233620193253104e-05,3.804101057568477e-05,4.0884865720594e-05,4.375757579861269e-05,4.665211481819878e-05,4.956202863580943e-05,5.248141609989352e-05,5.5404905313475715e-05,5.83276266165199e-05,6.12451835622511e-05,6.415362288676301e-05,6.704940424305904e-05,6.99293702833251e-05,7.279071752100164e-05,7.563096828176547e-05,7.84479439550274e-05,8.123973968075526e-05,8.400470054665163e-05,8.674139932482368e-05,8.94486157424154e-05,9.2125317255029e-05,9.477064127329758e-05,9.738387878018375e-05,9.996445926823459e-05,0.00010251193692112126
24,V1298Taub,2.6298418922860856e-05,2.981004409338956e-05,3.350476787572472e-05,3.7368624809507543e-05,4.1387473424648803e-05,4.554721636035523e-05,4.983397871522827e-05,5.423424909823606e-05,5.87349880281475e-05,6.332370823825078e-05,6.798853118086409e-05,7.271822366398801e-05,7.750221814178695e-05,8.233061975690994e-05,8.719420281945954e-05,9.208439901929911e-05,9.699327931359498e-05,0.00010191353111377817,0.00010683843211623721,0.00011176182187780072,0.00011667807202804394,0.00012158205583262343,0.00012646911767188868,0.0001313350428736227,0.0001361760282347122,0.00014098865348088696,0.00014576985384368919,0.00015051689387714302,0.00015522734259107177,0.0001598990499418242
25,TOI-2109b,0.002238350564530771,0.0022660220652097993,0.002292132323558831,0.0023168061687924377,0.002340155886210325,0.0023622826948634925,0.002383278031280955,0.0024032246662806247,0.0024221976781465676,0.0024402653021544816,0.002457489673555096,0.002473927478648331,0.0024896305264577997,0.002504646251702407,0.0025190181582176144,0.0025327862106656602,0.002545987181257455,0.002558654957259779,0.0025708208142541204,0.002582513659426312,0.002593760248580548,0.002604585380071663,0.002615012068422617,0.0026250617000286745,0.0026347541730365465,0.002644108023217689,0.0026531405374236373,0.002661867856011757,0.0026703050654576896,0.0026784662822218488
26,K2-138g,7.74408092365169e-07,9.302473409203827e-07,1.103935512297869e-06,1.295661897729452e-06,1.505468551348849e-06,1.733262272537481e-06,1.9788278068852857e-06,2.241841654984316e-06,2.5218859960753694e-06,2.818462342179526e-06,3.1310046346520433e-06,3.4588915778246597e-06,3.801458073531327e-06,4.158005676611162e-06,4.5278120361752775e-06,4.910139321948548e-06,5.304241660844584e-06,5.709371627539091e-06,6.124785845497912e-06,6.549749762869111e-06,6.983541671883778e-06,7.425456041794377e-06,7.874806234630948e-06,8.330926670764989e-06,8.793174507910259e-06,9.260930893135985e-06,9.733601843010842e-06,1.0210618802360097e-05,1.0691438927468139e-05,1.1175545135016135e-05
