,Planet Name,TSM Estimate 3.9-4.03um,TSM Estimate 4.03-4.16um,TSM Estimate 4.16-4.29um,TSM Estimate 4.29-4.42um,TSM Estimate 4.42-4.55um,TSM Estimate 4.55-4.68um,TSM Estimate 4.68-4.81um,TSM Estimate 4.81-4.94um,TSM Estimate 4.94-5.07um,TSM Estimate 5.07-5.2um,TSM Estimate 5.2-5.33um,TSM Estimate 5.33-5.46um,TSM Estimate 5.46-5.59um,TSM Estimate 5.59-5.72um,TSM Estimate 5.72-5.85um,TSM Estimate 5.85-5.98um,TSM Estimate 5.98-6.11um,TSM Estimate 6.11-6.24um,TSM Estimate 6.24-6.37um,TSM Estimate 6.37-6.5um,TSM Estimate 6.5-6.63um,TSM Estimate 6.63-6.76um,TSM Estimate 6.76-6.89um,TSM Estimate 6.89-7.02um,TSM Estimate 7.02-7.15um,TSM Estimate 7.15-7.28um,TSM Estimate 7.28-7.41um,TSM Estimate 7.41-7.54um,TSM Estimate 7.54-7.67um,TSM Estimate 7.67-7.8um
10,TOI-4463Ab,2.4446620155085537,2.3423298600669686,2.2468650815676168,2.157647408389974,2.074125736471979,1.995809094841158,1.9222589433794437,1.8530825874293608,1.7879275310150176,1.726476620978291,1.6684438593916102,1.6135707821918146,1.5616233189023836,1.5123890622482916,1.465674887966277,1.4213048746212247,1.379118481119851,1.3389689461600884,1.3007218793075421,1.2642540179449941,1.229452128153274,1.1962120307823423,1.1644377366650553,1.134040677198497,1.1049390184399137,1.0770570484944821,1.050324629357687,1.0246767055554133,1.0000528629338046,0.9763969318135861
11,TOI-3785b,3.2134876857815735,3.090491882737674,2.9748758172284364,2.866063315444357,2.7635307255467305,2.6668018820481607,2.5754434819181644,2.4890608745549425,2.407294251198978,2.329815210085309,2.2563236690288617,2.186545095490375,2.12022802434446,2.0571418348250528,1.9970747599706824,1.9398321040218298,1.8852346454386784,1.833117205387669,1.783327363618393,1.7357243055819203,1.6901777864077574,1.646567198957325,1.6047807346109129,1.5647146267308403,1.5262724678878925,1.48936459295378,1.4539075210613353,1.4198234502283675,1.3870397991436403,1.3554887912319356
12,WASP-124b,1.8416234549081572,1.7637999925916263,1.6912567591481877,1.623510663444871,1.5601333172469634,1.5007437552756395,1.4450022542198906,1.3926050675302966,1.3432799257727817,1.2967821790138974,1.2528914793676014,1.2114089194433,1.1721545567867817,1.1349652661343392,1.099692870911212,1.0662025133041295,1.0343712287486906,1.0040866960549404,0.9752461388575615,0.9477553577894675,0.9215278758734339,0.8964841822164052,0.8725510612639722,0.8496609967002097,0.8277516406198159,0.806765339903718,0.7866487128351798,0.7673522699334338,0.7488300737836528,0.7310394333263053
13,WASP-25b,4.175948347651698,4.000673595822845,3.837198248752524,3.684452616348694,3.5414868230197074,3.4074550719982675,3.281602246231957,3.163252464586468,3.0517992787428945,2.9466972506683957,2.847454695118174,2.7536274081269965,2.664813232378042,2.580647334928066,2.5007980930149167,2.424963500384698,2.3528680204040513,2.284259823694724,2.2189083575693105,2.156602202507023,2.097147177563764,2.040364662192349,1.9860901066419492,1.9341717070616111,1.8844692247762045,1.8368529320365434,1.7912026689520295,1.7474069983629206,1.7053624471595443,1.6649728240513983
14,LHS1140c,1.893356046020581,1.8247958906094783,1.7600404419294602,1.6988265792983455,1.6409103209182858,1.5860658710620628,1.5340845346222998,1.4847735757022036,1.437955071004658,1.3934647907981812,1.351151127806828,1.3108740858214583,1.272504333999237,1.2359223288942183,1.2010175036714632,1.1676875222981873,1.1358375954940976,1.1053798546581444,1.0762327797285203,1.048320676877952,1.02157320202508,0.9959249263068063,0.9713149398712371,0.9476864905920838,0.9249866545571964,0.9031660354356437,0.882178490071957,0.8619808778884153,0.842532831894958,0.8237965493086084
15,TOI-1199b,2.9442898814645977,2.8208302309727835,2.7056724934465075,2.598065043060388,2.497340309133356,2.4029037583271586,2.314224508838673,2.230827311157591,2.1522856761439764,2.0782159690078474,2.008272318754785,1.9421422180564745,1.8795427093481287,1.8202170700941414,1.7639319242852916,1.7104747188941323,1.6596515136719423,1.6112850406859036,1.5652129966651505,1.5212865367910178,1.4793689432229866,1.4393344455582147,1.4010671737081786,1.3644602264463217,1.3294148412226912,1.2958396528269591,1.2636500301679183,1.2327674818738086,1.2031191226450524,1.1746371933399153
16,TOI-1273b,5.793124066810848,5.550326201484231,5.323845735734319,5.1122063408195,4.914096654453078,4.728348678713574,4.553919373708742,4.389874928096646,4.235377277642663,4.089672516827937,3.9520809090383207,3.8219882504919034,3.6988383838160774,3.5821266907108034,3.4713944207684033,3.3662237363503644,3.2662333723297126,3.17107482520572,3.0804289991643383,2.9940032475652663,2.9115287574620146,2.832758232418493,2.7574638353273935,2.68543535836777,2.6164785918324496,2.5504138674500227,2.4870747551348753,2.426306894916498,2.3679669482072354,2.3119216546259302
17,TOI-5803b,1.1558357728350006,1.1081330079702205,1.0635785805790157,1.0218937547694387,0.9828301245985516,0.9461657732181417,0.911701975801623,0.8792603631747986,0.8486804762334854,0.8198176523627099,0.7925411944329965,0.7667327807932489,0.7422850812394328,0.7191005494202076,0.6970903667213296,0.6761735165008146,0.656275970753015,0.6373299739670489,0.6192734112009632,0.602049249290871,0.5856050417131565,0.5698924889681237,0.5548670474960555,0.5404875811054022,0.5267160497160137,0.5135172309215053,0.5008584704731297,0.4887094582990917,0.4770420271120423,0.4658299710338611
18,TOI-3819b,0.5347753564909838,0.5122720674772058,0.4912881819256843,0.47168547650990045,0.45334127455358464,0.4361463938490685,0.42000340114916246,0.40482512287542416,0.3905333705057305,0.3770578463717838,0.36433520152302973,0.35230822215206636,0.34092512503469496,0.33013894568300145,0.31990700557684254,0.31019044703668974,0.30095382611652416,0.29216475539975645,0.2837935898308323,0.2758131497565304,0.26819847622076404,0.26092661428547304,0.25397642076243904,0.24732839325650383,0.24096451785616402,0.23486813317632357,0.2290238087710301,0.2234172362003634,0.21803513126304136,0.21286514610052668
19,TOI-4791b,0.4087988716967229,0.3915208757592877,0.37541540057188905,0.36037514714952157,0.34630496978391173,0.333120258145889,0.32074556371683494,0.3091134298041813,0.29816339173037276,0.2878411197250744,0.27809768186937495,0.2688889083582552,0.260174841539882,0.25191925879877336,0.2440892574871075,0.23665489286475447,0.22958886145621102,0.22286622342926982,0.21646415859237894,0.2103617514328526,0.20453980130620386,0.1989806544625126,0.19366805507865062,0.18858701287135685,0.18372368520876886,0.1790652719278318,0.17459992131073385,0.17031664588237913,0.16620524686905486,0.16225624631047372
