,Planet Name,TSM Estimate 1.95-2.015um,TSM Estimate 2.015-2.08um,TSM Estimate 2.08-2.145um,TSM Estimate 2.145-2.21um,TSM Estimate 2.21-2.275um,TSM Estimate 2.275-2.34um,TSM Estimate 2.34-2.405um,TSM Estimate 2.405-2.47um,TSM Estimate 2.47-2.535um,TSM Estimate 2.535-2.6um,TSM Estimate 2.6-2.665um,TSM Estimate 2.665-2.73um,TSM Estimate 2.73-2.795um,TSM Estimate 2.795-2.86um,TSM Estimate 2.86-2.925um,TSM Estimate 2.925-2.99um,TSM Estimate 2.99-3.055um,TSM Estimate 3.055-3.12um,TSM Estimate 3.12-3.185um,TSM Estimate 3.185-3.25um,TSM Estimate 3.25-3.315um,TSM Estimate 3.315-3.38um,TSM Estimate 3.38-3.445um,TSM Estimate 3.445-3.51um,TSM Estimate 3.51-3.575um,TSM Estimate 3.575-3.64um,TSM Estimate 3.64-3.705um,TSM Estimate 3.705-3.77um,TSM Estimate 3.77-3.835um,TSM Estimate 3.835-3.9um
144,HATS-25b,2.7202263267022095,2.6233283576288677,2.5316768952625104,2.444924265498044,2.362745692994384,2.2848386976949757,2.2109221623498465,2.1407352080354785,2.074035971934272,2.010600351481836,1.9502207577213684,1.8927049057287615,1.8378746594635753,1.785564941071188,1.7356227095923973,1.6879060105773591,1.6422830957857757,1.598631610650875,1.5568378462521313,1.5167960520112682,1.4784078050727412,1.4415814322673537,1.4062314806226806,1.3722782325311256,1.3396472618844444,1.3082690277103046,1.2780785020858696,1.2490148293447139,1.221021013830947,1.194043633681135
145,TOI-776c,2.118930463878017,2.0600944420502674,2.0031798306681834,1.9481964983505426,1.895132827192564,1.8439611758653065,1.7946421423913224,1.747127886555974,1.7013647147284805,1.6572950855147188,1.6148591602260385,1.5739959953687368,1.534644453497106,1.4967438924913805,1.4602346805881794,1.425058574511978,1.3911589902200074,1.3584811896067244,1.3269724016519138,1.2965818926567982,1.267260997173253,1.2389631188226022,1.2116437082886722,1.1852602242498644,1.1597720818055115,1.1351405919886088,1.1113288951891167,1.0883018906992978,1.066026164104688,1.0444699138541067
146,HAT-P-5b,2.7670917080314585,2.6669881530864523,2.5724319701723606,2.4830404325523534,2.3984585079447904,2.318357512289519,2.242433561243565,2.1704059331162986,2.1020154187295317,2.0370227071461815,1.9752068378330163,1.916363737162684,1.8603048485084843,1.8068558593471542,1.7558555249169634,1.7071545854884518,1.6606147727747176,1.6161079001405105,1.573515030855001,1.5327257185256884,1.493637313943868,1.4561543327938604,1.4201878789773847,1.3856551186449861,1.3524788003845996,1.3205868173771051,1.2899118076789577,1.260390789125835,1.231964825666314,1.2045787222263797
147,Qatar-8b,8.65977812079486,8.350834508226434,8.058657399907522,7.7821311252198235,7.520214247188265,7.271937420117489,7.036400239613954,6.812767513478541,6.600265247457077,6.398176545066097,6.205837553968979,6.022633544469288,5.847995172842867,5.68139495937985,5.522343995256704,5.370388881654494,5.225108897417762,5.086113386958842,4.953039357304545,4.825549271624161,4.7033290258770775,4.586086095105548,4.473547836175735,4.365459934296362,4.261584981322262,4.161701174611043,4.0656011259957285,3.973090771231285,3.8839883710515615,3.7981235957135633
148,WASP-18b,0.9007812442764527,0.8673512510828234,0.8358435671179345,0.8061173620067587,0.7780433093931728,0.7515027286947925,0.7263867382574063,0.7025954416399802,0.680037159530667,0.658627713658874,0.6382897650438645,0.6189522063342853,0.6005496063842599,0.5830217042643876,0.5663129494018571,0.5503720843334698,0.5351517665359387,0.5206082258986481,0.5067009545771031,0.49339242617856954,0.48064784146248984,0.46843489797345816,0.45672358125466567,0.4454859755090269,0.4346960917806634,0.4243297119196031,0.4143642467667981,0.40477860715506264,0.3955530864654038,0.3866692536075579
149,TrES-5b,1.416058338376846,1.3676680904804326,1.321731136286934,1.2781043249566537,1.2366507916987977,1.1972405621195772,1.159750823438658,1.124065964238949,1.090077456224554,1.0576836310084756,1.0267893900778444,0.9973058752494701,0.9691501190266317,0.9422446885041585,0.9165173322662385,0.8919006366624759,0.8683316956281214,0.8457517966111138,0.82410612401825,0.8033434807763312,0.7834160280318132,0.7642790426199746,0.7458906916734444,0.7282118235740934,0.7112057743555589,0.6948381886166279,0.6790768539935572,0.6638915482514149,0.6492538980835888,0.6351372487476368
150,WASP-2b,3.1181255978422047,3.011487893846753,2.9102635057913573,2.8141357063611974,2.722801832393056,2.6359745799423355,2.553382571966709,2.4747704213651063,2.3998984502487932,2.3285421814560032,2.2604916857089967,2.195550844066589,2.1335365680161615,2.074278006930546,2.017615763420303,1.9634011304241707,1.911495359031773,1.8617689625338099,1.814101059687669,1.7683787584094581,1.7244965798603928,1.6823559220451767,1.6418645614764926,1.6029361911040356,1.5654899925013996,1.5294502402070296,1.4947459360941089,1.4613104716751997,1.4290813163151859,1.3979997294151514
151,HAT-P-55b,2.386888227198524,2.3013462633741897,2.220478723195971,2.143970779343074,2.071529170789484,2.0028814288938595,1.9377748588045578,1.875975387909734,1.8172663572872956,1.7614473070109906,1.708332788580798,1.6577512254557947,1.6095438341215131,1.5635636122285634,1.519674396319091,1.4777499889641812,1.4376733533782657,1.399335872477258,1.3626366687068567,1.327481980646223,1.2937845922869526,1.2614633109277402,1.2304424897600512,1.2006515914130613,1.1720247889523248,1.1445006010687937,1.1180215584406314,1.0925338984916246,1.0679872860030493,1.0443345572553073
152,HAT-P-36b,2.0119406251677474,1.9410372767320578,1.8739101637933948,1.810316434758007,1.7500280261638064,1.6928315704789683,1.6385279972793567,1.5869319412113567,1.5378710361150725,1.4911851504581741,1.4467256019745292,1.4043543771142646,1.3639433721760428,1.3253736668028369,1.2885348361594124,1.253324305059157,1.2196467452004045,1.1874135152411935,1.1565421424941664,1.1269558444223067,1.0985830877591425,1.0713571828923942,1.0452159110849617,1.0201011821231452,0.9959587200520741,0.9727377747630207,0.9503908573222407,0.9288734970662434,0.9081440186281519,0.8881633371975295
153,WASP-65b,1.4752766280664342,1.4231379467281084,1.3737883749154363,1.3270470806209678,1.282744488948256,1.2407221465257938,1.2008323731921322,1.1629377818086941,1.1269107225614428,1.092632690714177,1.0599937244127602,1.0288918103601836,0.9992323089603785,0.9709274061367712,0.943895595949613,0.9180611959933422,0.8933538960855643,0.869708339770823,0.8470637375171296,0.8253635100825744,0.8045549603000826,0.7845889714195903,0.7654197301209158,0.7470044723402154,0.7293032501189681,0.712278717773349,0.6958959357835094,0.6801221909097929,0.6649268311523179,0.6502811142771213
154,WASP-159b,2.7973066389399173,2.695171525129403,2.598773585614352,2.50770796377268,2.4216005376959067,2.3401060997561025,2.262906415633819,2.189708261286105,2.120241501117938,2.054257246470221,1.9915261170619913,1.9318366168798002,1.8749936285653854,1.820817025482805,1.7691403975550153,1.719809885095049,1.6726831138310458,1.6276282238651842,1.5845229852239135,1.5432539928197173,1.5037159339584445,1.4658109219290998,1.429447889661017,1.394542037896695,1.3610143327883064,1.3287910482699765,1.2978033489782792,1.2679869098857783,1.2392815691764956,1.2116310112250506
155,WASP-93b,3.1164981821761066,2.99938700332486,2.8891285662147945,2.78520720779142,2.687151467804851,2.5945303672847153,2.5069498668692565,2.424049551883741,2.345499565206927,2.2709977924388816,2.200267293608508,2.133053969555303,2.0691244477781683,2.0082641710134586,1.9502756714376377,1.8949770137523656,1.8422003912091751,1.791790859671185,1.7436051959616925,1.697510867932541,1.6533851048437818,1.611114057750694,1.570592040626657,1.5317208439017282,1.494409112965168,1.4585717849674174,1.4241295779662517,1.391008527098076,1.359139563025779,1.328458128422472
156,WASP-140b,3.426945867372274,3.3089460487163462,3.1970033840027425,3.0907552336348263,2.989856558617739,2.8939809988995924,2.802821212098683,2.7160887064428056,2.63351333584215,2.5548425773954175,2.479840677147707,2.4082877249181944,2.339978700876259,2.274722523388848,2.212341118131345,2.1526685215688643,2.095550026962369,2.040841377514005,1.9884080087588802,1.9381243405601243,1.8898731178634134,1.8435447985683207,1.7990369863659215,1.7562539060929943,1.715105919003482,1.6755090753139326,1.6373847014082321,1.6006590191643064,1.5652627949760254,1.5311310161716738
157,KELT-16b,1.3551640026522764,1.3053711470035703,1.25840094278084,1.21405122448379,1.172135640134336,1.1324826134654398,1.0949342763753314,1.0593454136869538,1.0255824463828098,0.9935224687143598,0.963052347329508,0.9340678857320224,0.9064730542294402,0.8801792835203448,0.8551048188544998,0.8311741310185822,0.8083173800809107,0.7864699277483644,0.7655718942629064,0.7455677559361803,0.7264059796471972,0.7080386908838134,0.6904213721750263,0.6735125890258504,0.6572737407222476,0.6416688336158629,0.6266642747243044,0.6122286836913166,0.5983327213428824,0.5849489332493166
158,Kepler-5b,0.559637038870962,0.5390084126519591,0.5195545603262341,0.5011907207529785,0.48383885887814915,0.46742720404046006,0.4518897821089674,0.43716595759898025,0.4231999956159589,0.4099406492286284,0.39734077503203674,0.3853569777887603,0.3739492838284484,0.36308084213317426,0.3527176515931013,0.3428283126833186,0.33338380171866916,0.3243572658405332,0.3157238369444904,0.30746046284799294,0.2995457541065744,0.291959845005542,0.2846842673745374,0.2777018359902112,0.2709965444448464,0.26455347046456196,0.2583586897587891,0.25239919757277374,0.246662837197262,0.24113823476409235
159,WASP-129b,1.0256031754469308,0.9886349823347149,0.9537044130819915,0.9206721704649079,0.8894088333483094,0.8597944226548795,0.8317178805647693,0.8050765073916063,0.7797753859387799,0.755726812929942,0.7328497500030837,0.711069301834222,0.6903162255675748,0.6705264734206003,0.6516407687836716,0.6336042151195599,0.6163659363272882,0.599878746854414,0.5840988496407693,0.5689855598985345,0.5545010527368887,0.5406101326964131,0.5272800233486774,0.5144801752257838,0.5021820904635356,0.4903591626638489,0.4789865306024052,0.4680409445234987,0.45750064387432804,0.4473452454337477
160,WASP-145Ab,2.602053942573747,2.5153729127024,2.4329009803672177,2.354415122467012,2.2796980298867986,2.2085401450289117,2.1407409292376465,2.076109575236891,2.0144653227060556,1.955637493276922,1.899465330428622,1.845797707023385,1.7944927464123581,1.745417390588722,1.6984469396325983,1.6534645798445349,1.6103609128878247,1.5690334945007498,1.5293863885623697,1.4913297402523062,1.4547793705482566,1.4196563932180497,1.385886854682,1.3534013965679772,1.3221349403981548,1.2920263935893124,1.263018375784375,1.2350569644367053,1.2080914585232831,1.182074159251914
161,WASP-167b,4.419805534145948,4.251624370563186,4.09345476064421,3.9445239213523973,3.8041282241174863,3.671626803127423,3.5464356285688097,3.4280220685658667,3.315899936210561,3.20962500180677,3.1087909414182366,3.0130256884526947,2.921988153626669,2.8353652791086343,2.752869394181155,2.674235841905782,2.5992208486998694,2.52759961123823,2.4591645775489206,2.3937239015098517,2.3311000521273844,2.2711285609740046,2.2136568929748504,2.15854342736574,2.1056565371086533,2.0548737563570056,2.006081026725056,1.9591720141468423,1.9140474890255827,1.8706147631831753
162,K2-232b,8.354027550717971,8.053126098338847,7.768791584562071,7.499893583368205,7.2453814743026035,7.0042810138417515,6.775690180620016,6.558774660315016,6.352763215949609,6.156943105595112,5.970655651111145,5.793292021076779,5.624289263162499,5.463126602151697,5.309322007017571,5.162429022046603,5.022033851661135,4.887752685397518,4.759229247780789,4.636132557137294,4.51815487736298,4.40500984708721,4.296430771373256,4.192169061959478,4.091992812990819,3.995685500164847,3.9030447921816083,3.8138814643182233,3.7280184048369156,3.6452897057633336
163,TOI-157b,1.8300962411119044,1.7663472364842894,1.7059319675321922,1.6486433395676965,1.594285648391662,1.5426748334148743,1.4936383922641554,1.4470150712595446,1.4026544129793228,1.3604162183273594,1.320169963411132,1.2817941992369073,1.24517595338368,1.2102101464682826,1.176799031668848,1.1448516623356162,1.1142833904278107,1.0850153969119367,1.056974254151031,1.0300915195693352,1.0043033593905062,0.9795502009475484,0.9557764118953437,0.9329300045824286,0.9109623638292611,0.889827996395064,0.8694843004789695,0.8498913536826926,0.831011717954499,0.812810260130655
164,WASP-76b,17.100384829163957,16.471598812138183,15.87849536500532,15.318514427632786,14.789296866881822,14.288671147214037,13.81463966915161,13.365365297531305,12.939158403041523,12.534464606019236,12.149853321023727,11.784007140618169,11.435712057624075,11.103848500336833,10.787383140249887,10.485361423579448,10.19690077411881,9.921184414152554,9.65745575126906,9.405013281206063,9.163205959834672,8.931429000704014,8.709120058003284,8.495755758198682,8.290848546878971,8.093943820440934,7.904617315131371,7.722472728622039,7.547139551735867,7.378271090157724
165,Qatar-2b,1.6564071812317196,1.6027433917782605,1.5515588037123107,1.502737889544351,1.4561649678817312,1.4117260895314003,1.3693103359019405,1.328810683394191,1.2901245483121335,1.2531540977697797,1.21780639044558,1.1839933948983892,1.1516319210854817,1.120643491671224,1.0909541729152152,1.062494379813653,1.0351986663164214,1.0090055085410565,0.9838570867191899,0.9596990699670406,0.9364804067358719,0.9141531228729217,0.8926721285330355,0.8719950346689876,0.852081979451519,0.8328954646959102,0.814400202175192,0.7965629695618199,0.779352475646227,0.7627392344194982
166,LP791-18d,2.217424471946261,2.1696746691965045,2.122309151701195,2.0755223962998195,2.029465132875294,1.9842524114162838,1.9399702205238005,1.8966809172476262,1.8544276822050527,1.8132381755965468,1.7731275379962288,1.7341008536712255,1.696155172761585,1.6592811711308264,1.6234645123864744,1.588686964891432,1.554927317059105,1.5221621264497966,1.4903663318370788,1.459513752226327,1.4295774925647458,1.4005302724087278,1.3723446909673263,1.3449934396035497,1.3184494709545724,1.2926861322518215,1.267677269119662,1.243397305056687,1.2198213009167056,1.1969249979716794
167,HATS-22b,0.4112644437964277,0.39770191019082674,0.38478637675866656,0.37248501700550596,0.36076555816177025,0.3495966579086205,0.3389481502464275,0.32879119609958746,0.31909836496316196,0.3098436670499185,0.3010025503344474,0.29255187313912406,0.2844698601193335,0.276736047431036,0.2693312213176782,0.26223735320022906,0.25543753349377235,0.24891590573247682,0.24265760210688755,0.2366486811626145,0.23087606814667308,0.22532749829429707,0.21999146320772006,0.2148571603761768,0.20991444581349678,0.2051537897388347,0.2005662351916333,0.19614335944962216,0.1918772381055462,0.18776041165160295
168,HAT-P-51b,6.097301942832207,5.884176925185429,5.682258202303496,5.490842273132139,5.309265600328246,5.136905125257475,4.973177713016937,4.817538897737539,4.669481190033687,4.5285321308653055,4.3942522204432,4.266232810908792,4.144094022919707,4.0274827258155215,3.9160706064535407,3.809552341465536,3.7076438804185456,3.61008084231406,3.516617024413313,3.4270230200872893,3.341084940927066,3.2586032374795466,3.179391612521721,3.103276020625871,3.030093747808332,2.959692565229449,2.891929951173341,2.8266723758482057,2.7637946438900705,2.7031792898023372
169,TOI-837b,3.0878949258494286,2.975614843166453,2.8696038287623127,2.769423882644675,2.67466957080133,2.584966244558532,2.4999680849755928,2.4193560892294266,2.342836075348253,2.2701367536499033,2.2010078939993862,2.1352186048701167,2.0725557313259224,2.0128223731493033,1.95583652052005,1.901429802264154,1.8494463403004147,1.799741703196833,1.7521819514900405,1.706642767465521,1.6630086623333031,1.6211722540895543,1.5810336097766038,1.5424996463061735,1.5054835844694783,1.469904451208123,1.4356866256507517,1.402759424826305,1.3710567253439316,1.3405166176782604
170,HAT-P-56b,1.8765408726445074,1.8064513906148247,1.740428667624804,1.6781705903057098,1.6194003606225778,1.5638644777398114,1.5113307865077439,1.461586629227576,1.4144371199673462,1.3697035493485423,1.3272219204487112,1.2868416119436825,1.248424161939331,1.2118421645020656,1.176978270267315,1.1437242823999292,1.1119803394046943,1.0816541767065904,1.0526604594502553,1.0249201795486391,0.9983601106021748,0.9729123148888188,0.948513697177103,0.9251056006302211,0.9026334405454951,0.8810463721094124,0.8602969887440294,0.8403410479776975,0.8211372220950914,0.8026468711095097
171,WASP-57b,1.2236673960659357,1.1804209952121512,1.1394880197361361,1.1007184786277493,1.063971718081443,1.029116309034476,0.9960297582573265,0.9645981100626896,0.9347154853818004,0.9062835905257259,0.8792112176944116,0.8534137520141859,0.8288126947236077,0.8053352084846654,0.7829136882400033,0.7614853592595267,0.7409919028007225,0.7213791089871903,0.7025965559747136,0.6845973141418895,0.6673376738521749,0.6507768952439656,0.6348769784837768,0.6196024529421319,0.6049201838065817,0.5907991947200074,0.5772105051166905,0.5641269810178055,0.5515231981387364,0.5393753162491688
172,KELT-24b,1.7596093790369738,1.6940632028636435,1.6323059059010292,1.5740576415380756,1.5190617684471341,1.4670830491508937,1.4179058940971938,1.3713326890284443,1.3271822263983268,1.285288250376021,1.245498117717071,1.207671572196931,1.1716796275276846,1.1374035521165524,1.1047339482677958,1.0735699181991054,1.0438183093491606,1.0153930317646533,0.9882144407849442,0.9622087787330605,0.9373076698327975,0.9134476630794751,0.8905698182807198,0.8686193309440808,0.8475451921158778,0.8272998796687042,0.8078390778931144,0.7891214225732744,0.7711082690195243,0.7537634807935294
173,HATS-35b,2.5945340380094652,2.498882792517537,2.408679973485405,2.323532332190034,2.2430778469294266,2.166983575072646,2.09494347789655,2.026676292791666,1.9619234982840679,1.900447397669329,1.8420293339211171,1.7864680398834798,1.733578122177131,1.6831886737774595,1.6351420081819272,1.589292507012043,1.5455055724677056,1.50365667604532,1.463630495191378,1.4253201299858553,1.3886263924604911,1.3534571617089606,1.319726798506665,1.2873556137061963,1.2562693851981088,1.226398918718391,1.1976796482397383,1.1700512721021294,1.1434574214209843,1.117845357657479
174,WASP-94Ab,13.955766447041068,13.444807269184148,12.962665065820985,12.507292952753959,12.07680152170052,11.669449060421613,11.283631299569354,10.917871152277357,10.570808742125779,10.241191898764777,9.92786722152015,9.62977175824423,9.345925311546807,9.075423361823768,8.817430582330687,8.571174913240151,8.335942157297714,8.111071058036583,7.89594882161008,7.690007044525579,7.4927180114629826,7.303591329641435,7.122170868653946,6.948031977181615,6.780778950440565,6.620042724551755,6.465478776221267,6.316765208159136,6.173601002549792,6.035704426605066
175,HAT-P-24b,3.360375904299629,3.2360292754070383,3.118803276469742,3.0081796278305393,2.9036818724362274,2.804872360042625,2.711349239449707,2.6227435467348754,2.538716441547767,2.458956619501495,2.383177912793785,2.31111708085064,2.242531786240144,2.177198747142281,2.114912055442068,2.055481648460453,1.998731922051585,1.9445004730008848,1.8926369591671603,1.843002066497725,1.795466572818686,1.749910499108026,1.7062223397590341,1.6642983641119904,1.6240419822594134,1.5853631688075271,1.5481779389002046,1.5124078713810745,1.477979674488081,1.4448247899422821
176,WASP-31b,9.376952185087376,9.031257296416737,8.705253663921203,8.397520040309844,8.106748036430748,7.831734358326339,7.571372945936637,7.324647283000211,7.090623042403093,6.868441160205747,6.657311384112067,6.456506310869622,6.265355906928062,6.0832424941323096,5.909596174854172,5.7438906670898735,5.585639518506444,5.434392668396724,5.289733327443531,5.15127514672102,5.018659649207076,4.891553899075382,4.769648386062258,4.652655104185138,4.5403058059818004,4.432350415216738,4.328555582648064,4.228703370960479,4.132590056353217,4.040025035523484
177,WASP-183b,6.290289803088278,6.07275071893802,5.866457301338006,5.670726642203024,5.484910694073676,5.308397836622205,5.140613157535401,4.9810178636704405,4.82910811996217,4.68441352820699,4.546495396212942,4.4149449032467505,4.289381235482639,4.169449741870001,4.054820144036398,3.9451848217633994,3.84025718693443,3.7397701527226035,3.6434747004822428,3.5511385438374967,3.462544887455652,3.3774912766886045,3.2957885334667614,3.2172597733901873,3.1417394987774867,3.0690727624270053,2.999114396959504,2.9317283048049956,2.8667868041424063,2.804170026371828
178,HAT-P-66b,2.391536672251598,2.3048040601805306,2.2228955267692667,2.145476183807304,2.072235703809895,2.0028870518442394,1.9371650616014984,1.8748249502636831,1.8156408344497863,1.7594042871911026,1.705922960477273,1.655019287346768,1.606529270313511,1.5603013581095024,1.5161954095662087,1.4740817414535847,1.4338402558913808,1.3953596422925347,1.3585366485168187,1.3232754158819018,1.2894868728093798,1.257088182115756,1.226002237250096,1.1961572031015781,1.1674860973319954,1.1399264085175629,1.1134197477022092,1.0879115302656206,1.0633506852920158,1.0396893898864745
179,WASP-63b,7.191845075961932,6.93857758906611,6.698783777590224,6.471598939673635,6.256210727013761,6.0518588986483515,5.857833963875784,5.67347512250447,5.498167788414916,5.331340895380214,5.172464122053529,5.021045128826838,4.876626867813691,4.7387850049045115,4.60712547710328,4.481282197334746,4.360914911285146,4.2457072056487855,4.135364663706265,4.02961316196271,3.928197300258054,3.830878957068734,3.7374359614608457,3.6476608731900644,3.5613598626761225,3.4783516829390195,3.398466726018478,3.32154615687151,3.2474411182339162,3.1760120004168395
180,HAT-P-33b,6.594508452252888,6.349604076420765,6.118795953995367,5.901049818671677,5.6954161275517485,5.5010236922538684,5.317073409417549,5.142832246500038,4.977627571866258,4.820841873786316,4.671907883902387,4.5303041021154575,4.395550708316353,4.267205839648291,4.14486220845368,4.02814403464136,3.916704266166618,3.810222062133261,3.7084005143567507,3.6109645848396337,3.5176592383431347,3.4282477509938825,3.3425101775764507,3.260241961789888,3.1812526752686385,3.105364872575331,3.032413050660728,2.9622427024565634,2.8947094553285493,2.8296782860707124
181,WASP-48b,4.242731361536975,4.089613887154604,3.9449513396542937,3.808163921908378,3.6787132314427553,3.5561003749312334,3.439863740075925,3.32957660555797,3.2248447098262756,3.125303857769741,3.0306176153327407,2.940475122086011,2.854589037997064,2.7726936312945636,2.694543008073863,2.6199094802207337,2.5485820656817815,2.4803651136175984,2.415077046208809,2.3525492086149775,2.2926248186433855,2.2351580079552096,2.180012947038623,2.127063046654071,2.0761902289680156,2.027284262111767,1.9802421524130511,1.934967589038499,1.8913704362504657,1.8493662689142216
182,HD219134b,6.6965452593200965,6.478231574476577,6.270119853444579,6.071719528441733,5.882542756397413,5.702111528944269,5.529962490598065,5.365650072276288,5.208748391357543,5.058852254025805,4.915577509910214,4.778560945198075,4.647459852753665,4.521951382142944,4.401731745766568,4.286515337276642,4.176033803419113,4.07003509915551,3.968282547445411,3.8705539187241946,3.7766405403625045,3.686346442857226,3.599487546882556,3.5158908933995674,3.435393917615664,3.3578437665742045,3.2830966594407376,3.211017289061322,3.1414782630478784,3.0743595824461973
183,HATS-3b,2.7779349639822906,2.675254793313916,2.57844526188524,2.487080134442394,2.4007674085153523,2.319146879222792,2.241887699991097,2.16868601404944,2.099262701426429,2.033361265956774,1.970745873385842,1.911199542896401,1.8545224888024545,1.8005306057471464,1.749054088802688,1.6999361789165375,1.6530320238455032,1.6082076448365115,1.5653389996909195,1.5243111333818558,1.4850174080056284,1.447358804491638,1.411243289138308,1.3765852386644626,1.3433049180547316,1.311328006027504,1.2805851634612078,1.2510116405786182,1.2225469191119749,1.1951343860534436
184,HAT-P-8b,4.515364073245108,4.3497749621730915,4.193546717642543,4.046011888359803,3.9065547686684496,3.7746081001901413,3.6496496449979077,3.5311987762233095,3.418813177894554,3.3120857089579556,3.2106414615128718,3.1141350266125962,3.022247970003647,2.9346865131300333,2.8511794103853823,2.7714760110991867,2.695344493497339,2.6225702574640666,2.55295446306271,2.4863127022483034,2.4224737918835375,2.36127867695966,2.3025794337608603,2.24623836355159,2.1921271681845806,2.1401261998067995,2.090123777570769,2.0420155649348097,1.9957040017588026,1.9510977859688932
185,WASP-96b,3.613131275068989,3.4859834657693467,3.3655922349829703,3.251524872140722,3.14337471283005,3.040761057082488,2.943328522113145,2.8507460359976524,2.762705617095056,2.6789210400746044,2.599126458059471,2.5230750280509344,2.4505375708825983,2.381301285658517,2.3151685306493754,2.2519556770266393,2.1914920379366682,2.133618872771311,2.078188464729591,2.0250632686363352,1.9741151253021805,1.9252245383449909,1.8782800092489536,1.8331774264443284,1.7898195042985234,1.7481152680822167,1.7079795811862593,1.6693327110977205,1.6320999308858413,1.5962111531888472
186,WASP-24b,2.9753216485494027,2.8669615998553906,2.764665945536318,2.6680093352698617,2.5765983039392024,2.490069470832554,2.4080875858150472,2.330343532105962,2.2565523568165924,2.1864513739193985,2.119798366170199,2.056369900160622,1.995959760375933,1.9383775026479204,1.8834471238623034,1.8310058426037576,1.7809029841764719,1.7329989628263542,1.6871643538038334,1.6432790479993937,1.6012314821529177,1.5609179380137894,1.5222419042623618,1.485113495461178,1.449448922764576,1.4151700115640176,1.3822037616740637,1.3504819460651611,1.3199407445232123,1.2905204089588371
187,TOI-216.01,2.1101717875299046,2.039005074980354,1.9713678919530766,1.9070638820161696,1.8459035725801136,1.787705671827842,1.7322978012533792,1.679516827593598,1.629208913645628,1.5812293751199387,1.5354424070004598,1.491720725510068,1.4499451590113106,1.4100042117790426,1.371793617667878,1.3352158956110338,1.3001799151507931,1.2666004774627926,1.2343979153378095,1.2034977141356942,1.1738301546829841,1.145329978344669,1.1179360739828827,1.0915911861621792,1.0662416437292943,1.0418371077525146,1.0183303377273507,0.9956769749228208,0.9738353417439902,0.9527662560094452
188,KELT-3b,3.5648163888935978,3.4333535597093867,3.309382354527241,3.1923616718488157,3.081793436526363,2.977219627981872,2.8782192748357156,2.7844055176625235,2.6954228017207096,2.610944234627028,2.530669125999593,2.4543207142791195,2.381644078332738,2.312404226720575,2.246384354739461,2.183384257914102,2.123218890042336,2.0657170539111367,2.0107202131727377,1.958081414463125,1.9076643095566994,1.859342268117218,1.8129975723820078,1.76852068587515,1.7258095889690435,1.6847691747929612,1.6453106996163083,1.6073512824115683,1.5708134488298664,1.5356247152995433
189,WASP-132b,4.127351820864752,3.9925671591537597,3.8641005645781155,3.741645707869587,3.6248985060782593,3.5135614171783103,3.407346336509778,3.3059764668276004,3.2091874380224708,3.1167278817648802,3.028359613774446,2.9438575373159797,2.8630093523585223,2.7856151330366523,2.7114868197342292,2.6404476598786433,2.5723316223594446,2.5069828036030586,2.4442548381753553,2.38401032292301,2.326120260780187,2.270463528222058,2.216926368759892,2.1654019137066602,2.1157897305947326,2.0679953990206004,2.0219301132653453,1.9775103107485341,1.9346573251853108,1.8932970632017345
190,KELT-17b,6.706238054792236,6.446786157948781,6.203125459710617,5.973997844318857,5.758263569221297,5.554889230120014,5.362936876412509,5.181554221308142,5.009965869667508,4.84746547744759,4.69340875486923,4.547207228040443,4.408322678830306,4.276262189067932,4.1505737218656575,4.030842179568934,3.916685884245195,3.8077534325909728,3.703720882592786,3.6042892342085797,3.5091821707489808,3.4181440315644953,3.3309379901227416,3.2473444146289148,3.1671593910454336,3.090193390743828,3.0162700671092386,2.9452251672494905,2.876905546570508,2.8111682753897993
191,KELT-10b,9.302586532004732,8.966293718825524,8.648617196303414,8.3482748926493,8.06407714095038,7.794922270414588,7.539791496306502,7.2977434950113125,7.067908921298305,6.849485034950958,6.6417305416161945,6.443960709745652,6.255542796086023,6.075891792287054,5.904466491984617,5.7407658691797145,5.584325753456805,5.434715784561638,5.291536627380046,5.154417427928976,5.023013491227439,4.897004162615159,4.776090895055271,4.659995486071877,4.548458469152357,4.441237645633367,4.33810674424987,4.238854196634895,4.143282018105295,4.051204784040033
192,WASP-117b,10.431352760298775,10.052251137976725,9.694300251060428,9.356024234362526,9.036056661446858,8.733134625682597,8.446092212647587,8.1738537624215,7.915427182456785,7.6698974765521815,7.436420590014435,7.214217626391119,7.002569460928925,6.800811755792692,6.608330368999556,6.424557140831756,6.248966036678185,6.081069622750788,5.920415850176945,5.766585123062498,5.619187626874304,5.477860894655582,5.3422675899826935,5.212093487074751,5.087045629997261,4.9668506544051105,4.851253256712476,4.740014796936843,4.632912022735825,4.529735903325273
193,HATS-51b,3.519673131291737,3.393941235901041,3.2750464753036956,3.162532289139687,3.0559727576588216,2.9549716532221657,2.859161096258389,2.7681999871348344,2.681772331284666,2.599585536844747,2.52136873727349,2.4468711726226693,2.375860650001929,2.3081220946578838,2.243456196823823,2.181678155254262,2.1226165155512344,2.0661120995940165,2.0120170212993855,1.9601937833521443,1.910514449298116,1.8628598853763287,1.817119066604701,1.773188441867757,1.7309713530471078,1.6903775035584945,1.6513224719935318,1.613727266896856,1.5775179190336763,1.5426251078101871
