,Planet Name,RSM Estimate 1.95-2.015um,RSM Estimate 2.015-2.08um,RSM Estimate 2.08-2.145um,RSM Estimate 2.145-2.21um,RSM Estimate 2.21-2.275um,RSM Estimate 2.275-2.34um,RSM Estimate 2.34-2.405um,RSM Estimate 2.405-2.47um,RSM Estimate 2.47-2.535um,RSM Estimate 2.535-2.6um,RSM Estimate 2.6-2.665um,RSM Estimate 2.665-2.73um,RSM Estimate 2.73-2.795um,RSM Estimate 2.795-2.86um,RSM Estimate 2.86-2.925um,RSM Estimate 2.925-2.99um,RSM Estimate 2.99-3.055um,RSM Estimate 3.055-3.12um,RSM Estimate 3.12-3.185um,RSM Estimate 3.185-3.25um,RSM Estimate 3.25-3.315um,RSM Estimate 3.315-3.38um,RSM Estimate 3.38-3.445um,RSM Estimate 3.445-3.51um,RSM Estimate 3.51-3.575um,RSM Estimate 3.575-3.64um,RSM Estimate 3.64-3.705um,RSM Estimate 3.705-3.77um,RSM Estimate 3.77-3.835um,RSM Estimate 3.835-3.9um
10,TOI-4463Ab,0.3540907341519818,0.34154162670300536,0.3296667143498601,0.31842194134159546,0.3077660518947242,0.2976605414961686,0.2880695600315855,0.27895978559619256,0.2703002820760542,0.26206234949926954,0.2542193732584408,0.24674667625370716,0.23962137655611537,0.23282225217194702,0.22632961377686783,0.22012518579687723,0.2141919958783098,0.2085142725664268,0.20307735086901527,0.19786758529477202,0.1928722699089637,0.18807956492905503,0.1834784293819264,0.1790585593556408,0.17481033139806468,0.17072475063886292,0.16679340323816563,0.1630084127929852,0.15936240036035956,0.1558484477831932
11,TOI-3785b,0.02901871733660355,0.028238736767557934,0.02748191085635405,0.026748753031564224,0.026039434963863975,0.02535386747159776,0.024691764256145214,0.024052692087218566,0.02343611028253284,0.022841401719569332,0.02226789714239546,0.021714894154666514,0.0211816719983157,0.020667502988393625,0.02017166129429231,0.01969342961552113,0.019232104188005215,0.018786998468093282,0.018357445771069122,0.017942801085061393,0.017542442236754833,0.01715577054984707,0.016782211108889288,0.01642121271851205,0.01607224762991416,0.015734811091967674,0.015408420772634704,0.015092616087024474,0.014786957460903064,0.014491025552410238
12,WASP-124b,0.1462764635163596,0.14095673420704827,0.1359341028143083,0.13118780332068866,0.12669861506706115,0.12244877795242828,0.11842189942769313,0.11460285880746512,0.11097771250433391,0.10753360246610791,0.10425866918711799,0.1011419700443165,0.09817340329012543,0.09534363775590643,0.09264404813970523,0.09006665563962059,0.08760407362869267,0.08524945803373007,0.08299646206856164,0.08083919497457344,0.07877218443282959,0.07679034232910185,0.07488893357327236,0.07306354769611144,0.07131007296826755,0.06962467280771392,0.06800376426237925,0.06644399837397147,0.06494224224701113,0.06349556266364391
13,WASP-25b,0.23119727850317803,0.22294263716526813,0.21513651596185585,0.20774900624700515,0.2007521997641237,0.19412012838181264,0.18782867748035906,0.1818554843222888,0.17617982917115277,0.17078252440957742,0.16564580513919072,0.16075322350333804,0.15608954810505646,0.15164066928944142,0.14739351064438586,0.14333594679218592,0.13945672735781398,0.13574540687989403,0.13219228035768749,0.12878832408760915,0.1255251414255574,0.12239491310953088,0.11939035178538958,0.11650466039347226,0.11373149409253692,0.11106492541835328,0.10849941239593645,0.10602976934601253,0.10365114014740082,0.10135897373702363
14,LHS1140c,0.005296636215865249,0.0051809972021727435,0.005066453583069733,0.004953451180830274,0.004842333234122155,0.004733359508810561,0.004626721947315663,0.00452255748366548,0.004420958539024522,0.004321981619141529,0.004225654358197181,0.004131981290393121,0.004040948578997054,0.003952527890440395,0.003866679566743253,0.0037833552215906625,0.0037024998626230612,0.003624053623961984,0.003547953177876587,0.003474132882167115,0.003402525709769786,0.0033330639988536485,0.003265680054939712,0.0032003066310469603,0.003136877307334303,0.003075326787980529,0.00301559112997653,0.002957607915975024,0.002901316381258529,0.0028466575031611454
15,TOI-1199b,0.1866940391016615,0.18004597713967463,0.17375768914721146,0.1678053553346782,0.16216672120860756,0.15682105719410794,0.15174909549078375,0.14693295360029282,0.1423560510235068,0.13800302355001468,0.1338596380984433,0.12991271003466548,0.12615002417089619,0.12256026014334251,0.11913292251636294,0.11585827572221438,0.1127272837854219,0.10973155467661694,0.10686328907593064,0.10411523328900976,0.10148063604083825,0.09895320886784877,0.09652708983293873,0.09419681029783289,0.09195726450060031,0.08980368170151055,0.08773160067669307,0.08573684635549986,0.08381550841367026,0.08196392164987039
16,TOI-1273b,0.17548091718712505,0.16924053761536254,0.1633371780165448,0.1577486067412295,0.15245403969487709,0.14743410630909165,0.14267079340983616,0.13814737598894997,0.13384834109441693,0.12975930908267105,0.12586695508282328,0.12215893253969733,0.11862380001122312,0.11525095191219055,0.11203055356082331,0.10895348065463409,0.1060112631471957,0.10319603339599852,0.10050047838783673,0.09791779581105785,0.09544165372532033,0.09306615357355472,0.0907857962834543,0.08859545121403314,0.08649032771450556,0.08446594907650175,0.08251812867535807,0.08064294811119324,0.07883673717531058,0.07709605548168053
17,TOI-5803b,0.006201115215483599,0.005989897877164132,0.005789331226162506,0.005598800856211518,0.005417718057078538,0.005245522754514915,0.005081684940803179,0.004925705050311968,0.004777113609291457,0.004635470398169548,0.004500363298336567,0.004371406947038569,0.00424824128865296,0.004130530084779202,0.004017959426688191,0.003910236279885574,0.003807087080505721,0.003708256395972993,0.0036135056571187855,0.003522611965195153,0.0034353669745787988,0.0033515758501247903,0.003271056296890705,0.003193637659147401,0.0031191600851042866,0.003047473753517411,0.0029784381582509305,0.002911921446878114,0.0028477998095043284,0.0027859569141395523
18,TOI-3819b,0.1520718398470622,0.14660425492182833,0.14143689404162235,0.13654936633662595,0.1319227053506165,0.12753931134867594,0.1233828795515119,0.11943832112125626,0.11569168150437216,0.11213005918553133,0.10874152682304926,0.10551505598291314,0.10244044616727915,0.09950825847624474,0.09670975400032149,0.0940368368812088,0.09148200187596658,0.08903828619722962,0.08669922536743245,0.08445881280949323,0.08231146289371385,0.08025197716649969,0.07827551349776621,0.07637755789837909,0.07455389877517855,0.07280060340804828,0.07111399645037032,0.06949064027059865,0.06792731696837098,0.06642101191326245
19,TOI-4791b,0.16498268023210513,0.15897989752039335,0.15331258553322374,0.14795726995177044,0.1428922274801198,0.13809738885041012,0.13355423281935322,0.12924567733816264,0.1251559719228799,0.12127059376674153,0.11757614911673228,0.11406028074163102,0.11071158185036457,0.10751951650887717,0.10447434640286478,0.10156706366897812,0.09878932944480455,0.09613341775141061,0.09359216430975685,0.09115891989577143,0.0888275078524155,0.08659218539680387,0.0844476083835841,0.08238879921042147,0.08041111757635018,0.07851023382813234,0.07668210465306394,0.07492295089857477,0.07322923731941408,0.07159765407199391
20,TOI-4377b,0.3336419002013016,0.3224455443381193,0.31179978839542666,0.30167458330956193,0.2920408232853477,0.28287057385174624,0.2741372067748001,0.2658154684208557,0.25788150103301694,0.25031283116565517,0.24308833569259236,0.23618819298818888,0.22959382480521062,0.2232878328422694,0.21725393286317374,0.21147688839599343,0.2059424454241839,0.2006372690290714,0.19554888261056122,0.19066561007036295,0.18597652116605887,0.18147138011809216,0.1771405974624223,0.172975185079587,0.16896671428915125,0.1651072768717124,0.16138944886469672,0.15780625697012307,0.15435114741026268,0.1510179570687068
21,Wolf327b,0.09862719959851883,0.09599986534603837,0.09344835714793616,0.09097475988530768,0.08857995491856441,0.08626390029811723,0.08402585202518414,0.08186453870371584,0.07977829929908815,0.07776519166093915,0.07582307785351844,0.07394969107033125,0.07214268791471976,0.07039968904508405,0.06871831056638666,0.06709618806242001,0.06553099477800711,0.06402045515495944,0.0625623546831733,0.061154546835448666,0.05979495770094534,0.058481588809549144,0.05721251854137557,0.05598590243711711,0.054799972661979814,0.05365303682541855,0.05254347631825397,0.051469744296056635,0.05043036341139806,0.04942392337634502
22,HD118203b,0.31046460376682616,0.29929312979115147,0.2887358226610923,0.2787508817241965,0.2692994403408737,0.26034544377295826,0.2518554991244043,0.2437987111153605,0.23614651297137298,0.2288724985659746,0.22195225976268815,0.21536323137931002,0.20908454514545044,0.20309689330490613,0.19738240202928248,0.19192451448908107,0.18670788322408086,0.18171827133125615,0.17694246192084456,0.1723681752620464,0.16798399303641706,0.16377928913063247,0.15974416642468428,0.15586939906224445,0.15214637972395031,0.14856707145964285,0.1451239636706864,0.1418100318674804,0.13861870085973718,0.13554381106743452
23,TOI-1470b,0.01541443081555252,0.014986420645616904,0.014572388021848034,0.014172404734776094,0.013786386268466018,0.01341413154253321,0.013055353922250523,0.012709705387854538,0.012376795338157057,0.01205620518092305,0.01174749961195447,0.011450235290007538,0.011163967462909796,0.010888254981800734,0.010622664047786662,0.010366770962706471,0.010120164098700075,0.009882445256413956,0.009653230546308539,0.009432150899599753,0.00921885229325758,0.00901299575596248,0.008814257208013043,0.008622327177121362,0.00843691042323394,0.008257725498509347,0.008084504262997479,0.007916991372108124,0.0077549437484072704,0.007598130047441268
24,V1298Taub,0.03941240431500915,0.03809031725013151,0.03683320280645626,0.03563752050680539,0.034499839969974355,0.03341686806077377,0.03238546500170057,0.03140265259394193,0.030465616852010644,0.02957170673896109,0.028718430236024304,0.027903448647176535,0.027124569793483946,0.026379740570785154,0.02566703921039479,0.024984667483653276,0.02433094301821967,0.023704291840303586,0.023103241217611543,0.02252641284900594,0.02197251642598729,0.02144034357611354,0.020928762187849732,0.02043671110895973,0.019963195205572142,0.01950728076584628,0.019068091230249672,0.01864480322947962,0.018236642910773107,0.01784288253351765
25,TOI-2109b,3.7275069152148346,3.588452214465416,3.4574520808069145,3.333909714605138,3.21727808945985,3.107056030983372,3.0027844115770814,2.904042537310857,2.81044476777129,2.721637386646606,2.6372957259425402,2.557121537410888,2.4808405992028475,2.408200542694205,2.3389688830179733,2.272931236503918,2.209889708569116,2.1496614363603315,2.092077271436995,2.036980588884911,1.984226210383639,1.9336794298667974,1.8852151314831074,1.8387169905683,1.794076749265832,1.751193559285031,1.7099733850587588,1.6703284612618827,1.63217679928304,1.5954417378072117
26,K2-138g,0.0005922186483790607,0.0005716664946332078,0.000552182722646245,0.000533701732168936,0.0005161613985943857,0.0004995031890579072,0.00048367216298981044,0.0004686168952567635,0.00045428934907582356,0.00044064471800796365,0.0004276412506623199,0.0004152400676493604,0.00040340497736908654,0.00039210229509369115,0.0003813006682753157,0.00037097090991500395,0.0003610858410501621,0.0003516201428685067,0.00034255021857391695,0.0003338540648684025,0.0003255111527406139,0.0003175023171408548,0.00030980965505742126,0.0003024164314760298,0.0002953069926935991,0.00028846668646276643,0.00028188178845900283,0.00027553943458432425,0.0002694275586480072,0.00026353483499296377
27,K2-141c,0.06780650370217732,0.06562176110103425,0.0635369279901315,0.06154748188064387,0.05964886466922332,0.05783656433641308,0.05610617185892304,0.05445341974859878,0.05287420700815649,0.05136461408732135,0.04992091052342023,0.048539557277844037,0.047217205275547236,0.04595069127592156,0.04473703191818459,0.043573416569395645,0.042457199440908276,0.04138589131646911,0.04035715114254638,0.03936877766156317,0.03841870121597228,0.03750497581144259,0.03662577149768959,0.03577936710328437,0.03496414334432088,0.034178576314743525,0.033421231357370705,0.03269075730839339,0.03198588110380261,0.03130540273327498
28,TRAPPIST-1b,0.012398728092794901,0.012193868234420108,0.011984497047464248,0.01177235559633735,0.011558882303999145,0.011345260887497825,0.011132460909952808,0.010921272026619699,0.01071233287162375,0.010506155405720663,0.01030314542928725,0.010103619860900394,0.009907821290802424,0.009715930239779857,0.00952807548648626,0.009344342768807553,0.009164782116245954,0.008989414029280444,0.008818234687145045,0.008651220336479705,0.008488330988982586,0.008329513535798454,0.008174704369283504,0.008023831588455257,0.007876816852418917,0.007733576935982041,0.007594025033207465,0.007458071847543989,0.007325626501202591,0.007196597291413373
29,TRAPPIST-1e,0.001613635538157965,0.0015869740011566274,0.001559725336179885,0.0015321161344865528,0.0015043335999889464,0.0014765317878354493,0.0014488368820583478,0.0014213516525364391,0.0013941592144661116,0.0013673261971067013,0.0013409054134487443,0.0013149381089389138,0.001289455855544374,0.0012644821471875921,0.0012400337437983285,0.0012161218037549787,0.001192752838159499,0.0011699295150518034,0.001147651337177357,0.0011259152131492334,0.001104715938679987,0.0010840466019045015,0.0010638989245902208,0.0010442635491659743,0.0010251302799366084,0.0010064882855388413,0.0009883262685924836,0.0009706326075757656,0.0009533954751763287,0.0009366029367144755
30,TRAPPIST-1f,0.00127292329347594,0.00125189122601936,0.0012303960001490795,0.001208616363348419,0.0011866999922240124,0.001164768413838333,0.0011429211690047586,0.001121239328181577,0.0010997884571468232,0.0010786211166766023,0.001057778968524304,0.001037294549336884,0.0010171927647956273,0.0009974921481817225,0.0009782059206374183,0.0009593428844972213,0.0009409081760717481,0.0009229039000556917,0.0009053296641876867,0.0008881830298139388,0.0008714598915100452,0.0008551547968216567,0.0008392612154296275,0.0008237717655739306,0.0008086784043368515,0.0007939725873511558,0.000779645402630178,0.0007656876824867819,0.0007520900968950446,0.0007388432311318593
31,TRAPPIST-1g,0.0010563946227585938,0.0010389401829816638,0.0010211013696448921,0.0010030265246642291,0.000984838204342913,0.0009666372635682536,0.0009485063109157519,0.0009305126264773348,0.000912710623064605,0.0008951439206832063,0.0008778470942776629,0.000860847145898344,0.0008441647446836973,0.0008278152713394488,0.0008118096980456591,0.0007961553298291802,0.0007808564292963646,0.0007659147431260321,0.0007513299457818374,0.000737100013433461,0.000723221539003442,0.0007096899975188419,0.0006964999694904696,0.0006836453288213015,0.000671119400721845,0.0006589150942513902,0.0006470250133831386,0.0006354415498853581,0.0006241569608019213,0.0006131634328868016
32,GJ3473b,0.01866855050951669,0.01819892041397815,0.017740321757482167,0.01729353541601554,0.01685906801543668,0.01643721049957867,0.016028084979492818,0.01563168221299644,0.015247891586595808,0.014876525092070957,0.014517336488104004,0.014170036597459133,0.013834305499596649,0.01350980222702898,0.013196172453072492,0.012893054562491858,0.012600084419792285,0.01231689908856973,0.012043139706209021,0.011778453678833456,0.011522496329760337,0.01127493210925243,0.011035435452832011,0.010803691358853583,0.010579395742633764,0.010362255613591713,0.010151989113059052,0.009948325443276432,0.009751004712297957,0.009559777714799557
33,TOI-2202b,0.030722526321403865,0.029675150852528868,0.028680667378178745,0.027736015130877322,0.02683826311293903,0.025984624267857272,0.025172462241431572,0.024399292971611575,0.023662782728174098,0.022960743774518195,0.022291128497048708,0.02165202260922047,0.02104163786319215,0.020458304574818224,0.019900464174774715,0.019366661930829435,0.01885553993696029,0.018365830429305122,0.017896349463208186,0.017445990967292376,0.017013721177561267,0.01659857344560164,0.01619964340894832,0.01581608450779223,0.015447103829880649,0.015091958264244152,0.014749950943960921,0.014420427958295593,0.014102775315068929,0.013796416134867798
34,TOI-833b,0.03926193170899005,0.03812198433914321,0.037023833458420724,0.035966904449378265,0.034950322575325043,0.03397300103350408,0.03303370850358363,0.032131120816940445,0.031263860316253646,0.03043052566547533,0.029629714248538715,0.028860038816640038,0.028120139674765475,0.02740869341270483,0.026724418964578087,0.026066081609076693,0.025432495388876458,0.024822524323352926,0.02423508270719094,0.023669134723661174,0.02312369355127862,0.022597820103260047,0.022090621508309226,0.02160124941695166,0.02112889819850566,0.02067280307871425,0.020232238256199814,0.01980651502656337,0.019394979935623394,0.018997012977519212
35,HD28109c,0.0024768201206916444,0.002386386593886418,0.002301032935170412,0.0022204006722139893,0.002144158546134904,0.0020720008996316743,0.00200364595838806,0.0019388340929450154,0.0018773261170553996,0.0018189016571534124,0.0017633576129828046,0.0017105067195600852,0.001660176214059717,0.001612206606896266,0.0015664505535414755,0.0015227718219630248,0.0014810443496634023,0.001441151383890696,0.0014029846985199516,0.001366443881247906,0.0013314356850217667,0.0012978734379794049,0.0012656765065750314,0.0012347698069746916,0.0012050833602129797,0.0011765518869955793,0.0011491144384044212,0.0011227140591096904,0.0010972974800152351,0.0010728148375586887
36,TOI-2641b,0.18936211056905755,0.18245586646236664,0.17593693027661755,0.16977804395567825,0.1639540073130556,0.15844155861895698,0.15321924632732117,0.1482672987472827,0.1435674960507737,0.13910304735060017,0.1348584744503833,0.13081950309946724,0.12697296207121112,0.1233066900447876,0.11980945005451858,0.11647085113909718,0.1132812767492543,0.11023181943786207,0.10731422134807254,0.10452082002385615,0.10184449908672025,0.09927864334817463,0.0968170979566315,0.09445413120780585,0.09218440067799284,0.09000292236899511,0.08790504258137787,0.08588641225883811,0.08394296357074002,0.08207088852208956
37,TOI-1685b,0.11697149388725048,0.11394873621650345,0.11100466196337969,0.10814306107763096,0.10536613602028283,0.10267485351981519,0.10006922434851107,0.09754852583950803,0.09511147880929895,0.09275638813543075,0.09048125433170143,0.08828386195641459,0.08616184949820786,0.08411276444157181,0.0821341064674625,0.08022336115187863,0.0783780260543334,0.07659563071317751,0.07487375176562998,0.07321002417143752,0.07160214932778632,0.07004790070973076,0.06854512754724833,0.067091756950952,0.06568579481867534,0.06432532579077693,0.06300851247000885,0.0617335940797278,0.06049888470022777,0.05930277119536842
38,K2-87b,0.015930726377722488,0.015362049607917634,0.014824262948185936,0.014315307643026399,0.013833262455968966,0.01337633956983857,0.01294287866191122,0.012531339936723609,0.012140296652986502,0.01176842750759021,0.011414509117605382,0.011077408755439349,0.010756077432322077,0.010449543383607358,0.010156905980675947,0.009877330074757922,0.009610040765067952,0.009354318575347144,0.009109495017855402,0.0088749485210854,0.008650100696256423,0.008434412917500883,0.008227383191217276,0.008028543291073095,0.00783745613642222,0.007653713393329421,0.0074769332788794125,0.007306758550930006,0.007142854666917006,0.006984908096694028
39,WASP-178b,0.709922464012607,0.6815230032095183,0.654927872481415,0.6299847722243566,0.6065569762162226,0.5845215209689076,0.5637676207736894,0.5441952806921416,0.5257140824350462,0.508242120850903,0.4917050714216323,0.4760353716384075,0.4611715013633976,0.44705734926494994,0.4336416541528387,0.42087751155498637,0.4087219371897207,0.39713548012101213,0.38608187936045846,0.3755277585200369,0.36544235384181406,0.35579727155173746,0.3465662710186098,0.33772507065867813,0.3292511739217893,0.3211237130360428,0.31332330848205286,0.3058319424220048,0.29863284452874755,0.29171038885048123
40,HIP29442b,0.010183213690029917,0.009831733483970359,0.009498365693048275,0.009182017366516792,0.008881650124722956,0.008596282996661252,0.008324993123627085,0.008066915011997718,0.007821238824590702,0.007587208060363356,0.007364116871222629,0.007151307191604687,0.006948165803530442,0.0067541214215136244,0.006568641853992808,0.006391231277995298,0.006221427649425811,0.00605880026117918,0.005902947454090659,0.005753494480751658,0.005610091518826826,0.0054724118282788526,0.005340150045516256,0.005213020606688113,0.005090756291985207,0.004973106882743031,0.00485983792328216,0.004750729579697294,0.00464557558817301,0.004544182285816978
41,HD152843c,0.016959008741619007,0.01633346772668273,0.015743584698894073,0.015186782961692055,0.014660690893259358,0.014163127743658872,0.013692089284207865,0.013245733790597375,0.01282236865209128,0.012420437771680877,0.012038509836994197,0.01167526748579872,0.01132949735394377,0.011000080971263385,0.010685986457920436,0.01038626096689644,0.010100023815724429,0.009826460250669354,0.009564815788381658,0.009314391082908461,0.00907453726936321,0.008844651739225204,0.008624174305957215,0.00841258372325517,0.008209394521700882,0.008014154132831065,0.00782644027263812,0.007645858559272066,0.007472040342231025,0.007304640722604357
42,K2-26b,0.002324076919653666,0.0022584398256449948,0.002195046902503775,0.0021338923802448144,0.002074949046185536,0.0020181739562156026,0.0019635128653910385,0.0019109036593651825,0.0018602790053749443,0.0018115683930139525,0.0017646996975293784,0.0017196003693337666,0.0016761983308779312,0.0016344226444961966,0.0015942040011669829,0.0015554750694550085,0.0015181707355440713,0.0014822282587136784,0.0014475873614599735,0.0014141902694049812,0.0013819817129377054,0.0013509089000025775,0.0013209214674509983,0.0012919714167874783,0.0012640130388858364,0.0012370028312546223,0.001210899410639863,0.001185663423124839,0.00116125745338869,0.001137645934389438
43,TOI-1246d,0.0023871546668850795,0.0023057227219922135,0.002228407269291433,0.002154969575819978,0.0020851811253758583,0.0020188246982458923,0.0019556948788389287,0.001895598164523386,0.0018383528010859182,0.0017837884354558833,0.0017317456510295435,0.0016820754324712278,0.0016346385933933962,0.0015893051904761497,0.00154595394040121,0.0015044716507370641,0.0014647526721040603,0.001426698376191603,0.0013902166622166685,0.0013552214930006978,0.0013216324608478858,0.0012893743827222138,0.0012583769237605794,0.0012285742478635561,0.0011999046939288268,0.0011723104762018956,0.0011457374071889752,0.0011201346415895025,0.001095454439748301,0.001071651949187843
44,WASP-62b,0.4262889556991733,0.41063079433078875,0.39585985337698965,0.38191263481317733,0.3687306002180768,0.35625984681507566,0.3444507736990031,0.3332577515641235,0.3226388042377779,0.31255530692088374,0.30297170374241045,0.2938552457064973,0.28517574911048377,0.27690537387551045,0.26901842084388833,0.26149114687971,0.2543015965058694,0.24742944878313738,0.24085587815845763,0.234563428061952,0.22853589610219469,0.22275822978877383,0.21721643179414607,0.21189747384941993,0.20678921844861717,0.20188034761173362,0.19716029802765606,0.1926192019633143,0.18824783338550127,0.18403755879633252
