,Planet Name,RSM Estimate 0.6-0.647um,RSM Estimate 0.647-0.694um,RSM Estimate 0.694-0.741um,RSM Estimate 0.741-0.788um,RSM Estimate 0.788-0.835um,RSM Estimate 0.835-0.882um,RSM Estimate 0.882-0.929um,RSM Estimate 0.929-0.976um,RSM Estimate 0.976-1.023um,RSM Estimate 1.023-1.07um,RSM Estimate 1.07-1.117um,RSM Estimate 1.117-1.164um,RSM Estimate 1.164-1.211um,RSM Estimate 1.211-1.258um,RSM Estimate 1.258-1.305um,RSM Estimate 1.305-1.352um,RSM Estimate 1.352-1.399um,RSM Estimate 1.399-1.446um,RSM Estimate 1.446-1.493um,RSM Estimate 1.493-1.54um,RSM Estimate 1.54-1.587um,RSM Estimate 1.587-1.634um,RSM Estimate 1.634-1.681um,RSM Estimate 1.681-1.728um,RSM Estimate 1.728-1.775um,RSM Estimate 1.775-1.822um,RSM Estimate 1.822-1.869um,RSM Estimate 1.869-1.916um,RSM Estimate 1.916-1.963um,RSM Estimate 1.963-2.01um,RSM Estimate 2.01-2.057um,RSM Estimate 2.057-2.104um,RSM Estimate 2.104-2.151um,RSM Estimate 2.151-2.198um,RSM Estimate 2.198-2.245um,RSM Estimate 2.245-2.292um,RSM Estimate 2.292-2.339um,RSM Estimate 2.339-2.386um,RSM Estimate 2.386-2.433um,RSM Estimate 2.433-2.48um,RSM Estimate 2.48-2.527um,RSM Estimate 2.527-2.574um,RSM Estimate 2.574-2.621um,RSM Estimate 2.621-2.668um,RSM Estimate 2.668-2.715um,RSM Estimate 2.715-2.762um,RSM Estimate 2.762-2.809um,RSM Estimate 2.809-2.856um,RSM Estimate 2.856-2.903um,RSM Estimate 2.903-2.95um,RSM Estimate 2.95-2.997um,RSM Estimate 2.997-3.044um,RSM Estimate 3.044-3.091um,RSM Estimate 3.091-3.138um,RSM Estimate 3.138-3.185um,RSM Estimate 3.185-3.232um,RSM Estimate 3.232-3.279um,RSM Estimate 3.279-3.326um,RSM Estimate 3.326-3.373um,RSM Estimate 3.373-3.42um,RSM Estimate 3.42-3.467um,RSM Estimate 3.467-3.514um,RSM Estimate 3.514-3.561um,RSM Estimate 3.561-3.608um,RSM Estimate 3.608-3.655um,RSM Estimate 3.655-3.702um,RSM Estimate 3.702-3.749um,RSM Estimate 3.749-3.796um,RSM Estimate 3.796-3.843um,RSM Estimate 3.843-3.89um,RSM Estimate 3.89-3.937um,RSM Estimate 3.937-3.984um,RSM Estimate 3.984-4.031um,RSM Estimate 4.031-4.078um,RSM Estimate 4.078-4.125um,RSM Estimate 4.125-4.172um,RSM Estimate 4.172-4.219um,RSM Estimate 4.219-4.266um,RSM Estimate 4.266-4.313um,RSM Estimate 4.313-4.36um,RSM Estimate 4.36-4.407um,RSM Estimate 4.407-4.454um,RSM Estimate 4.454-4.501um,RSM Estimate 4.501-4.548um,RSM Estimate 4.548-4.595um,RSM Estimate 4.595-4.642um,RSM Estimate 4.642-4.689um,RSM Estimate 4.689-4.736um,RSM Estimate 4.736-4.783um,RSM Estimate 4.783-4.83um,RSM Estimate 4.83-4.877um,RSM Estimate 4.877-4.924um,RSM Estimate 4.924-4.971um,RSM Estimate 4.971-5.018um,RSM Estimate 5.018-5.065um,RSM Estimate 5.065-5.112um,RSM Estimate 5.112-5.159um,RSM Estimate 5.159-5.206um,RSM Estimate 5.206-5.253um,RSM Estimate 5.253-5.3um
0,TOI-5704b,0.3824689887924609,0.3950394199705332,0.4027766060821754,0.406601866693709,0.40731091886473236,0.40557191304235185,0.40193559481446667,0.3968502045520191,0.39067725254859204,0.3837063087082854,0.37616804040964064,0.36824530419759127,0.3600823760086358,0.35179252417192647,0.3434641653827386,0.3351658385364968,0.3269502077660023,0.3188572763568154,0.3109169634740328,0.3031511685611728,0.2955754248639523,0.28820022390239086,0.2810320765691685,0.2740743634182001,0.2673280161437034,0.26079206378628933,0.2544640704443512,0.24834048588306293,0.2424169261449444,0.23668839785217555,0.23114947717208603,0.22579445225038064,0.22061743618776683,0.21561245625425787,0.2107735239302265,0.20609468947761186,0.20157008403369836,0.19719395164832335,0.19296067322507532,0.1888647839556772,0.184900985536778,0.18106415421564814,0.1773493455145122,0.1737517963236482,0.17026692492370088,0.16689032939210313,0.16361778476260128,0.1604452392368667,0.15736880969000575,0.15438477666517153,0.15148957901442056,0.14867980831181507,0.14595220313938626,0.1433036433258411,0.14073114420092314,0.13823185091454035,0.1358030328585351,0.13344207821978055,0.1311464886858719,0.12891387431867896,0.12674194860613436,0.12462852369874457,0.12257150583420887,0.12056889095099808,0.11861876048985481,0.11671927738059952,0.11486868221047815,0.11306528956941404,0.11130748456684579,0.1095937195143936,0.10792251076828113,0.10629243572527124,0.10470212996574223,0.10315028453759119,0.10163564337464358,0.10015700084340301,0.0987131994120583,0.09730312743588848,0.09592571705336782,0.0945799421874517,0.09326481664678193,0.09197939232174143,0.09072275747048346,0.08949403509032458,0.0882923813700807,0.08711698421911501,0.08596706186911707,0.08484186154480816,0.08374065819994059,0.08266275331518662,0.08160747375466916,0.08057417067803688,0.07956221850519099,0.07857101393090436,0.07759997498670418,0.07664854014756776,0.07571616748109618,0.07480233383693764,0.07390653407439185,0.07302828032621957
1,TOI-672b,0.6261154328923049,0.6715335212027995,0.7073465724279231,0.7346038829431374,0.7544217343418967,0.7678843940479958,0.775991926390739,0.7796371819753402,0.779600114830634,0.7765517848669232,0.7710632819233088,0.7636167014468414,0.7546165125114467,0.7444004141627938,0.7332492357591047,0.7213957086621852,0.709032090873591,0.6963167084165531,0.6833795162303115,0.6703267950878258,0.6572451006899063,0.6442045733810554,0.6312617058895249,0.6184616544324162,0.6058401667224372,0.593425189514351,0.5812382086149327,0.5692953658169944,0.5576083899583183,0.5461853731461354,0.5350314180001271,0.5241491774221683,0.5135393047760939,0.5032008293440626,0.49313146942027136,0.4833278933233822,0.47378593688420817,0.4645007845350009,0.45546711994039496,0.44667925112549134,0.43813121423917667,0.4298168594115322,0.4217299215990718,0.41386407884120285,0.406212999959312,0.3987703834026755,0.3915299886722449,0.38448566152495045,0.37763135396983355,0.37096113990709384,0.3644692271267342,0.35814996627046414,0.35199785726564137,0.34600755366018243,0.3401738652199941,0.33449175909378787,0.3289563598023162,0.32356294826856125,0.3183069600712937,0.3131839830755808,0.30818975456930736,0.30332015801413276,0.2985712195018495,0.29393910399215095,0.2894201113954062,0.2850106725532751,0.2807073451610334,0.2765068096678752,0.2724058651849275,0.2684014254252904,0.2644905146957844,0.26067026395621434,0.25693790695855556,0.2532907764758588,0.2497263006281847,0.24624199931105095,0.2428354807300995,0.2395044380444647,0.23624664612012689,0.23305995839354035,0.22994230384517275,0.22689168408190208,0.2239061705266554,0.22098390171337767,0.21812308068504146,0.21532197249210389,0.2125789017887438,0.20989225052401309,0.20726045572489865,0.20468200736833497,0.20215544633912777,0.1996793624706972,0.19725239266566844,0.19487321909331773,0.1925405674608861,0.19025320535592447,0.18800994065685298,0.18580962000894471,0.18365112736311537,0.18153338257493262
2,TOI-199b,0.03723855420703286,0.0376481231822424,0.03768496033355651,0.03743953812381402,0.03698418158738131,0.03637582433007915,0.035658807266829906,0.03486738880647253,0.03402786276791929,0.03316028517534594,0.03227985368204345,0.03139799577292348,0.03052322063471502,0.029661782934116043,0.028818198669579145,0.027995645524556835,0.02719627342145786,0.02642144541230901,0.025671924574307392,0.024948019053290228,0.024249694646988795,0.023576662187107487,0.022928445332174842,0.022304433113589227,0.021703920599386195,0.021126140286744418,0.020570286253077528,0.020035532646659082,0.019521047750387772,0.019026004583020548,0.0185495887929924,0.018091004437061145,0.017649478108930403,0.017224261783625346,0.016814634665533897,0.01641990426689624,0.016039406895435485,0.01567250769193509,0.015318600328667454,0.014977106455940754,0.014647474965332051,0.014329181123363347,0.014021725617631303,0.013724633548090519,0.013437453388804902,0.013159755939619348,0.012891133282561836,0.01263119775411008,0.01237958094154623,0.012135932709331027,0.011899920259626016,0.011671227229675625,0.01144955282766031,0.011234611007779862,0.011026129684667225,0.010823849986737043,0.010627525547701789,0.010436921835212597,0.010251815515388906,0.01007199385186984,0.009897254137933954,0.00972740316018935,0.009562256692321342,0.009401639017386713,0.009245382477171623,0.009093327047161795,0.008945319935720099,0.008801215206118915,0.008660873420127772,0.008524161301916418,0.008390951421092174,0.008261121893751076,0.008134556100477487,0.008011142420289793,0.007890773979580951,0.00777334841516089,0.007658767650555247,0.007546937684769165,0.007437768392770138,0.007331173336987075,0.007227069589169254,0.007125377561987019,0.007026020849792566,0.006928926077998541,0.0068340227605640114,0.00674124316510751,0.006650522185200023,0.006561797219416975,0.006475008056752898,0.0063900967680303004,0.006307007602955601,0.0062256868924949705,0.006146082956266302,0.006068146014660763,0.005991828105423536,0.005917083004443067,0.005843866150511853,0.005772134573835004,0.005701846828079245,0.005632962925766123
3,WASP-176b,5.5926106730864,5.560286108765087,5.486356886122301,5.383269237965902,5.260411041939643,5.12479092718601,4.98159750041197,4.834641167603016,4.6866951751238,4.53975534795922,4.395236391701484,4.254119628384559,4.11706395242125,3.984489099255372,3.8566381331154305,3.733624353434063,3.615466516022364,3.5021152822927824,3.3934730741576873,3.2894089635993757,3.1897698173430427,3.094388612776731,3.0030906143813123,2.9156979304584136,2.83203284306367,2.7519202088178694,2.6751891565946746,2.601674253991757,2.5312162735578267,2.4636626586886234,2.3988677654768065,2.336692938784093,2.2770064670360366,2.21968344969689,2.1646056032962973,2.111661025669378,2.0607439332960396,2.0117543829517097,1.964597986054583,1.9191856219187011,1.8754331544503327,1.8332611555420053,1.7925946374354416,1.7533627955750937,1.7154987629047378,1.6789393761293516,1.6436249541431365,1.609499088586813,1.5765084463236128,1.544602583500129,1.5137337707731797,1.4838568292275198,1.454928976475796,1.4269096824154825,1.3997605341129107,1.3734451092897106,1.3479288578988957,1.3231789912939547,1.2991643785141975,1.275855449231538,1.253224102926502,1.2312436238848583,1.2098886016299177,1.1891348564281377,1.1689593695287235,1.1493402178191,1.1302565125990378,1.1116883421960726,1.093616718163229,1.0760235248178815,1.0588914718970803,1.0422040501203471,1.0259454894650277,1.01010071997353,0.9946553349238126,0.9795955562068143,0.9649082017649213,0.9505806549563358,0.9366008357194413,0.9229571734198299,0.9096385812713144,0.8966344322295757,0.8839345362639309,0.8715291189196784,0.8594088010893048,0.8475645799162378,0.8359878107604878,0.824670190160109,0.8136037397267137,0.8027807909178335,0.7921939706325776,0.7818361875804164,0.7717006193766627,0.7617807003210808,0.7520701098187617,0.7425627614054359,0.7332527923416801,0.7241345537426023,0.7152026012120941,0.7064516859525449
4,TOI-1801b,0.05838427508884868,0.06228519828721109,0.06530374402854855,0.06754673983523866,0.06912316699159218,0.07013615413491114,0.07067906543673408,0.07083405922490109,0.07067205760975843,0.07025346256336949,0.0696292159741869,0.06884196915744377,0.06792723203904542,0.06691443590450848,0.06582788123761311,0.0646875636143639,0.06350988217843292,0.06230824088180848,0.061093554899330584,0.059874674930982315,0.05865874140284065,0.057451479404715705,0.05625744386854334,0.055080223166073056,0.05392260807372033,0.05278673195434677,0.05167418705043088,0.05058612096596669,0.04952331672361866,0.04848625920441435,0.047475190294314094,0.04649015466098326,0.04553103775201791,0.04459759733135169,0.04368948964389865,0.04280629111140337,0.04194751630805905,0.04111263283700323,0.040301073623539595,0.039512247053920625,0.038745545316562845,0.03800035124298072,0.03727604389632228,0.03657200311440878,0.035887613180135725,0.035222265763764006,0.03457536225805327,0.03394631560753425,0.033334551716800095,0.03273951050899031,0.032160646694176405,0.031597430297746296,0.03104934699083864,0.030515898258127765,0.02999660143257999,0.0294909896220389,0.028998611548490563,0.02851903131747761,0.028051828132291814,0.027596595965183393,0.027152943195798838,0.026720492225359913,0.026298879073664877,0.02588775296477048,0.02548677590620539,0.025095622265692934,0.024713978348639854,0.024341541979038643,0.023978022085909906,0.023623138296982562,0.023276620540944953,0.022938208659298052,0.022607652028577282,0.0222847091935108,0.0219691475114914,0.021660742808603653,0.02135927904731413,0.02106454800584494,0.020776348969164072,0.02049448843145454,0.02021877980988243,0.019949043169435986,0.019685104958570857,0.019426797755381708,0.019173960023996555,0.01892643588087302,0.018684074870676734,0.018446731751412513,0.01821426628847298,0.017986543057279675,0.017763431254189794,0.01754480451534235,0.0173305407431325,0.017120521940005195,0.016914634049263425,0.016712766802603012,0.016514813574090965,0.016320671240309267,0.016130240046403985,0.01594342347778467
5,TOI-836c,0.18336827526427854,0.18966477468723852,0.1936169896952916,0.19566441798839485,0.1961887833668266,0.195512048149159,0.19390060002434678,0.19157196447149863,0.18870210838979143,0.18543238342784069,0.1818757008121835,0.17812181726613147,0.17424175483831855,0.17029144115916497,0.16631467811683748,0.16234554716423813,0.1584103499603126,0.15452916995598512,0.15071712698281187,0.146985384356194,0.14334195704054764,0.13979236016014074,0.13634012947671087,0.13298723920340705,0.129734437470417,0.12658151569573783,0.1235275248625811,0.12057094910723876,0.11770984494868776,0.1149419528382566,0.11226478638900368,0.10967570359180695,0.10717196348403814,0.1047507710636969,0.102409312702732,0.10014478388066948,0.09795441071196552,0.0958354664606493,0.09378528401018589,0.09180126507423765,0.08988088678662128,0.08802170618936386,0.08622136304086987,0.08447758128752189,0.08278816947802942,0.08115102034767631,0.07956410975711437,0.07802549513566309,0.07653331355071341,0.07508577950167708,0.07368118251798668,0.07231788462513257,0.07099431773005062,0.06970898096680683,0.06846043803502128,0.06724731455654517,0.06606829547024885,0.06492212248014081,0.06380759156828472,0.06272355058093383,0.06166889689380943,0.06064257516046031,0.05964357514604427,0.05867092964756307,0.057723712500595645,0.056801036671747025,0.055902052435418785,0.05502594563303548,0.05417193601248932,0.053339275645313974,0.052527247418913535,0.05173516360106118,0.05096236447379206,0.05020821703382193,0.04947211375659832,0.048753471421148734,0.04805172999291432,0.04736635156185168,0.04669681933315157,0.0460426366679976,0.0454033261719043,0.04477842882825642,0.04416750317475918,0.043570124520629,0.04298588420244058,0.042414388876632465,0.0418552598467889,0.04130813242389709,0.040772655317857905,0.04024849005863546,0.039735310445503186,0.03923280202291357,0.038740661581616494,0.038258596683711635,0.037786325210382964,0.03732357493114688,0.03687008309350013,0.03642559603190368,0.03598986879511449,0.03556266479092114
6,TOI-3807b,6.1805077533876664,6.167704299993083,6.105155315743146,6.007003069060173,5.8840571118635605,5.7444888808004295,5.594423071961871,5.438415612691486,5.279828976471905,5.121121981213435,4.964071361764629,4.8099402235758575,4.659605723040387,4.513655706607513,4.372461823473147,4.2362348447182745,4.105066532225298,3.9789613360514493,3.857860391611779,3.741659679403887,3.6302237525381367,3.5233960938340423,3.421006906241732,3.3228789463358672,3.228831864479463,3.1386854049189963,3.052261735573944,2.969387113932721,2.889893047276955,2.813617068704377,2.740403222319992,2.6701023294284276,2.6025720910167323,2.5376770690805697,2.4752885795248116,2.41528452178179,2.3575491644196447,2.3019729014674333,2.248451990660492,2.196888282077264,2.1471889435212663,2.0992661873612875,2.053037002272488,2.008422892340464,1.9653496252349945,1.9237469905798015,1.8835485692021796,1.8446915136108177,1.8071163397973298,1.7707667302698802,1.7355893480906943,1.7015336615911458,1.6685517793710318,1.636598295144847,1.6056301419713286,1.5756064553901934,1.5464884449878367,1.5182392739185948,1.4908239459191388,1.4642091993684347,1.4383634079627245,1.4132564875942701,1.388859809042982,1.365146116110014,1.3420894488437354,1.3196650715282117,1.2978494051243827,1.2766199638733995,1.255955295789602,1.2358349267883653,1.2162393082105896,1.1971497675214922,1.17854846197567,1.1604183350550812,1.1427430754989665,1.1255070787575745,1.1086954107123395,1.0922937735165086,1.07628847341989,1.0606663904504188,1.0454149498344512,1.0305220950454541,1.0159762623780333,1.001766356951715,0.9878817300551226,0.9743121577469789,0.9610478206364704,0.9480792847704517,0.9353974835595983,0.9229937006805767,0.9108595538952516,0.8989869797316118,0.8873682189751804,0.875995802922787,0.8648625403535172,0.8539615051749875,0.8432860247055871,0.8328296685556359,0.8225862380731946,0.8125497563222092
7,TOI-4087b,4.111058672746479,4.077150085153539,4.014380131752398,3.931702612451178,3.835810096072156,3.7316556622799415,3.622874063887527,3.5121098102606654,3.401267675345145,3.2917017959165435,3.184357502498272,3.079877342164435,2.9786802154638075,2.8810204213166863,2.7870317178805637,2.69676021307874,2.610188922321212,2.5272561021529114,2.447868927425975,2.371913678792283,2.2992633106136764,2.2297830495831197,2.16333451124643,2.0997787003167985,2.0389781702374115,1.9807985498320013,1.925109594186535,1.871785878784374,1.8207072271724545,1.7717589407034346,1.7248318824252646,1.67982245467427,1.636632500399775,1.595169150980364,1.5553446377407603,1.5170760801331622,1.4802852602974383,1.4448983912275604,1.410845883868194,1.378062117009336,1.3464852127356617,1.3160568193409994,1.2867219029756445,1.2584285488093252,1.2311277721288811,1.2047733395188882,1.179321600074926,1.1547313264558605,1.1309635654800387,1.1079814979015887,1.085750306958861,1.0642370552610472,1.043410569567342,1.0232413330116434,1.0037013843315612,0.9847642236720607,0.9664047245493645,0.948599051578138,0.9313245835842908,0.9145598417458354,0.898284422424249,0.8824789343690299,0.8671249399979649,0.8522049004743348,0.8377021243210314,0.8236007193286307,0.8098855475311805,0.7965421830391466,0.7835568725334466,0.7709164982384162,0.7586085432043814,0.7466210587426474,0.7349426338665865,0.7235623666034184,0.7124698370505178,0.701655082059466,0.6911085714390097,0.6808211855762377,0.6707841943822894,0.6609892374753941,0.6514283055205494,0.6420937226506763,0.6329781298992265,0.6240744695794387,0.6153759705498059,0.6068761343093717,0.598568721870678,0.5904477413616195,0.5825074363106769,0.5747422745733762,0.5671469378605498,0.5597163118314914,0.5524454767178586,0.5453296984463095,0.538364420229863,0.5315452546002098,0.524867975854902,0.5183285128949127,0.5119229424299153,0.5056474825299518
8,TOI-2818b,4.982990061915563,4.978491778866646,4.9329534696108945,4.857865192488793,4.762045425896887,4.652185943031492,4.533321091105649,4.409209985057596,4.28263830761624,4.155652382571927,4.029738805498524,3.9059614493338284,3.7850656068989332,3.667557023073179,3.553761836172768,3.4438720407938384,3.3379799790502296,3.236104515630747,3.1382109036121038,3.044225857344459,2.9540489788364477,2.867561405591535,2.784632338197375,2.7051239479832097,2.628895045816135,2.555803802920021,2.4857097462334146,2.4184751988664686,2.353966296632036,2.2920536813901067,2.2326129487907007,2.175524910227428,2.1206757151404165,2.067956869264054,2.0172651762710316,1.968502623962181,1.921576231267003,1.876397868530511,1.8328840606193872,1.7909557800934255,1.7505382359116275,1.7115606617623453,1.673956107035147,1.637661232622217,1.6026161130954526,1.5687640463103687,1.5360513711085346,1.5044272935009015,1.4738437214947262,1.4442551085627369,1.4156183056319303,1.387892421380992,1.361038690573378,1.3350203501111804,1.3098025224678953,1.285352106143527,1.2616376727797385,1.2386293705732299,1.216298833631501,1.1946190969246895,1.1735645164987807,1.1531106946292946,1.133234409609425,1.1139135498814243,1.0951270522361085,1.076854843820289,1.05907778770731,1.0417776318007015,1.024936960854883,1.008539151410648,0.9925683294560488,0.9770093306357411,0.96184766284303,0.9470694710404355,0.9326615041643149,0.9186110839792183,0.9049060757561803,0.8915348606581306,0.8784863097232809,0.865749759344494,0.8533149881499833,0.8411721951968433,0.8293119793947139,0.8177253200828317,0.8064035586886972,0.7953383814011901,0.7845218027958675,0.7739461503541075,0.7636040498214772,0.7534884113546733,0.7435924164095479,0.7339095053256599,0.7244333655660771,0.7151579205736477,0.706077319207308,0.6971859257246835,0.688478310279235,0.6799492399020559,0.6715936699406693,0.6634067359287373
9,TOI-3235b,1.8327921299875993,2.012472220472182,2.1633883891451884,2.287056033782438,2.385779890882976,2.4622131984336955,2.5190768505705026,2.5589912524394918,2.584384096050492,2.5974473640042834,2.6001250201878174,2.594118916481242,2.5809047527820645,2.5617528898272153,2.5377508032286284,2.5098252761283923,2.4787632728843567,2.445230970168582,2.4097907504334093,2.3729161575464834,2.3350049234930417,2.2963902301444055,2.2573503919894002,2.218117147884693,2.178882740910841,2.1398059507375446,2.1010172258381807,2.0626230454365966,2.0247096243468854,1.9873460584670712,1.9505869948630106,1.9144748981847195,1.879041974534079,1.844311804729711,1.810300731046924,1.777019034794227,1.744471936373938,1.7126604446268308,1.681582078155048,1.6512314778436952,1.6216009268656406,1.5926807919732882,1.5644598977844393,1.5369258439981899,1.510065273979598,1.483864101885098,1.4583077044291952,1.433381082485678,1.4090689969471903,1.3853560826149292,1.362226943336754,1.3396662311412244,1.3176587117152623,1.2961893182328155,1.2752431952515266,1.2548057341472618,1.2348626013454336,1.2153997604274562,1.1964034890366917,1.1778603913765309,1.1597574069800212,1.1420818163338422,1.1248212438566405,1.1079636586600452,1.0914973734601316,1.0754110419540825,1.0596936549318465,1.0443345353538698,1.0293233325922855,1.0146500160043739,1.0003048679822975,0.9862784766019126,0.9725617279746844,0.9591457983915308,0.9460221463332169,0.9331825044106884,0.9206188712880914,0.9083235036330698,0.8962889081312219,0.884507833594932,0.8729732631917531,0.8616784068125171,0.8506166935951086,0.8397817646167824,0.8291674657647244,0.8187678407918141,0.8085771245628357,0.7985897364943166,0.7888002741894643,0.7792035072687609,0.7697943713954891,0.7605679624943671,0.7515195311611158,0.742644477259958,0.7339383447053873,0.7253968164245058,0.7170157094957343,0.7087909704592819,0.7007186707949499,0.69279500256253
