,Planet Name,RSM Estimate 1.1-1.1425um,RSM Estimate 1.1425-1.185um,RSM Estimate 1.185-1.2275um,RSM Estimate 1.2275-1.27um,RSM Estimate 1.27-1.3125um,RSM Estimate 1.3125-1.355um,RSM Estimate 1.355-1.3975um,RSM Estimate 1.3975-1.44um,RSM Estimate 1.44-1.4825um,RSM Estimate 1.4825-1.525um,RSM Estimate 1.525-1.5675um,RSM Estimate 1.5675-1.61um,RSM Estimate 1.61-1.6525um,RSM Estimate 1.6525-1.695um,RSM Estimate 1.695-1.7375um,RSM Estimate 1.7375-1.78um,RSM Estimate 1.78-1.8225um,RSM Estimate 1.8225-1.865um,RSM Estimate 1.865-1.9075um,RSM Estimate 1.9075-1.95um
163,TOI-157b,0.642959852795485,0.6262256050504806,0.6097478782114534,0.5935974458256442,0.5778251504236221,0.5624662464069051,0.5475438292305864,0.5330715436739056,0.5190557232856698,0.5054970807695713,0.4923920435595316,0.47973380876490296,0.46751317590787966,0.45571920351386236,0.44433972591705184,0.43336175902985685,0.4227718178408058,0.412556163696489,0.40270099571080564,0.39319259771358167
164,WASP-76b,5.004158300233708,4.850687348046267,4.702341423115985,4.559266666589069,4.421507493716515,4.289033608152883,4.161760569803607,4.039565443683434,3.92229868967637,3.8097931754383234,3.7018709848058817,3.598348535201945,3.4990403970368074,3.403762116521271,3.3123322735316596,3.2245739528742994,3.140315766490455,3.059392532821715,2.9816456954556756,2.9069235445872312
165,Qatar-2b,1.2915183177263991,1.2654855496177693,1.2390199850058206,1.2123735727766196,1.1857462806206114,1.1592957459397566,1.1331451747883148,1.1073897974431492,1.0821021399486703,1.0573363270920504,1.0331315944083994,1.0095151548405825,0.9865045390441897,0.9641095063524326,0.942333605399464,0.9211754486952232,0.9006297534750883,0.8806881914220142,0.8613400819631334,0.8425729574350652
166,LP791-18d,0.003961244117165442,0.003984714197861693,0.0039970646627440895,0.003999721072043202,0.003993964633895301,0.0039809401642921065,0.003961665858133757,0.003937043872275716,0.003907871055236101,0.0038748493953533808,0.003838595925561958,0.0037996519380496994,0.0037584914403116384,0.003715528836122981,0.0036711258484420847,0.003625597721809695,0.0035792187534453013,0.0035322272078239193,0.0034848296710753737,0.0034372049005152987
167,HATS-22b,0.1081894811292881,0.10585734816326278,0.10350726211742375,0.1011583230826459,0.09882547093567322,0.09652028522646529,0.0942516344500916,0.09202620259287564,0.08984891597435911,0.08772328923188036,0.08565170579219859,0.08363564527855048,0.08167586792989623,0.07977256417960427,0.07792547597771066,0.07613399517812447,0.07439724329359286,0.07271413610034147,0.07108343591274041,0.06950379381505302
168,HAT-P-51b,0.2266037438745172,0.22064042025707922,0.21477607216182412,0.209034581634166,0.2034329366791198,0.19798274759861886,0.19269144200147909,0.187563206796165,0.18259973091736276,0.1778007910192383,0.17316471330376784,0.16868873754114563,0.16436930376896938,0.16020227779608384,0.15618312822202984,0.15230706500678232,0.14856914752543446,0.1449643683922843,0.14148771803975935,0.13813423401328898
169,TOI-837b,0.08104905096326677,0.07864259374108612,0.07630821347632621,0.07404973922067945,0.07186914946442786,0.0697670379250517,0.06774297140333496,0.06579576466666617,0.06392369146078995,0.0621246462845439,0.06039626815738755,0.05873603501260847,0.05714133536571051,0.05560952239010373,0.05413795436894327,0.05272402459823488,0.051365183128056546,0.050058952197501366,0.04880293680791271,0.04759483156026497
170,HAT-P-56b,0.813483210845391,0.7874095837687384,0.7623266963463716,0.738236784250121,0.7151286250649971,0.6929814793823967,0.6717680464007049,0.6514566760122694,0.6320130190938086,0.6134012527702171,0.5955849838344729,0.5785279083502302,0.5621942865736685,0.5465492781083859,0.5315591714685031,0.5171915340953861,0.5034153027019543,0.49020082912219487,0.4775198932608815,0.46534569199983156
171,WASP-57b,0.1499788040569298,0.14589228463011025,0.14188968805242402,0.13798451102735013,0.13418597725422518,0.13050000779539866,0.12692998092772456,0.12347732730356757,0.12014199619420239,0.11692282072408712,0.1138178038737251,0.11082434225840562,0.10793940098051501,0.10515964996787222,0.10248156996452065,0.09990153458983961,0.09741587351520466,0.0950209207386884,0.09271305110085257,0.0904887075272335
172,KELT-24b,1.0783021269543565,1.0439972352113853,1.0109693941042048,0.9792265596542142,0.948758124641173,0.9195402509149135,0.8915398797475591,0.8647177427886257,0.8390306163243562,0.8144330018494015,0.7908783712646639,0.7683200814787278,0.7467120379639517,0.726009167793288,0.7061677482965273,0.6871456265655023,0.6689023567436353,0.6513992757137362,0.634599532968007,0.6184680867461532
173,HATS-35b,0.987295043388353,0.956789359343444,0.9273263334048613,0.8989305374991609,0.8716070743673147,0.8453468214936269,0.820130414524161,0.7959312705820683,0.772717879179569,0.7504555336231227,0.729107634461867,0.7086366652862756,0.6890049175274613,0.670175022954781,0.6521103389112619,0.6347752209096696,0.6181352092469086,0.602157150189129,0.5868092675885315,0.5720611971800663
174,WASP-94Ab,0.8784497297623515,0.8518393639718383,0.8260828809620058,0.8012120922986704,0.7772400906733696,0.7541661136273184,0.7319792600282976,0.7106613285887095,0.6901889835238756,0.670535403791535,0.651671535455097,0.6335670387006813,0.61619099973553,0.5995124615632162,0.5835008152340639,0.5681260836791161,0.5533591229530649,0.5391717601093053,0.5255368826102136,0.5124284908371245
175,HAT-P-24b,0.42427254510900675,0.41102423981488834,0.39824339969337574,0.3859379483645785,0.37410781717396263,0.3627471445783426,0.35184594117044293,0.34139134875818117,0.3313685905796549,0.3217616861872794,0.31255398681753993,0.3037285737087756,0.2952685517417513,0.28715726313928697,0.27937844016229313,0.27191631132596045,0.2647556722917402,0.25788193001421833,0.25128112674605196,0.24493994898554317
176,WASP-31b,0.6111722966517972,0.5922881453502015,0.5740494381372129,0.5564713859478877,0.5395571475683859,0.5233010758227127,0.5076911834566546,0.4927110146822442,0.4783410633373533,0.4645598446897912,0.4513447023202944,0.4386724121781338,0.4265196312587993,0.41486322723979396,0.40368051695566676,0.3929494351451045,0.3826486499721741,0.3727576380444053,0.3632567287462518,0.35412712547002173
177,WASP-183b,0.29705835495149757,0.2895057279584792,0.2820483772433923,0.27472185354161033,0.26755215417053324,0.2605577658480901,0.25375128407019326,0.24714069698869157,0.24073040353803218,0.23452202099696864,0.22851502559985126,0.22270726065773208,0.21709533942669662,0.21167496426966342,0.20644117917511576,0.20138856916433956,0.19651141733363262,0.19180382807930357,0.18725982331499133,0.18287341711443467
178,HAT-P-66b,0.5246539178381705,0.5091953388217915,0.4941870271003492,0.47965592724558254,0.46561670984893594,0.45207482659776466,0.4390288620237737,0.42647234366161635,0.4143951346172885,0.40278450370843755,0.39162594631399233,0.3809038122413871,0.37060178404554134,0.3607032393694741,0.3511915233034176,0.3420501509331582,0.333262955755752,0.3248141961687544,0.3166886295494271,0.30887156135224697
179,WASP-63b,0.5821040369745998,0.5664189814551411,0.5510363811175156,0.5360115570153533,0.521382873212626,0.5071755466706157,0.49340463691879055,0.4800773927012064,0.4671950942734334,0.4547544997854588,0.44274898054161976,0.4311694114824293,0.42000486885559635,0.4092431758375644,0.3988713281268561,0.3888758247063752,0.37924292363550366,0.3699588385531861,0.36100988829319036,0.35238260943399313
180,HAT-P-33b,0.9222720099868936,0.8931788961672774,0.8651431844408648,0.8381764653991968,0.8122737625948679,0.7874181954367881,0.7635844969043661,0.7407416635574035,0.7188549470736787,0.6978873454113242,0.6778007133214224,0.6585565830846124,0.6401167646008787,0.6224437775321964,0.6055011557509669,0.5892536548930833,0.573667386614237,0.5587098976509455,0.5443502075804473,0.5305588159465799
181,WASP-48b,1.2940520239305655,1.2564723138762253,1.2199283843604967,1.18449653314152,1.1502214525017054,1.117123941919625,1.0852068661595569,1.0544597580724555,1.0248623732748787,0.9963874331745994,0.9690027386135426,0.9426727948463989,0.9173600566886649,0.8930258781682383,0.8696312321559332,0.8471372509052457,0.825505627188938,0.8046989070110585,0.7846806981110969,0.7654158132155899
182,HD219134b,0.10720854833501628,0.10499499582479548,0.1027518289074402,0.1004992782864807,0.09825332414719698,0.09602649496273959,0.09382851939161808,0.09166685761921302,0.08954713414485181,0.08747349019528562,0.08544887068420999,0.08347525790459134,0.08155386187836143,0.07968527543106226,0.07786960054319039,0.07610655129731535,0.07439553773994868,0.07273573416690352,0.07112613468481302,0.06956559837031233
183,HATS-3b,0.5068943255380532,0.49111567151193164,0.47588858486404334,0.46122347567122673,0.44712107099421516,0.43357506207631186,0.420574110455303,0.4081033666681924,0.39614561781959146,0.38468215214764845,0.3736934075341197,0.36315945492341895,0.3530603555343843,0.34337642159447584,0.33408840337223056,0.32517761998788086,0.31662604743818434,0.3084163741761822,0.3005320322114005,0.29295720986945023
184,HAT-P-8b,1.3036158891248737,1.263940555311309,1.2255580585124481,1.1885121607159732,1.1528193258937787,1.118475870283578,1.085463418729021,1.05375306610558,1.0233085474009538,0.9940886477546242,0.9660490290281165,0.9391436079709725,0.9133255895154566,0.8885482347289587,0.8647654246370067,0.8419320671207289,0.8200043833507673,0.7989401019634548,0.7786985828236866,0.7592408873067132
185,WASP-96b,0.2671841900369776,0.2600011245660452,0.25295472766933497,0.24607066289633403,0.23936677638346238,0.23285484954013463,0.22654197498851422,0.22043163701972696,0.21452456019800353,0.2088193758917969,0.2033131456730045,0.19800177206569208,0.19288032052879697,0.1879432714134118,0.1831847166217469,0.1785985125600452,0.17417839852553751,0.16991808774625342,0.16581133678431784,0.16185199782728368
186,WASP-24b,0.9168474003456384,0.8894972279373484,0.8629799359302953,0.8373365123664037,0.812587330725748,0.7887373754295517,0.765780251578252,0.7437012610435011,0.7224797605758566,0.702090966988889,0.6825073359566156,0.6636996116095081,0.6456376217196019,0.6282908761480722,0.6116290131175828,0.5956221278070288,0.5802410100216095,0.5654573117180407,0.5512436605467316,0.537573731994673
187,TOI-216.01,0.018921199211803925,0.01847921365550765,0.018038315186774564,0.017601362216836648,0.017170536393332093,0.016747479002794854,0.01633340049975532,0.01592916842976982,0.015535378008140756,0.015152408785025504,0.014780470149885124,0.014419637880362237,0.01406988350035515,0.013731097859473617,0.013403110064345842,0.013085702667413485,0.012778623839464385,0.012481597108998144,0.012194329137191436,0.011916515905839243
188,KELT-3b,1.2708865007087609,1.2315836884686195,1.1936278544923895,1.1570499748163299,1.1218560564554576,1.0880338743128766,1.0555580872840586,1.0243941200962936,0.9945011038053975,0.9658340973252031,0.9383457591533845,0.911987598256401,0.886710902643253,0.8624674210665324,0.8392098557249508,0.8168922104480079,0.7954700286037617,0.7749005471231838,0.7551427870054837,0.7361575960265708
189,WASP-132b,0.12831383036332497,0.1256473273989377,0.1229474532226268,0.12023819486335234,0.11753847380097451,0.1148631011239141,0.11222355640511034,0.10962862207125536,0.10708489974775665,0.10459723043198328,0.1021690364061452,0.09980259950524815,0.09749928763180722,0.09525973917618137,0.09308401318086211,0.09097171160806702,0.0889220788711095,0.08693408281948921,0.08500648058234331,0.08313787203951437
190,KELT-17b,1.5343457378229406,1.4802999078240748,1.428823846843218,1.379822407612939,1.3331900331569058,1.2888158176461197,1.246587088643039,1.2063919105458463,1.1681208011398456,1.1316678749461955,1.0969315701605746,1.0638150744408945,1.032226534382919,1.0020791111727325,0.9732909284366915,0.9457849461449338,0.9194887854190423,0.8943345224170149,0.8702584645109883,0.8472009182906673
191,KELT-10b,0.7914247045155817,0.7683256763153197,0.7458758731754697,0.7241198904859798,0.7030832728916114,0.6827771944008597,0.6632020694599347,0.6443503391520274,0.626208620128059,0.6087593605399273,0.5919821140689394,0.5758545177347515,0.5603530396947645,0.5454535482939934,0.5311317421281214,0.5173634720226586,0.5041249789885189,0.49139306691804996,0.4791452246765636,0.46735970904967544
192,WASP-117b,0.19210059752594025,0.18640553038514665,0.18088011101920426,0.17553357234460862,0.17037073956889962,0.16539313712154854,0.16059983942053574,0.15598812464741407,0.15155397683111477,0.14729247095908268,0.1431980677653698,0.139264838688615,0.1354866367891863,0.13185722581514772,0.12837037684635857,0.1250199398246964,0.12179989564432635,0.11870439321435841,0.11572777492987998,0.11286459323010094
193,HATS-51b,0.5362476755359291,0.5211461633167271,0.506410174528874,0.49207960465391243,0.4781801522439658,0.46472665651681055,0.45172569349335295,0.43917759579544463,0.4270780240308845,0.41541918888983376,0.4041908008189817,0.39338080695332117,0.38297596171236914,0.3729622672084763,0.36332531167432763,0.35405052796082204,0.3451233893748607,0.3365295564050896,0.3282549849809438,0.3202860046416763
194,K2-333b,0.012389070785046594,0.012031911989989872,0.011684313388761374,0.011347052029691712,0.011020596125673925,0.010705179712815146,0.010400860423424044,0.010107564196053659,0.009825119868328593,0.00955328592383482,0.00929177114632374,0.009040250536651055,0.008798377542129547,0.008565793412715334,0.008342134317114398,0.00812703671186693,0.007920141348100864,0.007721096216606334,0.007529558666558707,0.007345196882334334
195,WASP-126b,0.4303783767063929,0.41815788117460084,0.4062442583400484,0.3946677818514373,0.3834475609470765,0.3725941901065813,0.36211180641185375,0.3519996872792947,0.3422534911494807,0.3328662204861524,0.3238289685201702,0.315131497366503,0.3067626844971566,0.2987108663378717,0.2909641014072773,0.2835103705017219,0.2763377276158118,0.2694344123246134,0.2627889320443115,0.25639012078543993
196,WASP-6b,0.4389727579824522,0.42741791960195635,0.41605518083101556,0.4049307600728566,0.3940775263345701,0.3835179360272979,0.37326634732969133,0.3633308444585672,0.3537146759780572,0.34441738896057733,0.3354357232504038,0.3267643163030663,0.3183962582824188,0.3103235286494206,0.3025373388614787,0.2950284006171234,0.28778713501305553,0.2808038347842844,0.2740687892820443,0.2675723798602528
197,LHS3844b,0.09675684768327178,0.09714703557841481,0.09727873823274415,0.09718663600485149,0.09690167470267635,0.09645132502750772,0.09585987113320987,0.0951487069470608,0.0943366265385637,0.09344010015016734,0.09247353116560816,0.09144949176469074,0.09037893664589189,0.08927139524215187,0.0881351434913566,0.08697735658032552,0.08580424425081157,0.08462117030234449,0.08343275789437204,0.08224298217002626
198,KELT-7b,2.991869416266754,2.8933207164933488,2.7987928285182955,2.7082415093342282,2.621580727980553,2.5386959843067105,2.4594541797275484,2.3837109073483957,2.3113158080586342,2.242116475822238,2.1759612742048415,2.1127013360310762,2.0521919508157866,1.994293494296649,1.9388720166384825,1.8857995774682719,1.834954394462805,1.7862208559972692,1.7394894360715856,1.6946565403957543
199,K2-198b,0.015759753999645933,0.015369949546296903,0.014983798722271579,0.014603357176374069,0.014230153701959144,0.01386530059825675,0.013509581540764473,0.013163521545259843,0.012827442684835376,0.012501508471563741,0.012185759215339034,0.01188014019528844,0.011584524100447842,0.011298728896448883,0.01102253203760745,0.010755681756006207,0.010497906010501254,0.010248919560803059,0.010008429538349774,0.00977613981147432
200,WASP-78b,2.023115183663329,1.9625152021805845,1.9037872981856017,1.8470173585161904,1.7922464097502062,1.73948206255077,1.6887072837314663,1.6398871180387078,1.5929738346626263,1.5479108617047728,1.5046357868179157,1.4630826375231247,1.4231836053804594,1.3848703405164946,1.348074914178249,1.312730524865255,1.278772006584207,1.2461361846627244,1.2147621144316234,1.1845912302437562
201,HAT-P-45b,0.7889740906627257,0.764489093242792,0.740852237197304,0.7180811343406187,0.6961781248852754,0.675134426719803,0.6549332829202785,0.63555234706168,0.6169654877162318,0.5991441497288201,0.582058376854151,0.5656775754260482,0.5499710798831271,0.5349085666859683,0.5204603522995288,0.5065976026378567,0.49329247504463075,0.4805182090399837,0.46824917834563684,0.45646091383918497
202,TrES-2b,0.5755573042701199,0.5590575242806551,0.5429893281603783,0.5273904509819177,0.5122840620298376,0.4976822615155699,0.4835887898948922,0.4700011273399938,0.456912120362716,0.4443112413444852,0.43218556269815545,0.4205205089083588,0.40930043547906303,0.3985090728649332,0.3881298650129729,0.3781462256093692,0.36854173006725593,0.3593002573642177,0.3504060927834187,0.3418440002306504
203,CoRoT-2b,1.4754572547062155,1.4350357496263444,1.3954689843697776,1.356886043676478,1.319374447127442,1.2829896392492,1.2477624129486033,1.2137047178316285,1.1808142054682955,1.149077785960887,1.1184744096851122,1.0889772410676548,1.0605553547517723,1.0331750561336914,1.0068009061893968,0.9813965133301745,0.9569251416231558,0.9333501742404847,0.9106354628006589,0.8887455868325861
204,HAT-P-27b,0.28294018081573996,0.2757407800219744,0.26863286804243414,0.26165021566567553,0.25481750511329165,0.24815227466144898,0.24166645997492867,0.23536761595480066,0.22925988555189303,0.22334476811601714,0.21762172882173844,0.2120886819881513,0.2067423742284923,0.2015786879439126,0.19659288140592743,0.1917797783083761,0.1871339170175599,0.18264966765574325,0.17832132349822438,0.17414317185387113
205,G9-40b,0.010464586505844361,0.010435951017298441,0.010385022284847107,0.01031536598500016,0.010230083910552036,0.010131864890375826,0.010023032961549468,0.009905591810458332,0.009781265060460833,0.009651532337152147,0.009517661255876912,0.009380735596809096,0.009241679992840231,0.009101281476643974,0.008960208230414775,0.008819025864801015,0.008678211528964483,0.008538166125707562,0.00839922487685465,0.008261666456163492
206,WASP-41b,0.6177010866245731,0.601075712814934,0.5847687981169241,0.5688393600816267,0.5533283827770952,0.5382628642393368,0.5236589932357301,0.5095246432905421,0.4958613311052052,0.4826657544488253,0.46993099952110523,0.4576474882236888,0.44580372052181394,0.4343868551864532,0.4233831629304569,0.4127783787077765,0.40255797427892814,0.3927073677073322,0.38321208296749143,0.37405787010670466
207,TOI-640b,0.82036478444016,0.7944369137283152,0.7694565485747484,0.7454330474779729,0.7223611692886639,0.700225200695472,0.6790020679110599,0.658663679071194,0.6391786831402034,0.6205137856446932,0.6026347274526516,0.5855070071835772,0.569096408525946,0.553369379154899,0.5382932968992288,0.5238366504215216,0.5099691552915707,0.49666182146126087,0.4838869844217293,0.4716183094658126
208,TOI-1259Ab,0.39973010580016927,0.3912095362310636,0.3826109233268931,0.37400613896489887,0.3654515539308469,0.35699100026199854,0.3486581792229862,0.3404786167329532,0.3324712505347993,0.32464971827809175,0.3170234029480603,0.3095982815036196,0.302377613908029,0.29536250265828107,0.28855234717449246,0.2819452127616586,0.2755381301006077,0.26932733819411925,0.2633084812485649,0.2574767679977568
209,WASP-138b,0.2967107793972074,0.2875809255601025,0.2787591347534088,0.27025350684254784,0.262066189649647,0.25419496936780567,0.2466344802364111,0.23937712392304605,0.23241376723698487,0.22573427033252466,0.21932788512364812,0.21318355422452584,0.20729013360110396,0.20163655670400785,0.19621195372995173,0.19100573651182481,0.18600765712937942,0.18120784648511729,0.17659683766937434,0.1721655778437882
210,WASP-74b,2.794617352254732,2.7124468658386203,2.6326513946318766,2.55537754649161,2.4807061310682617,2.4086684893537944,2.339259070432381,2.2724451171294238,2.208174121518211,2.146379557758696,2.0869852824556836,2.0299089030610253,1.9750643462231317,1.9223638053872771,1.8717192065527013,1.8230433000022994,1.7762504618384183,1.7312572706177627,1.6879829100107957,1.6463494372530467
211,HAT-P-25b,0.2488198971114421,0.24216269253619424,0.23562852164665737,0.22924181643377864,0.22301966189755262,0.21697343595486637,0.21111009799011718,0.20543320158685266,0.19994369065455195,0.19464052531945902,0.18952117388532314,0.18458199930606403,0.17981856247397152,0.17522585983635725,0.1707985091125726,0.16653089395909174,0.16241727614130413,0.15845188197599488,0.15462896839879559,0.15094287290158392
212,HAT-P-62b,0.4003770983142896,0.38939893750208365,0.3786539756741412,0.3681770811716861,0.3579918637706049,0.3481132474461586,0.3385494825241307,0.3293037197812831,0.3203752420346605,0.3117604276591962,0.3034535040519916,0.29544713630302805,0.2877328864236784,0.2803015707870149,0.2731435374483803,0.2662488803542282,0.25960760381234155,0.253209747756527,0.24704548211541336,0.24110517685085134
213,WASP-29b,0.3260317432021807,0.31901214160030356,0.311937418942454,0.3048652474538422,0.29784075101961865,0.2908989162974352,0.284066550124816,0.27736386716226025,0.27080577708240533,0.26440292806113624,0.2581625527893817,0.2520891545082576,0.24618506343038038,0.24045088809994186,0.234885881536243,0.22948823820140635,0.22425533476417603,0.2191839251580702,0.2142702984383717,0.2095104063350458
214,WASP-82b,1.9167615754151095,1.8560177896404317,1.79751087829539,1.7412595442271983,1.6872488341988408,1.6354397152615099,1.5857762872850363,1.5381912065790218,1.4926097536243976,1.4489528717421827,1.4071394239351467,1.3670878553605008,1.3287174038864915,1.2919489672153601,1.2567057093444605,1.2229134696267423,1.1905010228463868,1.159400227401796,1.129546090029518,1.1008767688677514
215,HAT-P-29b,0.18522790702742065,0.17966604753980822,0.17427745686418733,0.1690697492247526,0.16404646605144219,0.1592081190256303,0.15455298904361384,0.15007773801358312,0.1457778769265289,0.14164812340082272,0.13768267411685658,0.1338754116369936,0.13022006059472782,0.12671030479326778,0.12333987411929308,0.12010260815767582,0.11699250184038845,0.11400373726671734,0.11113070490817331,0.10836801669654911
216,K2-31b,1.2506298819313073,1.219113490213343,1.1879619814705293,1.157329433968277,1.127329180612439,1.0980424625456267,1.0695252988787176,1.041813940818464,1.0149292028652162,0.9888799030670852,0.9636655959666023,0.9392787435433863,0.9157064391544999,0.8929317755582706,0.8709349292413077,0.8496940183840664,0.8291857800484254,0.8093861028826472,0.7902704442877893,0.7718141551626937
217,HAT-P-37b,0.2700958982216668,0.26290129243168264,0.2558360472641206,0.24892720887186676,0.24219378249686194,0.23564852008592146,0.22929932603599656,0.22315036292100604,0.21720292142856376,0.21145610484728256,0.20590736755250885,0.20055293841717434,0.19538815341679877,0.1904077164974422,0.18560590371152685,0.1809767224476487,0.17651403509054467,0.17221165449401324,0.1680634171143436,0.16406323844303333
218,XO-2Nb,0.6515701265612236,0.6348861076071022,0.618426357452471,0.6022669853857183,0.5864633703299968,0.5710546184111668,0.5560670924125801,0.5415172067990168,0.5274136416719023,0.5137590968249558,0.5005516815387929,0.48778601559101814,0.4754541010742917,0.4635460121158034,0.45205043975820536,0.4409551215229903,0.4302471790807035,0.4199133826440515,0.40994035690178543,0.4003147403062849
219,HAT-P-32b,2.577387319222382,2.501459433519706,2.4277417139673387,2.356366763869463,2.2874068577754594,2.220888954025969,2.1568062516693556,2.095127086308735,2.035801774069881,1.9787678712237264,1.923954208801897,1.8712839788681133,1.8206770858600003,1.7720519279526916,1.7253267361882416,1.6804205704893245,1.6372540496016386,1.5957498749494732,1.5558331951725703,1.5174318478516338
220,KPS-1b,0.4923919294169963,0.48038113348074146,0.46846300799960855,0.4567043500578443,0.44515519841263346,0.43385230949018777,0.422821930908704,0.41208201437171255,0.4016439815207632,0.39151413338017227,0.38169477555900144,0.37218511661437076,0.36298198522948283,0.3540804025281662,0.3454740384460624,0.33715557520997536,0.32911699632228797,0.32134981575308336,0.3138452591071554,0.306594406197695
221,XO-1b,0.502216271682534,0.4880956774652081,0.4743143816463283,0.46091013794655433,0.44790735300852835,0.4353202185862809,0.42315514873304383,0.4114126765881375,0.4000889305853342,0.3891767829580989,0.3786667425844735,0.36854764812245494,0.35880720495487195,0.3494323998508438,0.3404098198092386,0.3317258957788946,0.32336708746682696,0.31532002195537095,0.30757159612621854,0.30010905076062533
222,WASP-190b,0.18352605221438742,0.17777343880281923,0.17222609172016,0.1668870216172813,0.16175584147309713,0.15682970929450177,0.15210404086570334,0.14757304797689577,0.14323014399664,0.13906824846926497,0.13508001476452638,0.13125799904282176,0.12759478444889585,0.12408307115548974,0.12071574038152813,0.11748589861049465,0.11438690678659191,0.11141239815936076,0.10855628759916786,0.1058127745545214
223,WASP-92b,0.6529615886524168,0.6328458478455415,0.6134113850654113,0.5946755746339464,0.5766427559791505,0.5593077245211351,0.5426583858793615,0.5266777723404871,0.5113455724866961,0.496639288644042,0.48253510944769845,0.4690085641301683,0.45603500946164344,0.44358998836734553,0.4316494901847238,0.4201901356081724,0.409189304078273,0.39862521731505685,0.3884769895752396,0.3787246528097552
224,HAT-P-19b,0.2877260044139298,0.2810850740317491,0.2744506327290536,0.2678673129080237,0.261369328367984,0.25498255851411517,0.2487262247682587,0.24261423844915508,0.23665628444358777,0.2308586925751802,0.2252251384130177,0.21975720701910553,0.2144548464905891,0.2093167328209223,0.20434056333537287,0.19952329254322151,0.19486132152140348,0.1903506497644035,0.18598699669183946,0.18176589860977935
225,HAT-P-67b,1.8251627884124573,1.7679051850242438,1.7126956720021922,1.659563272502698,1.6085033511705176,1.5594869700703,1.5124679604251108,1.4673882611424913,1.4241819401772953,1.3827782135181022,1.343103700486919,1.3050840967481516,1.2686454031882353,1.2337148161219202,1.2002213594757642,1.1680963207371409,1.1372735380759218,1.1076895750545184,1.07928381092027,1.0519984680075594
226,K2-107b,0.38079319186444277,0.36951940530714766,0.35857980680507895,0.3479929762435588,0.33776871828421473,0.32791026174403676,0.3184159505860194,0.30928054384029613,0.30049621429906687,0.2920533148625845,0.28394096542038777,0.2761475009452473,0.2686608121487873,0.26146860290689905,0.25455858318575997,0.24791861198896845,0.24153680160233762,0.23540159190781962,0.22950180159890746,0.22382666162556195
227,HAT-P-1b,0.630985439238861,0.6124648170500333,0.5944760264248181,0.5770527512869272,0.5602137402013714,0.5439665039504831,0.5283101645767783,0.5132376504822076,0.4987373869037614,0.4847945964542943,0.47139229794175475,0.4585120714319353,0.4461346420177281,0.43424032287105907,0.4228093490215003,0.41182212627523035,0.4012594142633948,0.39110245841401414,0.38133308238992025,0.37193375000925794
228,WASP-16b,0.5277459687215098,0.5130573775012945,0.49870525466572724,0.4847318514073335,0.47116505719565915,0.45802173290002723,0.4453103098108341,0.4330328167123473,0.4211864609757101,0.4097648615178142,0.3987590096717262,0.38815801713546716,0.37794969709852505,0.36812101452263657,0.35865843370222666,0.3495481851315653,0.34077646896015806,0.3323296086181156,0.32419416530265843,0.31635702175404423
229,K2-261b,0.08628925254165835,0.08398913456129192,0.08173055633625018,0.07952213194374494,0.07736990989399763,0.07527794385513135,0.07324874140258505,0.07128361695036994,0.06938296938619697,0.06754650049287203,0.0657733867567811,0.06406241444119479,0.06241208567486344,0.06082070164500622,0.05928642768562964,0.05780734403678419,0.05638148525514316,0.05500687063249604,0.053681527488525886,0.052403508818296606
230,GJ3470b,0.15966154951858127,0.15836948748088905,0.1568155776803288,0.15504963745747904,0.15311409223435654,0.15104497179658227,0.14887279723086466,0.14662336098640769,0.1443184069281475,0.14197621938955376,0.13961213097908953,0.13723895881229817,0.13486737829459594,0.13250624279870105,0.1301628567077679,0.12784320841630728,0.12555216904435504,0.12329366185144278,0.12107080664629125,0.11888604287778504
231,HAT-P-15b,0.13416480392952748,0.13053499609781324,0.1269768399450546,0.12350284148105133,0.12012162933425287,0.11683882926522754,0.11365774988670742,0.11057992048822073,0.10760551294360378,0.10473367268576786,0.10196277827051549,0.0992906447936247,0.09671468310972932,0.09423202421921592,0.0918396161767022,0.08953429930420762,0.0873128642648086,0.08517209659182066,0.08310881051500642,0.08111987433317891
232,K2-55b,0.05829424035055812,0.0573215725443421,0.05630583295483563,0.05526080774739998,0.05419773809254119,0.05312575422791098,0.05205223825562493,0.05098312637051313,0.049923160064584526,0.04887609461364614,0.04784487195278396,0.046831763951432306,0.04583849113102911,0.04486632103264844,0.04391614973123512,0.04298856939480144,0.042083924287009015,0.04120235719595723,0.04034384792769578,0.03950824521844562
233,WASP-166b,0.17930676330005324,0.17398021116151316,0.16881348533598906,0.1638150080250975,0.15898911409051997,0.15433708061707418,0.14985791780198676,0.145548976384813,0.14140641386768374,0.13742555189212896,0.1336011496061339,0.12992761211034046,0.12639914868528168,0.1230098921455734,0.11975398809444966,0.11662566087575311,0.11361926149867807,0.11072930163603921,0.10795047688816052,0.10527768179994587
234,HIP65Ab,8.47939202118821,8.312827155760376,8.142902478108914,7.971327527867952,7.799465506154407,7.628396770456633,7.458970961736385,7.291849726470493,7.127541695163285,6.966431105763542,6.808801222029561,6.654853493731751,6.504723235181396,6.358492457182315,6.216200371038181,6.077851987803216,5.943425158001143,5.812876333494416,5.686145281454608,5.563158938296077
