,Planet Name,Full Phase Curve SNR 1.95-1.989um,Full Phase Curve SNR 1.989-2.028um,Full Phase Curve SNR 2.028-2.067um,Full Phase Curve SNR 2.067-2.106um,Full Phase Curve SNR 2.106-2.145um,Full Phase Curve SNR 2.145-2.184um,Full Phase Curve SNR 2.184-2.223um,Full Phase Curve SNR 2.223-2.262um,Full Phase Curve SNR 2.262-2.301um,Full Phase Curve SNR 2.301-2.34um,Full Phase Curve SNR 2.34-2.379um,Full Phase Curve SNR 2.379-2.418um,Full Phase Curve SNR 2.418-2.457um,Full Phase Curve SNR 2.457-2.496um,Full Phase Curve SNR 2.496-2.535um,Full Phase Curve SNR 2.535-2.574um,Full Phase Curve SNR 2.574-2.613um,Full Phase Curve SNR 2.613-2.652um,Full Phase Curve SNR 2.652-2.691um,Full Phase Curve SNR 2.691-2.73um,Full Phase Curve SNR 2.73-2.769um,Full Phase Curve SNR 2.769-2.808um,Full Phase Curve SNR 2.808-2.847um,Full Phase Curve SNR 2.847-2.886um,Full Phase Curve SNR 2.886-2.925um,Full Phase Curve SNR 2.925-2.964um,Full Phase Curve SNR 2.964-3.003um,Full Phase Curve SNR 3.003-3.042um,Full Phase Curve SNR 3.042-3.081um,Full Phase Curve SNR 3.081-3.12um,Full Phase Curve SNR 3.12-3.159um,Full Phase Curve SNR 3.159-3.198um,Full Phase Curve SNR 3.198-3.237um,Full Phase Curve SNR 3.237-3.276um,Full Phase Curve SNR 3.276-3.315um,Full Phase Curve SNR 3.315-3.354um,Full Phase Curve SNR 3.354-3.393um,Full Phase Curve SNR 3.393-3.432um,Full Phase Curve SNR 3.432-3.471um,Full Phase Curve SNR 3.471-3.51um,Full Phase Curve SNR 3.51-3.549um,Full Phase Curve SNR 3.549-3.588um,Full Phase Curve SNR 3.588-3.627um,Full Phase Curve SNR 3.627-3.666um,Full Phase Curve SNR 3.666-3.705um,Full Phase Curve SNR 3.705-3.744um,Full Phase Curve SNR 3.744-3.783um,Full Phase Curve SNR 3.783-3.822um,Full Phase Curve SNR 3.822-3.861um,Full Phase Curve SNR 3.861-3.9um
411,WASP-164b,4.442251119426503,4.584244651810469,4.721276807067897,4.853278159495498,4.9802084258559685,5.102053235472059,5.218821116996253,5.330540705553243,5.437258169126614,5.539034849409564,5.635945109642062,5.728074380050809,5.815517390229947,5.898376577021882,5.976760656079771,6.050783345215136,6.120562227791589,6.186217744754079,6.247872304335331,6.305649499020013,6.359673419935934,6.410068059467492,6.456956793516729,6.5004619354671505,6.540704354526381,6.577803151713395,6.611875387328893,6.643035854285736,6.67139689217948,6.697068237456044,6.720156905470157,6.740767100636147,6.759000151246713,6.7749544658791985,6.788725508624885,6.800405790661026,6.810084875951401,6.817849399095389,6.823783093560688,6.827966828734095,6.830478654394609,6.831393851376193,6.830784987330119,6.828721976621936,6.825272143517694,6.820500287914075,6.814468752961919,6.807237494013138,6.798864148396265,6.7894041055926495
412,HAT-P-38b,0.5823329709940493,0.6261223910671122,0.6707607088345761,0.7161312724601497,0.7621196334617762,0.8086142249819306,0.8555069295444953,0.9026935444817396,0.9500741536390843,0.9975534141093789,1.0450407666714705,1.0924505783648701,1.139702225265838,1.1867201230766933,1.2334337126313795,1.2797774068782353,1.3256905053463497,1.3711170815486846,1.4160058482350015,1.4603100048888884,1.5039870713704846,1.546998711146183,1.589310547117669,1.6308919726682312,1.6717159601851255,1.7117588689885075,1.7510002543036542,1.789422678649107,1.8270115267770528,1.8637548250947178,1.8996430663108854,1.934669039890791,1.96882766876195,2.002115852591686,2.0345323178525425,2.066077474801098,2.096753281420735,2.1265631143137114,2.1555116464741526,2.1836047318306426,2.2108492964092377,2.237253235940118,2.2628253197084054,2.287575100431375,2.311512829933039,2.3346493803773662,2.35699617081693,2.3785650988105993,2.3993684768643893,2.419418973451897
413,HD332231b,0.5529199085070782,0.6130655271703228,0.6764797117905968,0.7430716872278094,0.81273726895575,0.8853604143034941,0.9608147617574152,1.0389651374247877,1.119669011592993,1.2027778918354382,1.288138642285782,1.3755947215180913,1.4649873339331263,1.5561564916723754,1.648941985883243,1.7431842676623694,1.838725240237759,1.9354089649409099,2.033082284295247,2.1315953661341642,2.2308021730843195,2.3305608620349183,2.4307341183785267,2.531189429876102,2.6317993049870703,2.732441440424467,2.832998842565975,2.933359907181303,3.0334184617345556,3.133073774300267,3.2322305328947976,3.3307987987816507,3.4286939370622025,3.5258365276174697,3.6221522592254805,3.717571809442334,3.8120307126108934,3.905469218143219,3.997832141017204,4.089068706236916,4.179132388821196,4.267980750718016,4.355575275884828,4.4418812046275855,4.526867368159809,4.610506024218063,4.692772694459444,4.773646004262821,4.853107525463756,4.931141622469651
414,WASP-144b,1.0017990850571807,1.0562923616319952,1.110557458632397,1.164471968175143,1.2179232864941278,1.270808462749684,1.323033964255635,1.374515375224089,1.4251770440493388,1.474951692193423,1.5237799959173173,1.5716101504401703,1.6183974246063217,1.6641037127948064,1.7086970896154592,1.7521513718882114,1.7944456914899614,1.8355640818642742,1.8754950803120607,1.914231347605368,1.9517693059788448,1.988108796147306,2.0232527536591673,2.057206904618375,2.0899794805843537,2.1215809522786517,2.1520237815879644,2.18132219124585,2.209491951495093,2.236550182977964,2.262515175064208,2.2874062188066278,2.311243453706773,2.3340477274766274,2.3558404679946157,2.376643566671793,2.396479272469452,2.415370095835862,2.433338721860158,2.450407931975254,2.4666005335729286,2.4819392969296548,2.4964468988756843,2.5101458726722967,2.52305856359661,2.5352070897641985,2.5466133077515596,2.5572987826093776,2.5672847618865053,2.576592153311935
415,TOI-125c,0.023957176551529492,0.026775152500388005,0.029771559053333504,0.03294400777538229,0.03628929620410619,0.03980347224126732,0.043481901303514876,0.04731933493363613,0.05130997973924775,0.05544756568754077,0.059725412939022164,0.06413649654771457,0.06867350848824764,0.0733289165907497,0.07809502007216097,0.08296400144749588,0.087927974687177,0.09297902955742923,0.09810927214067931,0.10331086158285369,0.10857604315526148,0.11389717775151119,0.1192667679653491,0.12467748091445585,0.13012216798899445,0.1355938817125794,0.14108588990839097,0.14659168736480824,0.1521050051937491,0.15761981807161846,0.16313034954754393,0.16863107559703694,0.17411672659158017,0.17958228784624405,0.1850229988985503,0.1904343516624978,0.19581208759241525,0.20115219398187284,0.20645089951362977,0.21170466916771696,0.21691019858584434,0.222064407982063,0.22716443568160813,0.23220763136215175,0.23719154906466608,0.2421139400342619,0.24697274544515696,0.2517660890579908,0.25649226985231877,0.26114975467213175
416,WASP-75b,6.738111718359735,6.923763768345201,7.101485139461246,7.271296158669423,7.433251485954801,7.587435416689339,7.733957604113717,7.87294918497539,8.004559287595082,8.128951899250309,8.246303068444368,8.356798417148207,8.460630938240834,8.557999053969379,8.649104912182962,8.734152898244208,8.813348341819822,8.886896399126428,8.95500109261416,9.0178644914729,9.075686017710545,9.128661863875887,9.17698450974739,9.220842326489327,9.260419257886335,9.295894569284036,9.327442655815535,9.355232902362763,9.3794295884927,9.40019183233992,9.417673568061488,9.43202355208952,9.443385393945467,9.45189760786648,9.457693681933321,9.460902161777815,9.461646746305693,9.460046393180809,9.456215432097288,9.450263684122621,9.442296585609467,9.432415315377753,9.420716924044477,9.407294464529627,9.392237122910593,9.375630348914694,9.357555985449956,9.338092396666019,9.317314594122145,9.295294360713427
417,HAT-P-40b,7.283360918729572,7.463347471141864,7.634629740457176,7.7973095458929915,7.951518398861121,8.09741274632542,8.235169705753423,8.364983259938521,8.487060878409848,8.601620531726088,8.70888806535602,8.809094900874646,8.902476033646415,8.989268297882498,9.069708871849175,9.144033997964565,9.212477894502134,9.27527183756653,9.332643393889652,9.384815786791007,9.432007379333763,9.474431260294075,9.512294920022049,9.545800004622162,9.575142138124132,9.600510803435409,9.622089273897432,9.640054588195504,9.654577562204963,9.665822832115587,9.673948923848334,9.679108344385613,9.681447691176883,9.68110777626312,9.678223762194925,9.672925307195873,9.66533671736697,9.655577104022845,9.643760544514437,9.629996245132563,9.614388704883991,9.597037879118556,9.578039342144512,9.557484448103835,9.53546048950722,9.51205085293024,9.487335171468137,9.461389473624306,9.434286328379486,9.406094986250462
418,WASP-66b,5.173601824353791,5.297898812228347,5.415998288587554,5.527986245800899,5.633968427292773,5.7340670130230755,5.828417660066401,5.917166873388582,6.000469681271943,6.078487589934602,6.151386792511102,6.219336608569298,6.282508131595374,6.34107306328847,6.39520271500488,6.445067158210054,6.4908345073044975,6.53267031965184,6.570737099035802,6.605193890095324,6.636195952520032,6.663894504939666,6.6884365294952275,6.7099646290483435,6.728616929873582,6.7445270234751415,6.75782394189982,6.768632161572782,6.777071631268279,6.783257820359604,6.787301783961931,6.78931024200447,6.789385669643549,6.787626396761624,6.784126714594772,6.778976987790343,6.77226377043284,6.76406992477741,6.754474741610609,6.743554061321113,6.731380394896475,6.718023044188669,6.703548220897781,6.688019163813652,6.671496253940962,6.654037127200872,6.635696784466426,6.616527698739902,6.5965799193278425,6.575901172910073
419,WASP-17b,13.139525527105457,13.471744132822893,13.788279178570754,14.089288030847609,14.37498428343822,14.645629025917549,14.90152299306441,15.142999541715822,15.370418397963586,15.584160116153445,15.784621191316251,15.972209768048316,16.147341891083386,16.310438245589424,16.46192133839063,16.60221307466003,16.731732688053683,16.850894985656588,16.960108872421756,17.059776122962926,17.150290371562896,17.232036294094105,17.305388958167754,17.370713320256574,17.428363850780464,17.478684270171733,17.522007380807743,17.558654981386383,17.588937851837663,17.613155798252453,17.63159774853915,17.64454189063311,17.65225584607649,17.65499687267362,17.653012090721624,17.646538728012768,17.635804379441705,17.62102727759767,17.602416571211908,17.580172608776756,17.55448722502029,17.525544028269767,17.493518687033536,17.45857921438408,17.420886248964496,17.380593331633253,17.33784717694241,17.292787938792046,17.245549469739856,17.19625957356217
420,WASP-79b,11.534580959808235,11.853275530627128,12.158391641184599,12.449961894574743,12.728077938342269,12.992882396356688,13.244561521824659,13.483338542424514,13.709467662043151,13.923228679475963,14.124922182165472,14.314865272215082,14.493387782144769,14.660828938872097,14.817534436002326,14.963853876483705,15.100138549912218,15.226739511131138,15.344005929185846,15.452283678103672,15.551914143311912,15.643233219780305,15.72657048011879,15.802248492888477,15.87058227328938,15.931878850134316,15.986436934653366,16.034546678165757,16.076489507014443,16.112538024414146,16.142955969987682,16.167998228793973,16.187910882576226,16.20293129679315,16.21328823775015,16.21920201481411,16.220884643309603,16.21854002422657,16.212364137351276,16.20254524487213,16.18926410288075,16.17269417853851,16.153001870980038,16.13034673428501,16.104881701096087,16.0767533056621,16.04610190527573,16.013061899231673,15.977761944577814,15.940325168059209
421,WASP-14b,15.065272410969888,15.385417251050864,15.687536662449817,15.972024992393948,16.23931850645146,16.489886700478323,16.724224669555447,16.942846440275204,17.146279175651042,17.33505816618809,17.50972252575038,17.670811516477883,17.81886143283351,17.95440298069905,18.077959093169632,18.190043130183895,18.291157414331426,18.38179206004694,18.462424057914397,18.533516579963013,18.59551847562652,18.648863931503477,18.693972271173223,18.73124787413825,18.761080195505986,18.783843870270463,18.79989888808777,18.809590826236985,18.813251130047433,18.811197431500094,18.803733897954523,18.791151604060577,18.77372892088638,18.751731917148135,18.72541476818187,18.69502016894588,18.660779747929595,18.62291447933714,18.581635091350222,18.537142468666417,18.489628047822645,18.43927420410991,18.386254629131454,18.330734698259597,18.272871827440188,18.212815818940722,18.150709195777072,18.08668752466118,18.02087972741077,17.9534083808451
422,HD219666b,0.04779040972506248,0.05332635215396315,0.05920279357012999,0.06541423246392837,0.07195363838979779,0.07881258295096208,0.08598137482943939,0.09344919642005398,0.10120423996230826,0.1092338413869905,0.11752461039883944,0.12606255559851848,0.1348332037039019,0.14382171216100784,0.1530129746388558,0.162391719080462,0.17194259813545534,0.18165027192987238,0.19149948323739863,0.20147512520565275,0.21156230186284838,0.22174638168663816,0.232013044559598,0.2423483224667064,0.25273863431109894,0.2631708152363377,0.2736321408484853,0.2841103467302136,0.2945936436330964,0.3050707287245315,0.31553079325270855,0.32596352697784414,0.33635911970095234,0.3467082602033161,0.3570021328910849,0.36723241242013904,0.3773912565574146,0.3874712975157998,0.39746563198116475,0.40736781003241523,0.4171718231378932,0.42687209139523985,0.4364634501662335,0.4459411362432049,0.45530077367006777,0.4645383593278973,0.4736502483831212,0.4826331396851031,0.4914840611897071,0.5002003554760412
423,WASP-120b,8.098561095104603,8.26700687313975,8.425776170636341,8.5750927778669,8.715201646173865,8.846364313040313,8.968854895251537,9.082956598236214,9.188958691640604,9.287153903807424,9.377836190835229,9.461298839125606,9.537832863625857,9.607725667244399,9.671259930098305,9.728712700277965,9.780354660668237,9.82644954902158,9.867253710932276,9.903015767612645,9.933976382417637,9.960368111929851,9.982415329089621,10.000334207362785,10.01433275629622,10.024610900009254,10.03136059125003,10.034765954600246,10.035003453253063,10.03224207454345,10.026643530066142,10.018362466799923,10.007546686167709,9.994337368410218,9.978869300045769,9.961271102528004,9.941665460519205,9.920169348453388,9.896894254289789,9.871946399560562,9.84542695497814,9.817432251021039,9.788053983043165,9.757379410555828,9.725491550430926,9.692469363848337,9.658387936881596,9.623318654669552,9.587329369172002,9.550484560548414
424,HATS-7b,0.29298500588425486,0.3147283647342143,0.3368709274434847,0.35935480763078037,0.38212336215836146,0.4051215124408143,0.42829601107897536,0.45159565811056335,0.47497147132749085,0.49837681513601834,0.5217674923589453,0.5451018032257212,0.5683405755872593,0.5914471701449173,0.6143874642127228,0.6371298172488196,0.6596450211061018,0.6819062376694596,0.703888926273333,0.7255707630321349,0.7469315539694699,0.7679531436028166,0.7886193204276796,0.8089157205504902,0.8288297305429111,0.8483503904293502,0.8674682975760946,0.8861755121219685,0.9044654644758956,0.9223328653064737,0.9397736183597971,0.9567847363646131,0.9733642602167105,0.9895111815764838,1.0052253689641042,1.0205074973939778,1.03535898155506,1.0497819125132113,1.063778997886896,1.0773535054279169,1.0905092099216058,1.1032503433085763,1.1155815479201994,1.127507832711992,1.1390345323745998,1.1501672691981613,1.1609119175644722,1.17127457094055,1.1812615112481193,1.190879180485276
425,HAT-P-34b,4.217632684169583,4.388630815585434,4.555853213257816,4.719066708763447,4.878075231923649,5.032717052085468,5.18286205248161,5.328409071185731,5.469283334104477,5.605433998664899,5.736831821207186,5.863466956452988,5.98534689364477,6.102494530919639,6.214946387090295,6.322750948144842,6.42596714436881,6.524662952955354,6.618914120239056,6.708802997210068,6.794417481683765,6.875850060388353,6.953196944239117,7.02655729017535,7.096032503122291,7.161725611871273,7.22374071295104,7.282182476864401,7.337155711377933,7.38876497688068,7.437114249149451,7.482306625179912,7.524444068054496,7.563627187119072,7.599955050030116,7.633525023504645,7.664432639869035,7.6927714867427035,7.718633117420203,7.742106979732773,7.763280361361321,7.782238349760651,7.799063805023928,7.813837344168635,7.826637335473847,7.83753990162677,7.846618930559988,7.8539460929690845,7.859590865602877,7.863620559511862
426,HATS-30b,2.847109884674954,2.9727437011516002,3.096219336963887,3.217329628107197,3.335894157610317,3.4517576467172195,3.5647883052416063,3.6748761719344567,3.78193146968304,3.8858829951519103,3.9866765580098096,4.084273481101401,4.178649169740742,4.269791755653715,4.357700818919271,4.442386189483408,4.523866828395282,4.602169787786892,4.677329247741955,4.749385627536702,4.818384768245632,4.884377183367016,4.947417373898956,5.007563204171778,5.064875334699076,5.119416708320399,5.171252085974793,5.220447628544229,5.267070521330745,5.311188637881222,5.352870240031526,5.392183711210958,5.429197320219938,5.463979012866542,5.496596229019595,5.527115742800936,5.555603523804826,5.58212461738561,5.606743042202896,5.6295217033581455,5.6505223195847005,5.669805363082039,5.687430010702053,5.7034541053020895,5.717934126184923,5.730925167637859,5.742480924672825,5.752653685148588,5.76149432753228,5.769052323627133
427,TOI-561c,0.027121696568375615,0.030509626621225187,0.034136743449753454,0.03800234361989119,0.04210458360010969,0.0464405431461421,0.05100629546799435,0.055796982399501545,0.06080689295310073,0.06602954381357487,0.0714577604977593,0.07708375807774855,0.08289922052912696,0.08889537792041721,0.0950630808035574,0.10139287129650511,0.10787505046758614,0.11449974173679109,0.12125695010216138,0.1281366170802271,0.1351286713187427,0.1422230748987526,0.14940986539191636,0.156679193779107,0.16402135836857562,0.17142683487698662,0.1788863028556641,0.18639066865796786,0.1939310851525661,0.20149896839244494,0.2090860114510698,0.21668419563600816,0.22428579928689873,0.23188340435939703,0.23946990099006912,0.24703849022928373,0.25458268512066295,0.26209631029633007,0.26957350024759114,0.2770086964210948,0.28439664328048203,0.2917323834639765,0.2990112521588259,0.30622887080409233,0.31338114022449537,0.32046423328929124,0.3274745871820672,0.33440889535945856,0.3412640992695159,0.34803737989359484
428,TOI-905b,3.0738974715022467,3.2659011485079863,3.458905161201563,3.652424875000505,3.8460021803651747,4.0392064254314395,4.231634933555328,4.422913163917865,4.61269456901829,4.800660198279434,4.98651809228379,5.170002507509715,5.350873006942192,5.528913447663843,5.703930892546488,5.875754469478416,6.044234198199072,6.2092398017679225,6.370659516961989,6.528398915465322,6.682379745560572,6.832538802149481,6.978826831280722,7.121207473937606,7.259656252617175,7.3941596031791725,7.5247139535603536,7.6513248502038,7.774006132427847,7.892779154451805,8.007672054375199,8.118719069074231,8.225959893715032,8.329439084380445,8.429205502157977,8.525311796926038,8.617813929011179,8.706770726846491,8.792243478747428,8.874295556934932,8.952992071952922,9.028399555671097,9.100585671113073,9.169618947402926,9.235568538192455,9.298504001994862,9.358495102924547,9.415611630411863,9.46992323653662,9.521499289698035
