,Planet Name,TSM Estimate 1.95-1.989um,TSM Estimate 1.989-2.028um,TSM Estimate 2.028-2.067um,TSM Estimate 2.067-2.106um,TSM Estimate 2.106-2.145um,TSM Estimate 2.145-2.184um,TSM Estimate 2.184-2.223um,TSM Estimate 2.223-2.262um,TSM Estimate 2.262-2.301um,TSM Estimate 2.301-2.34um,TSM Estimate 2.34-2.379um,TSM Estimate 2.379-2.418um,TSM Estimate 2.418-2.457um,TSM Estimate 2.457-2.496um,TSM Estimate 2.496-2.535um,TSM Estimate 2.535-2.574um,TSM Estimate 2.574-2.613um,TSM Estimate 2.613-2.652um,TSM Estimate 2.652-2.691um,TSM Estimate 2.691-2.73um,TSM Estimate 2.73-2.769um,TSM Estimate 2.769-2.808um,TSM Estimate 2.808-2.847um,TSM Estimate 2.847-2.886um,TSM Estimate 2.886-2.925um,TSM Estimate 2.925-2.964um,TSM Estimate 2.964-3.003um,TSM Estimate 3.003-3.042um,TSM Estimate 3.042-3.081um,TSM Estimate 3.081-3.12um,TSM Estimate 3.12-3.159um,TSM Estimate 3.159-3.198um,TSM Estimate 3.198-3.237um,TSM Estimate 3.237-3.276um,TSM Estimate 3.276-3.315um,TSM Estimate 3.315-3.354um,TSM Estimate 3.354-3.393um,TSM Estimate 3.393-3.432um,TSM Estimate 3.432-3.471um,TSM Estimate 3.471-3.51um,TSM Estimate 3.51-3.549um,TSM Estimate 3.549-3.588um,TSM Estimate 3.588-3.627um,TSM Estimate 3.627-3.666um,TSM Estimate 3.666-3.705um,TSM Estimate 3.705-3.744um,TSM Estimate 3.744-3.783um,TSM Estimate 3.783-3.822um,TSM Estimate 3.822-3.861um,TSM Estimate 3.861-3.9um
75,WASP-136b,1.8743457240082864,1.8323112727792277,1.7917395311872575,1.7525662211819641,1.7147300899525113,1.6781728063153396,1.6428388497620818,1.6086753952266764,1.575632195936869,1.5436614661647106,1.5127177652510713,1.4827578839326188,1.4537407337243575,1.4256272398926604,1.3983802383835435,1.3719643769360923,1.3463460205066726,1.3214931610486191,1.297375331630014,1.273963524825525,1.251230115282749,1.2291487863389745,1.207694460545803,1.1868432339471686,1.1665723139498965,1.1468599606212686,1.1276854312481637,1.1090289279936532,1.0908715484894649,1.0731952392077078,1.0559827514598523,1.0392175998769153,1.0228840232308438,1.0069669474633955,0.991451950795418,0.9763252307953965,0.9615735732931183,0.9471843230299807,0.9331453559434758,0.9194450529897695,0.9060722754130086,0.8930163413759225,0.8802670038712926,0.86781442983825,0.8556491804124933,0.843762192243403,0.8321447598153902,0.8207885187144045,0.8096854297843066,0.7988277641213269
76,HATS-4b,0.6147628777265588,0.6017302432277642,0.5891132323596852,0.5768963040271972,0.5650643804934277,0.5536028691734624,0.5424976756067159,0.5317352094021813,0.5213023846206299,0.5111866157883261,0.5013758105155653,0.49185835951287776,0.4826231246495428,0.47365942557729734,0.46495702534275934,0.45650611533004887,0.44829729980804667,0.44032158030161317,0.43257033996087896,0.4250353280657572,0.4177086447722945,0.4105827261829424,0.40365032980236354,0.39690452042387836,0.39033865647851795,0.38394637686743494,0.3777215882899554,0.3716584530725238,0.3657513774980403,0.35999500063094636,0.35438418362981117,0.34891399953662044,0.34357972352997296,0.3383768236279257,0.3333009518252828,0.3283479356493038,0.3235137701176471,0.3187946100820389,0.31418676294118497,0.3096866817068151,0.30529095840674386,0.300996317809411,0.2967996114547779,0.2926978119767884,0.28868800770331604,0.2847673975199,0.28093328598422507,0.2771830786787585,0.27351427778956766,0.2699244778999216
77,L98-59b,5.803467504324121,5.713583628203226,5.625005078120977,5.5377913107887835,5.451988693288738,5.367632279462941,5.284747359225506,5.203350809939695,5.1234522752221325,5.045055193245897,4.968157693743896,4.892753380425771,4.818832013356215,4.746380103959496,4.675381433684727,4.605817505945388,4.5376679397152335,4.470910812091624,4.405522956206488,4.341480220056717,4.278757691119837,4.217329891010961,4.157170943901292,4.0982547219535,4.040554970626685,3.9840454163462558,3.92869985872827,3.8744922492778207,3.821396758243663,3.7693878311076996,3.7184402360058706,3.6685291032198513,3.61962995774046,3.5717187457822517,3.5247718560230217,3.478766136247003,3.4336789059907575,3.389487965716946,3.3461716029777318,3.303708595975961,3.262078214880223,3.2212602212088486,3.181234865559727,3.1419828839277324,3.10348549282411,3.0657243833845307,3.028681714630671,2.992340106028919,2.9566826294726205,2.9216928007988483
78,TOI-2076b,2.4467718422235403,2.3958374994521763,2.346479011330946,2.2986411629227828,2.252269964955118,2.20731280382327,2.1637185494941655,2.1214376292677812,2.0804220739419517,2.040625541767177,2.0020033246213416,1.964512340049104,1.9281111121620529,1.892759743859563,1.8584198823895641,1.8250546799022438,1.7926287503481098,1.7611081238219735,1.7304601992477233,1.7006536961281895,1.6716586059422724,1.643446143655766,1.615988699714941,1.5892597928122467,1.5632340236488902,1.537887029863558,1.5131954422532712,1.48913684237594,1.4656897215938296,1.4428334415940451,1.4205481964019882,1.3988149758883972,1.3776155307580518,1.3569323389983357,1.3367485737584601,1.317048072623685,1.29781530824536,1.2790353602837876,1.2606938886187211,1.2427771077817789,1.2252717625632112,1.2081651047461488,1.1914448709216474,1.1750992613378701,1.1591169197384226,1.1434869141453263,1.1281987185437654,1.1132421954267355,1.0986075791593735,1.0842854601243983
79,HAT-P-69b,1.6122878644062066,1.5742922674087312,1.5377146136827666,1.502485440731882,1.4685392846071221,1.4358144377118338,1.4042527187577603,1.3737992550845628,1.3444022772978919,1.3160129259967683,1.2885850702295532,1.262075137230179,1.2364419529294555,1.2116465927027136,1.187652241800802,1.1644240649089344,1.1419290842858014,1.1201360659498014,1.0990154133983894,1.0785390683690803,1.0586804181743397,1.039414209168477,1.0207164659295769,1.0025644157647378,0.9849364181722347,0.9678118989171468,0.9511712884005572,0.9349959640241112,0.9192681962718885,0.9039710982515946,0.8890885784548773,0.8746052965138688,0.8605066217469679,0.8467785943017311,0.8334078887167581,0.8203817797369591,0.8076881102290856,0.7953152610550769,0.783252122771052,0.7714880690297923,0.7600129315726752,0.7488169767056987,0.737890883161738,0.7272257212578158,0.7168129332631136,0.7066443148990721,0.6967119978987184,0.6870084335572602,0.6775263772108745,0.6682588735851098
80,EPIC211945201b,2.0879038661039173,2.041700714188425,1.997073692072388,1.9539558477779326,1.9122831496556159,1.8719944191463922,1.8330312497153018,1.795337916079569,1.7588612769849157,1.7235506740879942,1.6893578289420637,1.6562367396358093,1.624143578275723,1.593036590213991,1.5628759956949871,1.5336238944093574,1.5052441732991841,1.4777024178421199,1.450965826951216,1.4250031315560672,1.3997845168746847,1.3752815483437335,1.3514671011415427,1.328315293214072,1.3058014216972478,1.283901902615479,1.2625942137289012,1.2418568403969155,1.2216692243227096,1.2020117150440377,1.1828655240362544,1.1642126812963725,1.1460359942802287,1.128319009068858,1.1110459736448566,1.0942018031638105,1.0777720471115382,1.0617428582423811,1.0461009631987905,1.0308336347181326,1.0159286653365625,1.001374342505266,0.9871594250389137,0.973273120820121,0.9597050656886036,0.9464453034472978,0.9334842669219114,0.9208127600137674,0.908421940689484,0.8963033048544667
81,K2-34b,1.1381351420010741,1.11279172921634,1.088320983684914,1.0646852318840974,1.041848505787645,1.0197764940726712,0.9984364872082512,0.9777973184941694,0.9578293026685155,0.9385041733440509,0.9197950202453106,0.9016762269898846,0.8841234099745408,0.8671133587809721,0.8506239784010319,0.8346342334894435,0.8191240947800248,0.804074487744818,0.789467243531357,0.7752850521793403,0.7615114180915306,0.7481306177145418,0.7351276593702657,0.7224882451682246,0.7101987349224268,0.6982461119910148,0.6866179509548681,0.6753023870502559,0.6642880872704886,0.6535642230530883,0.6431204444705096,0.6329468558449175,0.6230339927102101,0.6133728000474107,0.6039546117227876,0.5947711310609965,0.5858144124891563,0.5770768441906847,0.5685511317108791,0.5602302824596753,0.552107591059503,0.5441766254894145,0.5364312139794045,0.5288654326112249,0.521473593584883,0.5142502341121412,0.5071901059008003,0.5002881651955469,0.49353956334328725,0.48693963785288574
82,WASP-61b,0.629547856681552,0.61543713064455,0.6018170366525281,0.5886660428221465,0.5759636277869876,0.5636902464983711,0.55182729348991,0.5403570646422972,0.5292627182505537,0.5185282360099976,0.5081383843886282,0.4980786767364516,0.4883353363891095,0.4788952609493279,0.4697459878720462,0.4608756614333619,0.4522730011280431,0.4439272715128446,0.4358282534917433,0.42796621702329485,0.42033189521817854,0.41291645978657343,0.40571149778864424,0.39870898963728557,0.39190128829999693,0.3852810996450929,0.37884146387738865,0.3725757380088652,0.3664775793105963,0.36054092969383095,0.3547600009696135,0.34912926093827884,0.3436434202621465,0.3382974200768148,0.3330864202986457,0.32800578858800233,0.3230510899301208,0.3182180767973818,0.31350267985874397,0.30890099920422864,0.3044092960539104,0.30002398492284976,0.29574162621507016,0.2915589192211451,0.2874726954956738,0.28347991259221955,0.27957764813474195,0.2757630942057498,0.2720335520326679,0.26838642695508313
83,KELT-21b,3.9110024532086816,3.8181893471377686,3.7288725385690644,3.642878428792066,3.560043629072529,3.4802143161305628,3.403245624126438,3.329001072722737,3.257352030305165,3.1881772111132047,3.1213622048109904,3.0567990368996982,2.9943857583055995,2.93402606245694,2.8756289281796508,2.8191082867798327,2.764382711737828,2.71137512950601,2.660012549976678,2.6102258152649886,2.5619493655299723,2.5151210206372756,2.4696817765431263,2.425575615353592,2.382749328086275,2.341152349227285,2.3007366022422686,2.2614563552605245,2.2232680862068426,2.1861303567101866,2.150003694166663,2.1148504813806372,2.0806348532504417,2.0473226000045983,2.0148810765315774,1.9832791173790867,1.9524869570316319,1.922476155103047,1.8932195261074964,1.8646910734984137,1.8368659276859747,1.809720287766078,1.78323136671316,1.7573773398062993,1.732137296075861,1.7074911925723595,1.683419811274027,1.6599047184620879,1.636928226405233,1.6144733572061483
84,HAT-P-16b,0.8212587436306382,0.8029444022845118,0.785262076538724,0.7681843796998903,0.7516851752792578,0.7357395396892559,0.7203237207710426,0.7054150936144894,0.6909921148116942,0.6770342760298159,0.6635220575843369,0.6504368825316216,0.6377610716700458,0.6254777997356815,0.6135710529973124,0.602025588390728,0.5908268942816088,0.5799611529065435,0.5694152045108128,0.5591765131778988,0.5492331343273191,0.53957368384419,0.5301873087937081,0.5210636596666766,0.5121928640977692,0.5035655019947798,0.49517258201589276,0.48700551933151603,0.47905611460736186,0.4713165341468129,0.46377929113188815,0.4564372279040815,0.4492834992284266,0.44231155648639325,0.43551513274566894,0.42888822865709963,0.4224250991317679,0.4161202407533671,0.40996837988338314,0.4039644614191468,0.3981036381666699,0.3923812607925804,0.3867928683214939,0.38133417914692197,0.37600108252593534,0.3707896305293665,0.36569603042114796,0.3607166374418451,0.35584794797301494,0.35108659306048157
85,WASP-174b,5.887745766135597,5.754738852674076,5.626409962291953,5.502549868359066,5.382959558897075,5.267449834265437,5.155840890891085,5.0479618994857445,4.943650584174306,4.842752807364361,4.74512216392298,4.650619587238424,4.559112968965692,4.470476793643694,4.384591788901019,4.301344591598825,4.220627429979362,4.142337821675384,4.066378287276433,3.992656079032116,3.9210829241878256,3.8515747823944406,3.784051616595797,3.718437176778007,3.6546587959599166,3.592647197802851,3.5323363152298017,3.473663119458702,3.4165674588713837,3.360991907163428,3.30688162024155,3.2541842013599895,3.2028495740118545,3.152829862115863,3.1040792770639736,3.056554011217861,3.010212137467401,2.9650135144851615,2.920919697332323,2.8778938530938483,2.8359006812376077,2.794906338412622,2.7548783674189647,2.7157856300970975,2.6775982439018713,2.6402875219397415,2.6038259162625548,2.5681869642234276,2.5333452377129606,2.499276295105876
86,WASP-130b,0.8188816007563987,0.8012281723910193,0.7841531229427368,0.7676336339466372,0.75164770365857,0.7361741553793868,0.7211926363609904,0.7066836094044773,0.6926283388557596,0.6790088723755552,0.6658080195925627,0.6530093285315387,0.6405970605308678,0.6285561642197676,0.6168722490083458,0.6055315584479495,0.5945209437416953,0.5838278376219456,0.5734402287602375,0.5633466368337999,0.553536088338991,0.5439980932153218,0.5347226223217475,0.5257000857895446,0.5169213122626489,0.5083775290249726,0.5000603430060758,0.49196172264997,0.484073980626616,0.47638975736230593,0.4689020053622302,0.4616039742968101,0.45448919682221095,0.44755147510482063,0.44078486801938954,0.4341836789904771,0.4277424444475625,0.42145592286456607,0.41531908435529835,0.4093271007975001,0.4034753364587165,0.397759339098539,0.39217483152276167,0.3867177035658662,0.3813840044795646,0.37616993570597707,0.37107184401518767,0.3660862149878052,0.36120966682420824,0.3564389444631466
87,KOI-12b,1.9863457427498241,1.9405757351007664,1.8964617035609113,1.853926189569651,1.8128958546807485,1.7733012713485672,1.7350767178116213,1.6981599787779524,1.6624921530942185,1.6280174691785716,1.594683108686903,1.5624390386477818,1.5312378521236232,1.5010346173223195,1.4717867349873042,1.4434538038235305,1.4159974936687254,1.3893814260873354,1.363571062045346,1.3385335963149687,1.314237858255487,1.2906542186208143,1.2677545020510976,1.2455119049160082,1.2239009181905363,1.2028972550566221,1.1824777829392816,1.162620459700623,1.143304273729528,1.1245091876802944,1.106216085627453,1.0884067234181773,1.0710636820171409,1.054170323651479,1.0377107505759815,1.0216697662897718,1.0060328390473705,0.9907860675168604,0.9759161484475599,0.9614103462193722,0.9472564641536112,0.9334428174737566,0.919958207811989,0.9067918991638849,0.8939335952007622,0.8813734178547746,0.8691018870978219,0.857109901840339,0.8453887218811068,0.8339299508439303
88,WASP-37b,0.7792888200031588,0.7622857084252526,0.7458502512789256,0.7299592479473914,0.7145904163097078,0.6997223858322335,0.6853346833926348,0.6714077136372824,0.6579227353141572,0.6448618347338961,0.632207897276583,0.6199445776727275,0.6080562696334738,0.5965280752807542,0.5853457747282856,0.5744957960830791,0.5639651860719997,0.553741581445349,0.5438131812672401,0.5341687201688702,0.5247974426136305,0.5156890782019721,0.5068338180268466,0.49822229207735425,0.4898455476783705,0.4816950289456843,0.4737625572306844,0.466040312524348,0.45852081578705856,0.4511969121691173,0.44406175508542167,0.4371087911073467,0.4303317456348172,0.4237246093119,0.417281625149991,0.4109972763233665,0.40486627460319574,0.3988835493970708,0.3930442373623592,0.3873436725632358,0.3817773771422209,0.376341052478638,0.37103057080770707,0.36584196727510065,0.3607714324033095,0.3558153049472069,0.35097006511751777,0.346232328151934,0.3415988382147888,0.3370664626072981
89,HD191939c,3.115605836274682,3.049849770984217,2.9861754759544605,2.924506281684197,2.864767671145223,2.806887410376655,2.7507956321300098,2.6964248819228227,2.6437101341532045,2.59258878453351,2.543000623955056,2.4948877979594584,2.448194755221868,2.4028681878176577,2.3588569655258174,2.3161120659937646,2.274586502237271,2.234235248660039,2.1950151665397497,2.1568849297325317,2.1198049511864467,2.08373731072446,2.0486456844485335,2.0144952760283323,1.981252750067533,1.9488861676803952,1.9173649243653141,1.886659690223724,1.856742352541217,1.8275859607246177,1.7991646735686617,1.7714537088113376,1.7444292949253772,1.7180686250846873,1.6923498132385442,1.6672518522212354,1.642754573823073,1.6188386107462986,1.5954853603687706,1.5726769502395894,1.5503962052302247,1.5286266162671074,1.5073523105733002,1.4865580233481348,1.4662290708169383,1.4463513245845852,1.4269111872296132,1.4078955690776922,1.389291866096106,1.3710879388536135
90,WASP-83b,3.8981868480834874,3.8148578581724664,3.7342223647556665,3.6561768691587866,3.580621276308134,3.507458984786101,3.4365969263479643,3.3679455656338955,3.30141886879604,3.2369342481212784,3.174412488388217,3.1137776596060758,3.0549570198898945,2.997880911495234,2.9424826524409795,2.8886984256597414,2.8364671672173944,2.785730454817495,2.736432397540409,2.6885195275507585,2.641940694329103,2.5966469618421018,2.552591508947888,2.5097295332394047,2.4680181584545733,2.427416345519351,2.3878848072433416,2.349385926649466,2.3118836788884054,2.275343556667256,2.239732499103436,2.205018823902603,2.1711721627501723,2.138163399799817,2.105964613139041,2.0745490191091873,2.0438909193583377,2.0139656505054595,1.984749536296016,1.9562198421331254,1.9283547318697374,1.90113322675211,1.8745351664086294,1.848541171781093,1.8231326099009348,1.7982915604161187,1.7740007837792229,1.7502436910108057,1.7270043149565555,1.7042672829609464
91,WASP-46b,1.1357285411585034,1.1112885611242183,1.0876470260101718,1.0647726080152313,1.042635081796977,1.0212053391774827,1.000455390427988,0.980358355102751,0.9608884448253008,0.9420209399699125,0.9237321618051563,0.905999441361616,0.8888010860370744,0.872116344749335,0.8559253722823059,0.8402091933360353,0.8249496666820169,0.8101294497359411,0.7957319637875967,0.7817413600690372,0.7681424867941847,0.754920857265141,0.74206261910917,0.7295545246855252,0.7173839026820332,0.7055386309050419,0.6940071102545673,0.6827782398669068,0.671841393399371,0.6611863964267874,0.6508035049151295,0.6406833847349823,0.6308170921757142,0.6211960554201473,0.611812056939217,0.6026572167658891,0.5937239766084398,0.585005084763628,0.5764935817912413,0.56818278691299,0.5600662850994381,0.5521379148103728,0.5443917563553453,0.5368221208422613,0.5294235396836584,0.5221907546314433,0.5151187083124247,0.5082025352381658,0.5014375532641069,0.4948192554742461
92,XO-4b,1.6825190747125163,1.6445140676405774,1.607845546889513,1.5724537519952484,1.5382818386253152,1.5052757639219,1.4733841678197355,1.4425582527565641,1.4127516636158666,1.3839203692856832,1.3560225468556422,1.3290184691914784,1.3028703964033965,1.277542471549715,1.2530006207824118,1.229212458035687,1.206147194278433,1.183775551290421,1.1620696798763142,1.141003082398425,1.1205505394847934,1.1006880407536903,1.0813927193847614,1.0626427903613334,1.0444174922069707,1.0266970320389892,1.0094625337650185,0.9926959892528016,0.9763802123082314,0.9604987953033337,0.9450360683020109,0.9299770605384233,0.9153074641098596,0.9010135997529359,0.8870823845790917,0.873501301651764,0.8602583712948104,0.8473421240276882,0.8347415750290154,0.8224462000365261,0.8104459125962515,0.7987310425795948,0.7872923158919314,0.7761208353007094,0.7652080623160074,0.7545458000603148,0.7441261770685214,0.73394163196257,0.7239848989488777,0.7142489940899854
93,WASP-170b,0.852140183572589,0.8338028007225621,0.8160644932468414,0.7989017558118539,0.7822919102617687,0.7662131166522836,0.750644374214518,0.7355655144776273,0.7209571883532838,0.7068008486397226,0.6930787291209716,0.6797738212082179,0.6668698488835881,0.654351242554216,0.6422031123010138,0.6304112209053165,0.6189619569545118,0.607842308260879,0.5970398357734911,0.5865426481190684,0.5763393768717043,0.5664191526229456,0.5567715819002159,0.5473867249629802,0.5382550744915839,0.5293675351714782,0.5207154041667021,0.5122903524693191,0.5040844071057865,0.49608993417749236,0.4882996227094602,0.4807064692792483,0.47330376339667934,0.466085073604236,0.4590442342677269,0.45217533302666124,0.44547269887439994,0.4389308908384683,0.4325446872321297,0.42630907544943797,0.42021924227652835,0.4142705646931825,0.40845860113971205,0.40277908322505507,0.3972279078533086,0.391801129746765,0.3864949543446965,0.3813057310580236,0.37622994686107153,0.37126422020262445
94,HD191939b,3.7526750379444826,3.673473380938979,3.596779167975701,3.5225000524169494,3.450546280228891,3.380830847279377,3.3132696000865067,3.247781291289143,3.1842875990565207,3.1227131179747785,3.0629853275676164,3.0050345434804573,2.9487938554297046,2.894199055255344,2.8411885577909097,2.789703316748616,2.7396867373946967,2.691084587441703,2.643844907298169,2.597917920581373,2.553255945604529,2.5098133083930483,2.467546257653406,2.4264128820119826,2.3863730297563213,2.3473882312386065,2.3094216240457928,2.272437880994662,2.236403140972112,2.2012849426131345,2.1670521607847575,2.1336749458266198,2.101124665484937,2.069373849466138,2.03839613652925,2.008166224029928,1.9786598198269236,1.9498535964588466,1.9217251474983694,1.894252945992507,1.8674163048969108,1.8411953394149987,1.8155709311547392,1.7905246940174282,1.7660389417367106,1.742096656988028,1.7186814619922945,1.6957775905400823,1.6733698613660328,1.6514436528064989
95,HD86226c,2.3102807462059127,2.259666353382974,2.2107524444435787,2.163468714844819,2.117747728680832,2.0735248828130444,2.030738351228663,1.9893290147469544,1.9492403801578726,1.9104184920441514,1.8728118398625941,1.8363712623180828,1.8010498506250583,1.7668028518966423,1.7335875736176485,1.701363289927454,1.6700911502546643,1.639734090697602,1.610256748426401,1.581625379288681,1.5538077787254563,1.526773206046186,1.5004923120651419,1.4749370700656736,1.45008071003276,1.4258976560724823,1.4023634669231189,1.3794547794519036,1.3571492550237603,1.3354255286249819,1.3142631606221022,1.2936425910361637,1.2735450962135368,1.2539527477764258,1.2348483737392728,1.2162155216800876,1.1980384238603472,1.1803019641905559,1.162991646942786,1.1460935671166075,1.129594382368099,1.1134812864167363,1.0977419838491322,1.082364666242213,1.0673379895331874,1.0526510525669925,1.0382933767560325,1.0242548867902803,1.0105258923394624,0.997097070692457
96,TOI-481b,0.657159028029127,0.6428829071037285,0.6290801870131053,0.6157317599065634,0.6028192489389567,0.5903250070299817,0.5782321089687991,0.5665243384472963,0.5551861712944449,0.5442027559328286,0.5335598918739454,0.5232440069039033,0.5132421334770445,0.5035418847260806,0.49413143040958496,0.4849994730460945,0.47613522442645884,0.4675283826494013,0.45916910978763675,0.4510480102617214,0.4431561099743535,0.4354848362387636,0.42802599851923256,0.4207717699896151,0.41371466990653105,0.4068475467861366,0.40016356236806144,0.39365617634586453,0.38731913184010747,0.3811464415882614,0.3751323748240708,0.36927144481826096,0.3635583970521037,0.35798819799535797,0.35255602446046935,0.3472572535052748,0.34208745285737213,0.3370423718339471,0.33211793273173984,0.32731022266300336,0.32261548581399097,0.3180301161037439,0.3135506502219365,0.30917376102539335,0.3048962512740847,0.3007150476882184,0.29662719530909,0.29262985214716825,0.2887202841018261,0.2848958601380075
97,WASP-169b,1.9466554451642653,1.9033628884030656,1.8615582538888638,1.8211775136736243,1.7821595174024307,1.744445913084663,1.7079810569051566,1.6727119156758004,1.6385879647503843,1.6055610836046401,1.5735854507846752,1.5426174395308005,1.5126155150665044,1.4835401342888255,1.4553536483964071,1.428020208831375,1.4015056767855711,1.3757775364225537,1.350804811889307,1.3265579881318463,1.3030089354822039,1.280130837950252,1.2578981251271917,1.2362864075887001,1.2152724156733896,1.1948339415024496,1.1749497841020793,1.1555996974878966,1.1367643415697877,1.1184252357378976,1.100564714992664,1.083165888485693,1.0662126003425607,1.049689392643383,1.0335814704422923,1.017874668711775,1.0025554211038283,0.987610730424716,0.9730281407253523,0.9587957109151354,0.9449019898111548,0.931335992540201,0.918087178215576,0.9051454288147214,0.8925010291885312,0.8801446481367969,0.8680673204883913,0.8562604301281582,0.8447156939160954,0.8334251464477874
98,Kepler-138b,2.0961054094323033,2.0598669529109412,2.0243846329091597,1.9896588967892102,1.9556870851410177,1.922463948612748,1.8899820909667258,1.8582323487604393,1.8272041165598034,1.796885625319099,1.7672641804726836,1.7383263653557952,1.7100582147777592,1.6824453628912588,1.655473168921626,1.6291268238219954,1.6033914404943777,1.5782521298512058,1.553694064678248,1.529702532990711,1.506262982342156,1.4833610563476483,1.4609826245103255,1.4391138062927846,1.4177409902482223,1.3968508489149971,1.376430350084311,1.356466764968556,1.336947673726276,1.317860968739186,1.2991948559829176,1.2809378547873729,1.2630787962426135,1.2456068204715378,1.2285113729608055,1.211782200114865,1.195409344176083,1.1793831376337185,1.1636941972273855,1.148333417636552,1.1332919649336832,1.118561269868192,1.1041330210385563,1.089999158000967,1.0761518643562478,1.062583560849851,1.0492868985145807,1.0362547518805503,1.0234802122729416,1.0109565812146633
99,TOI-4010d,1.5188442528539912,1.4878995370875288,1.4578771758527693,1.4287475792948283,1.400481487665245,1.3730501077439388,1.3464252184519352,1.3205792511225456,1.2954853489624025,1.2711174094606337,1.2474501128627626,1.2244589392960858,1.2021201766929899,1.1804109212925984,1.1593090721981698,1.1387933212144612,1.1188431389791946,1.0994387582275318,1.0805611548824183,1.0621920275421461,1.0443137758344676,1.0269094780226187,1.0099628681774346,0.9934583131708308,0.9773807896974532,0.961715861489496,0.9464496568562978,0.9315688466519435,0.9170606227501544,0.9029126770868863,0.8891131813145163,0.8756507670984306,0.862514507075874,0.8496938964879706,0.8371788354887391,0.8249596121286766,0.8130268860063233,0.8013716725770705,0.7899853281055306,0.7788595352460513,0.7679862892335373,0.7573578846660393,0.7469669028596791,0.7368061997555732,0.7268688943586471,0.7171483576877901,0.7076382022171586,0.6983322717884622,0.68922463197456,0.6803095608752273
100,WASP-33b,9.56210381878496,9.336475294020357,9.119281324276253,8.910107693186694,8.708564123747012,8.514282816837666,8.326917064899874,8.146139941607302,7.971643066913427,7.8031354458116065,7.640342378407782,7.483004438422834,7.330876516935183,7.1837269280018266,7.041336572733889,6.903498158407171,6.770015469251696,6.640702685663932,6.515383748711209,6.39389176694196,6.2760684626649645,6.161763655022187,6.0508347773342575,5.943146426353251,5.838569941212796,5.736983010005974,5.638269302065026,5.5423181241489115,5.449024098867274,5.358286863790832,5.2700107898061095,5.1841047173769015,5.1004817094710155,5.019058820000478,4.939756876707846,4.862500277506588,4.78721679935869,4.713837418836836,4.642296143580245,4.572529853913474,4.5044781539461685,4.438083231523842,4.373289726444806,4.310044606398109,4.248297050119036,4.187998337292375,4.129101744768333,4.071562448685327,4.015337432123165,3.960385397936922
101,HATS-1b,1.3064316190588277,1.2777970568059909,1.25012518740435,1.223376159952379,1.1975117547835477,1.1724953622235688,1.1482919502777484,1.1248680241297189,1.1021915797493984,1.080232053438234,1.0589602687592456,1.0383483819939054,1.0183698270208077,0.9989992603114147,0.9802125065783921,0.9619865054824638,0.9442992597002295,0.9271297845722354,0.9104580594841541,0.8942649810812594,0.8785323183741116,0.8632426697609987,0.8483794219665043,0.8339267108756572,0.8198693842285021,0.806192966127789,0.7928836233047543,0.7799281330820584,0.7673138529686957,0.7550286918198906,0.7430610824935572,0.7313999559349359,0.7200347166216405,0.7089552193025214,0.698151746965545,0.687614989971535,0.6773360262932643,0.6673063028013789,0.6575176175410625,0.6479621029462488,0.63863220994008,0.6295206928732178,0.6206205952539905,0.6119252362264327,0.6034281977549759,0.595123312476455,0.5870046521824406,0.5790665168967604,0.5713034245151503,0.5637101009759079
102,HD106315c,2.6669772144922153,2.6069531778662496,2.5490288188576606,2.4931110624296364,2.4391112950493894,2.3869452003375224,2.3365325862742474,2.287797208059481,2.2406665897713345,2.195071847213982,2.150947513745958,2.108231370408794,2.0668642813029843,2.026790034864158,1.9879551914641322,1.9503089375817935,1.9138029466508049,1.8783912465849841,1.8440300939017018,1.8106778543040418,1.7782948895378177,1.7468434503097332,1.7162875750311497,1.6865929941388795,1.6577270397386803,1.6296585603134752,1.602357840241016,1.5757965238698766,1.5499475439082395,1.5247850538887824,1.5002843644810515,1.4764218834325378,1.4531750589294856,1.4305223261784477,1.4084430570199744,1.386917512395115,1.365926797496067,1.3454528194410602,1.3254782473226616,1.3059864744882896,1.2869615829188996,1.2683883095806414,1.25025201463178,1.232538651373725,1.2152347378426314,1.1983273299437793,1.181803996037419,1.1656527928900455,1.1498622429106555,1.1344213125966913
103,XO-6b,10.421996956978582,10.182908648324757,9.95241694892398,9.730123608883156,9.515651191778481,9.308642065077743,9.108757401431973,8.915676201171637,8.72909434340515,8.54872367084279,8.37429111169821,8.205537840669455,8.042218479965097,7.884100340552816,7.730962703226932,7.582596138655942,7.438801865262688,7.299391143573647,7.164184705531225,7.033012217178648,6.905711773081605,6.782129420846181,6.662118714104581,6.545540292373937,6.432261486244767,6.322155946405857,6.215103295079196,6.1109887985041205,6.0097030591748615,5.9111417266081485,5.815205225482383,5.721798500057679,5.630830773850141,5.542215323595676,5.455869266599142,5.3717133606188705,5.289671815493883,5.209672115769332,5.131644853623639,5.055523571449297,4.981244613477166,4.9087469858772765,4.8379722248062675,4.768864271904072,4.701369356778424,4.635435886043764,4.57101433851137,4.508057166152595,4.446518700482929,4.386355064038298
