,Planet Name,RSM Estimate 1.95-1.989um,RSM Estimate 1.989-2.028um,RSM Estimate 2.028-2.067um,RSM Estimate 2.067-2.106um,RSM Estimate 2.106-2.145um,RSM Estimate 2.145-2.184um,RSM Estimate 2.184-2.223um,RSM Estimate 2.223-2.262um,RSM Estimate 2.262-2.301um,RSM Estimate 2.301-2.34um,RSM Estimate 2.34-2.379um,RSM Estimate 2.379-2.418um,RSM Estimate 2.418-2.457um,RSM Estimate 2.457-2.496um,RSM Estimate 2.496-2.535um,RSM Estimate 2.535-2.574um,RSM Estimate 2.574-2.613um,RSM Estimate 2.613-2.652um,RSM Estimate 2.652-2.691um,RSM Estimate 2.691-2.73um,RSM Estimate 2.73-2.769um,RSM Estimate 2.769-2.808um,RSM Estimate 2.808-2.847um,RSM Estimate 2.847-2.886um,RSM Estimate 2.886-2.925um,RSM Estimate 2.925-2.964um,RSM Estimate 2.964-3.003um,RSM Estimate 3.003-3.042um,RSM Estimate 3.042-3.081um,RSM Estimate 3.081-3.12um,RSM Estimate 3.12-3.159um,RSM Estimate 3.159-3.198um,RSM Estimate 3.198-3.237um,RSM Estimate 3.237-3.276um,RSM Estimate 3.276-3.315um,RSM Estimate 3.315-3.354um,RSM Estimate 3.354-3.393um,RSM Estimate 3.393-3.432um,RSM Estimate 3.432-3.471um,RSM Estimate 3.471-3.51um,RSM Estimate 3.51-3.549um,RSM Estimate 3.549-3.588um,RSM Estimate 3.588-3.627um,RSM Estimate 3.627-3.666um,RSM Estimate 3.666-3.705um,RSM Estimate 3.705-3.744um,RSM Estimate 3.744-3.783um,RSM Estimate 3.783-3.822um,RSM Estimate 3.822-3.861um,RSM Estimate 3.861-3.9um
177,WASP-183b,0.13985578468114435,0.13691260718432285,0.1340621626325516,0.13130107013814066,0.12862603976723055,0.12603387898331345,0.12352149691879995,0.12108590690225683,0.11872422759147314,0.1164336829991255,0.11421160164564916,0.1120554150312684,0.10996265558401694,0.10793095421165284,0.10595803756168824,0.1040417250741498,0.10217992589560798,0.10037063570975181,0.09861193352886691,0.09690197848161201,0.09523900662505531,0.09362132780292398,0.09204732256698886,0.09051543917442069,0.08902419067067523,0.08757215206465825,0.0861579576007695,0.08478029813062737,0.08343791858579143,0.0821296155517027,0.08085423494210597,0.07961066977251456,0.07839785803071914,0.07721478064191135,0.0760604595256948,0.07493395574199352,0.0738343677227646,0.07276082958628903,0.07171250953076651,0.07068860830397801,0.0696883577457364,0.06871101939993869,0.06775588319309422,0.06682226617624774,0.06590951132735237,0.06501698641120837,0.06414408289421142,0.06329021491123749,0.0624548182821139,0.0616373495752406
178,HAT-P-66b,0.23593668531706435,0.23072284799181617,0.2256865004783211,0.2208201306510713,0.21611655123088572,0.21156889273634488,0.2071705948085919,0.20291539638339826,0.19879732508514375,0.1948106861378013,0.19095005102385693,0.1872102460708744,0.1835863411041996,0.18007363827119416,0.17666766111608395,0.17336414396332456,0.17015902165060887,0.16704841963929754,0.1640286445194977,0.16109617491876616,0.15824765281687392,0.155479875264181,0.1527897864972758,0.15017447044266904,0.14763114359732712,0.14515714827319956,0.14274994619198764,0.14040711241576656,0.1381263295986835,0.1359053825449618,0.13374215305847503,0.13163461506942217,0.12958083002397136,0.12757894252315907,0.12562717619782943,0.1237238298068577,0.12186727354651776,0.12005594555933968,0.11828834863135176,0.11656304706722408,0.114878663733261,0.11323387725879208,0.11162741938701184,0.11005807246675513,0.10852466707723898,0.10702607977819607,0.10556123097829367,0.10412908291510727,0.1027286377403285,0.10135893570426996
179,WASP-63b,0.2693716295310486,0.2635961698815729,0.25800829346145143,0.252600723557316,0.24736643041849618,0.2422986362573732,0.23739081689532843,0.23263670077944631,0.22803026595803125,0.22356573549153286,0.21923757168431796,0.21504046944872465,0.21096934905231407,0.20701934844975356,0.2031858153605954,0.19946429922121478,0.19585054311236755,0.19234047574192442,0.18893020354449286,0.18561600294516306,0.1823943128227391,0.17926172719838676,0.1762149881678153,0.1732509790888945,0.17036671803174025,0.1675593514941744,0.1648261483824426,0.16216449425460217,0.159571885822007,0.15704592570297543,0.1545843174215654,0.1521848606436347,0.14984544664181645,0.14756405398068898,0.14533874441326364,0.14316765897978248,0.14104901429995204,0.1389810990497784,0.13696227061434207,0.13499095190815646,0.1330656283548827,0.1311848450185399,0.12934720387863372,0.1275513612418656,0.12579602528347694,0.12407995371152591,0.12240195154774458,0.12076086901888598,0.11915559955279048,0.11758507787370415
180,HAT-P-33b,0.4050285890212991,0.3958570382938282,0.3870091760800734,0.3784704439591424,0.37022700232819555,0.362265700978414,0.35457404891878347,0.3471401840018063,0.33995284276993604,0.33300133083506506,0.32627549401913464,0.3197656904182557,0.3134627635011315,0.30735801631224174,0.30144318681932286,0.29571042442059403,0.29015226760900814,0.2847616227770745,0.27953174413565823,0.27445621471289616,0.26952892839415427,0.26474407296077496,0.26009611408322736,0.25557978022331884,0.2511900484001496,0.2469221307747165,0.2427714620091713,0.23873368735796216,0.23480465144946794,0.2309803877185323,0.22725710845194141,0.22363119541073734,0.22009919099506242,0.21665778991902862,0.21330383136492057,0.21003429158767403,0.20684627694237936,0.20373701730906033,0.20070385989051018,0.19774426336056242,0.19485579234138023,0.19203611218979724,0.1892829840739775,0.18659426032274026,0.18396788003112735,0.1814018649067345,0.17889431534236772,0.17644340670144593,0.17404738580346563,0.17170456759767153
181,WASP-48b,0.5847482359269955,0.5718910735279393,0.5594682632558946,0.5474616683246758,0.5358539108082447,0.5246283590875928,0.513769110695124,0.5032609718023966,0.4930894343416683,0.4832406515463923,0.4737014125297697,0.4644591163874505,0.45550174620309164,0.44681784324889745,0.43839648160415723,0.4302272433588877,0.4223001945251768,0.41460586174318276,0.40713520984037277,0.3998796202802029,0.3928308705185581,0.3859811142726856,0.37932286269643256,0.37284896644737114,0.3665525986254605,0.360427238557987,0.35446665640253366,0.34866489853749144,0.3430162737080817,0.3375153398953717,0.3321568918753942,0.326935949435752,0.3218477462175737,0.31688771915141206,0.3120514984566429,0.3073348981748124,0.30273390720869797,0.29824468083985556,0.2938635326986213,0.289586927161924,0.2854114721551979,0.2813339123360574,0.277351122638531,0.273460102157635,0.269657968355332,0.2659419515698204,0.2623093898111922,0.25875772382736634,0.2552844924251664,0.2518873280323106
182,HD219134b,0.053275415238245354,0.05222037132708149,0.05119518470174053,0.0501990239754641,0.04923105067582721,0.048290425864501746,0.04737631548442739,0.046487894646837294,0.04562435103558928,0.04478488757716573,0.04396872450040915,0.04317510088986409,0.04240327581970544,0.04165252914109791,0.040922161984050735,0.040211497024921036,0.039519878562438035,0.038846672438162456,0.03819126583145312,0.037553066954113264,0.03693150466574557,0.03632602802739819,0.035736105808144264,0.035161225956777245,0.03460089504875638,0.03405463771676017,0.03352199607176113,0.03300252912029546,0.03249581218254553,0.03200143631499904,0.03151900774069788,0.03104814728947913,0.030588489850091147,0.030139683835633067,0.029701390663410012,0.02927328424998067,0.028855050521942704,0.02844638694277873,0.02804700205591408,0.02765661504401513,0.027274955304417082,0.026901762040496217,0.026536783868725912,0.026179778441084347,0.025830512082454106,0.02548875944260601,0.02515430316234359,0.024826933553358885,0.02450644829134453,0.024192652121904325
183,HATS-3b,0.22367096911279508,0.21863062092049992,0.21376691078715873,0.2090719849690699,0.20453836855034943,0.20015895115648286,0.19592697201935577,0.19183600472973253,0.18787994193431617,0.18405298017221336,0.18034960499608232,0.17676457648438573,0.17329291522045806,0.16992988878991672,0.16667099882922778,0.16351196864352108,0.16044873140049484,0.15747741889861405,0.1545943509012898,0.15179602502392991,0.14907910715718042,0.14644042240733243,0.14387694653316807,0.1413857978575437,0.13896422963162475,0.13660962282947095,0.13431947935097163,0.13209141561154916,0.12992315649757474,0.12781252966723433,0.12575746017730693,0.12375596541718056,0.12180615033229035,0.11990620292003262,0.11805438998210518,0.11624905311802852,0.11448860494551814,0.11277152553413074,0.11109635903938779,0.10946171052540091,0.10786624296463687,0.1063086744042155,0.10478777528877128,0.10330236593046928,0.10185131411741255,0.10043353285216979,0.09904797821269914,0.09769364732839543,0.09636957646446073,0.09507483920823652
184,HAT-P-8b,0.5797937077600587,0.5668337386978356,0.5543225694328086,0.542240637398152,0.5305692847300081,0.519290729561828,0.5083880346540836,0.49784507435575737,0.48764650067261717,0.47777770904114464,0.4682248042659946,0.45897456696735944,0.45001442079572285,0.4413324006008224,0.43291712168623736,0.42475775023693496,0.4168439749728041,0.4091659800543832,0.40171441924625506,0.39448039132781343,0.3874554167289587,0.38063141535968503,0.37400068559592387,0.36755588437956854,0.36129000838794884,0.3551963762260019,0.3492686115938976,0.3435006273828406,0.33788661065215775,0.3324210084419714,0.32709851437688586,0.3219140560176779,0.31686278291962733,0.311940055357852,0.3071414336818825,0.30246266826338397,0.29789969000295236,0.2934486013635406,0.28910566789980824,0.28486731025457096,0.2807300965948847,0.2766907354620629,0.2727460690113966,0.2688930666186403,0.2651288188318631,0.2614505316484045,0.25785552109798704,0.25434120811410094,0.2509051136769101,0.24754485421198408
185,WASP-96b,0.1237266333615719,0.12107584564035029,0.11851105139938098,0.11602892258391614,0.11362624322768881,0.1112999118895617,0.10904694253364572,0.106864464187866,0.10474971965274468,0.10270006348076191,0.10071295940460682,0.09878597735848034,0.09691679020867533,0.09510317028681275,0.09334298580055532,0.0916341971813722,0.0899748534165363,0.08836308840240635,0.08679711734778714,0.08527523324946039,0.08379580345647754,0.08235726633543339,0.08095812804531531,0.07959695942763564,0.07827239301529199,0.07698312016167971,0.0757278882901721,0.07450549826292885,0.07331480186706654,0.07215469941559279,0.0710241374599604,0.06992210661074351,0.06884763946267501,0.06779980862011668,0.06677772481895096,0.06578053514081884,0.06480742131568187,0.06385759810869943,0.06293031178748655,0.062024838665954256,0.06114048372098865,0.0602765792783905,0.05943248376462386,0.05860758052102976,0.0578012766773382,0.05701300208142137,0.05624220828238994,0.055488367564252176,0.054750972027501774,0.05402953271613715
186,WASP-24b,0.4105905488312809,0.4014777452920116,0.39267719004398305,0.38417551656081234,0.3759599519091826,0.36801830146570585,0.36033893115499793,0.3529107479894526,0.34572317952435855,0.3387661527086255,0.3320300725041022,0.32550580056109873,0.31918463416926,0.31305828564813215,0.3071188622984232,0.3013588470001868,0.29577107951679465,0.2903487385419078,0.28508532450966584,0.27997464317514403,0.2750107899617856,0.2701881350649113,0.2655013092944209,0.2609451906354976,0.25651489150324513,0.2522057466648703,0.2480133018019083,0.24393330268428629,0.23996168492769826,0.2360945643060903,0.23232822759138957,0.2286591238933139,0.22508385647290782,0.22159917500435802,0.21820196826068508,0.21488925719985016,0.2116581884290214,0.20850602802570542,0.20543015569550976,0.20242805924747656,0.19949732936875847,0.19663565468153033,0.19384081706596692,0.1911106872339336,0.18844322053903692,0.1858364530094158,0.18328849759051008,0.18079754058573475,0.1783618382837361,0.17597971376160262
187,TOI-216.01,0.009118847657988927,0.008931843840775828,0.008750478420838778,0.008574565330081602,0.00840392125211635,0.008238366364435609,0.008077724903835615,0.007921825587001174,0.00777050191264345,0.007623592367031632,0.007480940550988685,0.007342395243313373,0.0072078104130123355,0.007077045190585691,0.006949963806841828,0.006826435506241806,0.00670633444055255,0.006589539547571113,0.006475934418836551,0.006365407159543862,0.006257850243286265,0.006153160363769198,0.006051238285231083,0.005951988692968838,0.005855320045089974,0.005761144426375075,0.005669377404945592,0.005579937892271757,0.00549274800692061,0.005407732942339053,0.0053248208388746035,0.005243942660164403,0.005165032073962951,0.005088025337430292,0.00501286118686429,0.004939480731827075,0.004867827353594391,0.004797846607834669,0.004729486131409977,0.004662695553182974,0.004597426408701805,0.0045336320586326665,0.004471267610806213,0.0044102898457402005,0.004350657145503599,0.004292329425786029,0.004235268071039789,0.004179435872562865,0.004124796969395349,0.004071316791905625
188,KELT-3b,0.5620851309435374,0.5494486342392965,0.5372534532767093,0.5254800777177026,0.5141099272181686,0.5031253179015774,0.4925094269215671,0.4822462559938143,0.47232059457446257,0.46271798320159435,0.45342467738811276,0.4444276123536521,0.4357143688032973,0.427273139897829,0.41909269951120337,0.4111623718322908,0.4034720023381436,0.3960119301430931,0.3887729617104984,0.3817463459009611,0.37492375032102,0.3682972389297284,0.3618592508556158,0.3556025803735394,0.34952035798949127,0.34360603258046685,0.33785335453689763,0.33225635985587865,0.32680935513446746,0.32150690341407817,0.3163438108286,0.3113151140108478,0.30641606821394374,0.30164213610626656,0.2969889772007253,0.2924524378810228,0.2880285419897692,0.2837134819451097,0.279503610354409,0.2753954320955273,0.27138559683770164,0.2674708919758853,0.26364823595395187,0.2599146719535309,0.2562673619268274,0.25270358095297385,0.24922071189881118,0.245816240366095,0.2424877499082884,0.23923291750117967
189,WASP-132b,0.06366699719143049,0.062403951412416704,0.06117676730938081,0.05998443649185883,0.0588259434301117,0.05770027323717636,0.05660641794334097,0.055543381515546594,0.05451018383253057,0.053505863791892365,0.05252948169634376,0.05158012104237478,0.05065688981447812,0.04975892137126879,0.04888537499583368,0.048035436170873025,0.04720831662935989,0.0464032542231847,0.04561951264531928,0.044856381035223346,0.04411317349230337,0.0433892285181501,0.04268390840479782,0.04199659858333615,0.04132670694478198,0.04067366314301755,0.04003691788789378,0.039415942235133616,0.03881022687842318,0.038219281448072066,0.03764263381973857,0.037079829435996546,0.03653043064290962,0.035994016043267484,0.03547017986772108,0.034958531364683264,0.034458694209591176,0.03397030593386597,0.03349301737370521,0.03302649213870177,0.03257040610011913,0.03212444689856892,0.03168831347074869,0.031261715594815755,0.030844373453942173,0.030436017217541286,0.030036386639638823,0.029645230673833425,0.02926230710428545,0.02888738219217175
190,KELT-17b,0.6460494864627456,0.6307924832544717,0.6161064676209121,0.6019633530935597,0.5883366806860834,0.5752015190301958,0.562534369727182,0.5503130779535743,0.5385167482631901,0.5271256654595811,0.5161212203650637,0.5054858402815096,0.49520292391875703,0.48525678055604304,0.47563257319866653,0.46631626549325556,0.4572945721700412,0.44855491278791065,0.44008536856706026,0.43187464210427323,0.4239120197763601,0.4161873366485498,0.4086909437153633,0.4014136773122752,0.3943468305471935,0.3874821266104757,0.38081169383207086,0.3743280423634464,0.3680240423703711,0.36189290363094173,0.35592815644063674,0.35012363373332556,0.34447345433373544,0.33897200726300386,0.33361393702471054,0.3283941298039259,0.3233077005169381,0.3183499806537012,0.313516506859256,0.3088030102044712,0.30420540609977714,0.29971978480910616,0.2953424025243179,0.2910696729630977,0.2868981594561483,0.28282456749178553,0.27884573768840454,0.27495863916728375,0.2711603633001765,0.26744811780796934
191,KELT-10b,0.3570295415479906,0.3491656840602522,0.3415681950315285,0.3342258994580795,0.32712809538843557,0.3202645452273,0.31362546434893446,0.30720150776579436,0.30098375544420214,0.29496369673518946,0.2891332142887276,0.28348456773961744,0.27801037738884016,0.2727036080522518,0.2675575532071289,0.26256581953364716,0.25772231192181505,0.2530212189931556,0.24845699916957378,0.2440243673085859,0.23971828191351807,0.23553393291929753,0.23146673004805332,0.22751229172396148,0.22366643453334312,0.21992516321321448,0.21628466114981387,0.2127412813674048,0.20929153798683395,0.2059320981331298,0.202659774271298,0.19947151694971565,0.19636440793089782,0.19333565368991612,0.19038257926139723,0.18750262241662397,0.18469332815311004,0.18195234347967634,0.17927741248081974,0.1766663716450482,0.1741171454424501,0.1716277421376324,0.1691962498248753,0.16682083267297287,0.16449972736801965,0.1622312397429676,0.16001374158346113,0.15784566759999946,0.15572551255707628,0.1536518285505046
192,WASP-117b,0.08620890147313282,0.08429971126971865,0.08245572529924719,0.0806741681371366,0.07895238599762551,0.07728784384454733,0.07567812194431645,0.07412091202969656,0.07261401320726463,0.07115532771294002,0.0697428565969587,0.06837469540134597,0.06704902987822134,0.06576413178546289,0.06451835478690042,0.0633101304766835,0.06213796454153084,0.0610004330698539,0.05989617901303448,0.05882390880124452,0.05778238911391549,0.05677044380327127,0.0557869509679988,0.054830840173153865,0.05390108981173061,0.052996724602781556,0.052116813220691505,0.051260466050018674,0.050426833060211076,0.04961510179454145,0.04882449546764491,0.048054271166165986,0.04730371814716829,0.046572156229130975,0.04585893427055714,0.045163428731401896,0.04448504231276648,0.04382320267049489,0.04317736119852028,0.04254699187804623,0.04193159018881254,0.04133067207892442,0.040743772989912344,0.04017044693385626,0.039610265619611784,0.039062817625324875,0.03852770761459746,0.038004555593806916,0.03749299620823656,0.03699267807481674
193,HATS-51b,0.24474911160435484,0.23942390845478018,0.23427571903839775,0.22929736630576922,0.2244819512328413,0.21982285175161545,0.2153137192719728,0.2109484733757939,0.2067212951498382,0.20262661953118546,0.19865912696371257,0.19481373460335744,0.19108558726060496,0.18747004822859661,0.18396269011305794,0.18055928575398494,0.17725579930792545,0.17404837754262173,0.17093334138203586,0.1679071777287806,0.16496653158207214,0.16210819846239838,0.15932911714843678,0.15662636272737018,0.15399713995643188,0.1514387769307326,0.14894871905053067,0.14652452327961077,0.14416385268529658,0.1418644712499843,0.1396242389435475,0.13744110704573645,0.13531311370760243,0.13323837974101418,0.13121510462550717,0.12924156272186865,0.1273160996822311,0.12543712904670415,0.12360312901692899,0.12181263939739292,0.12006425869561468,0.1183566413727846,0.11668849523682523,0.11505857897016923,0.11346569978500531,0.11190871119905563,0.11038651092534532,0.10889803886973573,0.10744227523034806,0.10601823869333767
194,K2-333b,0.005611795796937665,0.005488717166482424,0.005369780482952635,0.005254813986956436,0.005143652981560351,0.005036139735168344,0.004932123337528562,0.004831459521160106,0.004734010457997136,0.0046396445390390105,0.0045482361431689496,0.004459665399998538,0.004373817950540249,0.00429058470865787,0.004209861625562981,0.004131549459073078,0.00405555354890588,0.003981783598930155,0.003910153467010767,0.0038405809628615784,0.0037729876541403333,0.003707298680882358,0.0036434425782589396,0.0035813511075620894,0.0035209590952557344,0.0034622042798822883,0.0034050271665812216,0.003349370888951702,0.0032951810779737797,0.0032424057376955052,0.0031909951273876615,0.003140901649868518,0.003092079745703999,0.0030444857929941478,0.0029980780124647284,0.002952816377590233,0.0029086625294861253,0.002865579696316964,0.0028235326169776757,0.002782487468817864,0.002742411799187363,0.0027032744605938225,0.002665045549273518,0.0026276963469855385,0.0025911992658512535,0.0025555277960692276,0.0025206564563459003,0.0024865607468904025,0.0024532171048308508,0.002420602861917836
195,WASP-126b,0.19590919525683692,0.19163470058863882,0.18750291132056995,0.18350799493707565,0.17964434982772554,0.1759066035504412,0.17228960926772433,0.16878844080860753,0.16539838671886883,0.16211494358927522,0.15893380889253655,0.15585087351209703,0.1528622141073257,0.14996408542841488,0.14715291266919925,0.14442528392568968,0.14177794281174197,0.13920778127006467,0.136711832606162,0.13428726476434455,0.1319313738581103,0.12964157796191514,0.12741541116705246,0.1252505179010467,0.12314464750748652,0.12109564908115225,0.11910146655191112,0.11716013400977535,0.1152697712627096,0.11342857961835405,0.11163483788048044,0.10988689855088898,0.10818318422744101,0.10652218418900897,0.10490245115831179,0.10332259823377958,0.10178129598192377,0.10027726968193146,0.09880929671451574,0.09737620408744431,0.09597686609041206,0.09461020207232299,0.09327517433437335,0.09197078613260806,0.09069607978400382,0.08945013487039473,0.08823206653488731,0.08704102386567217,0.08587618836243335,0.08473677248083296
196,WASP-6b,0.2045773588071394,0.2002243365757558,0.1960109766976851,0.19193199213548623,0.18798226086975145,0.18415683203419939,0.18045092924020917,0.1768599516730232,0.17337947343380997,0.17000524151368937,0.1667331727136003,0.1635593497650649,0.1604800168586574,0.15749157474741216,0.15459057556015424,0.15177371743315793,0.14903783904685394,0.14637991413651283,0.14379704603126756,0.14128646226395947,0.13884550928449657,0.13647164730157524,0.13416244527108523,0.13191557604427495,0.12972881168459902,0.1276000189586316,0.12552715500377884,0.12350826317333556,0.12154146905764598,0.11962497667886814,0.1177570648557441,0.11593608373402083,0.11416045147758212,0.11242865111493752,0.11073922753546134,0.10909078462955969,0.10748198256694004,0.10591153520709368,0.10437820763615151,0.10288081382443098,0.10141821439902396,0.09998931452599488,0.09859306189692134,0.09722844481464388,0.09589449037334753,0.09459026272824429,0.09331486145035765,0.0920674199620789,0.09084710404938035,0.08965311044677551
197,LHS3844b,0.06343575613464329,0.06258644343920791,0.06174184790702131,0.060903275126272124,0.06007184271496082,0.05924850244070134,0.05843405980407284,0.05762919137525471,0.05683446014150557,0.05605032909409886,0.055277173257287614,0.054515290338693775,0.05376491015984018,0.05302620300714998,0.0522992870274858,0.05158423477785529,0.050881079026166176,0.05018981788864176,0.04951041937955366,0.048842825440154315,0.04818695550591845,0.047542709664396006,0.0469099714499222,0.046288610316106114,0.04567848382235372,0.045079439566492865,0.04449131689194054,0.043913948394617444,0.04334716125193988,0.0427907783937249,0.042244619532594,0.041708502069497305,0.0411822418882325,0.040665654051286,0.040158553407962726,0.039660755124539995,0.03917207514513113,0.038692330590970776,0.03822134010498599,0.03775892414779008,0.03730490525053339,0.03685910822947672,0.03642136036662256,0.03599149156025229,0.03556933444882275,0.035154724511285346,0.034747500146571575,0.034347502734682185,0.03395457668156078,0.03356856944970237
198,KELT-7b,1.2931690675449274,1.2634117130149776,1.234728946732565,1.2070706516783787,1.180389362504703,1.1546401326934812,1.1297804039758277,1.1057698791759396,1.082570399294616,1.0601458253796263,1.038461925522596,1.0174862671649383,0.9971881147756428,0.9775383328735596,0.9585092943012393,0.9400747936089964,0.922209965374397,0.9048912072597176,0.8880961075958037,0.871803377273406,0.8559927857201081,0.840645100742711,0.825742032018452,0.8112661780243622,0.797200976201979,0.7835306561621754,0.7702401957443301,0.7573152797532134,0.7447422612059177,0.732508124930936,0.720600453370228,0.7090073944441153,0.6977176313473423,0.6867203541527789,0.6760052331071654,0.6655623935103965,0.6553823920772647,0.6454561946868583,0.635775155431005,0.6263309968793986,0.6171157914839387,0.6081219440503601,0.5993421752099743,0.5907695058285377,0.5823972422938329,0.5742189626271491,0.5662285033676882,0.5584199471821407,0.5507876111549416,0.543326035717744
199,K2-198b,0.0074779839111538664,0.007321957828757797,0.00717077777689024,0.007024272489095513,0.006882274677936403,0.0067446214697683875,0.006611154713438314,0.006481721186928704,0.006356172721689133,0.006234366260885042,0.006116163864897894,0.006001432675035273,0.005890044844448421,0.005781877443634979,0.005676812346574251,0.0055747361024377495,0.005475539796908846,0.005379118906392877,0.0052853731477773315,0.005194206325889048,0.005105526180368665,0.005019244233335523,0.004935275638924555,0.004853539035538333,0.0047739564014645675,0.004696452914343791,0.004620956814843349,0.004547399274785543,0.004475714269887892,0.00440583845720528,0.0043377110573043645,0.004271273741155681,0.00420647052169228,0.004143247649955086,0.004081553515723886,0.004021338552514328,0.00396255514681169,0.003905157551401355,0.00384910180265022,0.0037943456415923025,0.003740848438666929,0.0036885711219605756,0.003637476108804545,0.0035875272405812785,0.0035386897205976022,0.003490930054885078,0.0034442159957930162,0.0033985164882430526,0.003353801618519551,0.003310042565475349
200,WASP-78b,0.9047398885774416,0.8846305636505967,0.8652117808230789,0.8464538687945469,0.8283284852966908,0.8108085811666231,0.7938683592214696,0.7774832296207801,0.7616297630401815,0.7462856426896091,0.7314296159763417,0.7170414464277908,0.7031018663405729,0.6895925305037339,0.6764959712503282,0.6637955550164962,0.6514754405282625,0.6395205386897372,0.6279164742099888,0.6166495489777271,0.6057067071709262,0.5950755020724254,0.5847440645499449,0.5747010731499848,0.5649357257491714,0.5554377127019043,0.5461971914210436,0.5372047623271323,0.5284514461012007,0.5199286621771542,0.5116282084106856,0.5035422418633859,0.49566326064266547,0.4879840867402444,0.48049784981438887,0.47319797186325846,0.46607815273948877,0.4591323564583299,0.4523547982540825,0.4457399323422234,0.4392824403465124,0.43297722035288855,0.4268193765540894,0.42080420945076047,0.4149272065770685,0.40918403372048406,0.40357052660731424,0.398082683027119,0.39271665537082107,0.38746874355886873
201,HAT-P-45b,0.3485146555527929,0.3406696119969264,0.3330990561130246,0.3257908157153698,0.31873330254707144,0.31191549070489877,0.30532689397241036,0.2989575425952793,0.29279795990844926,0.286839139126457,0.28107252053000964,0.27548996922046504,0.27008375356524394,0.2648465244188564,0.25977129517449526,0.2548514226777247,0.25008058901583147,0.24545278418258315,0.24096228960766833,0.23660366253233894,0.2323717212069787,0.22826153088245457,0.2242683905642816,0.2203878204969504,0.21661555034503524,0.21294750803724075,0.2093798092399124,0.20590874742709386,0.20253078451495432,0.19924254202957511,0.1960407927781495,0.19292245299494235,0.18988457493464375,0.18692433988706544,0.18403905158848533,0.18122613000616739,0.17848310547398052,0.17580761315818588,0.17319738783365662,0.17065025895205038,0.16816414598439572,0.1657370540217099,0.16336706961824798,0.16105235686284042,0.15879115366477353,0.1565817682414203,0.15442257579567514,0.15231201537193956,0.15024858688013468,0.14823084827789298
202,TrES-2b,0.2611841686387822,0.2554668406914348,0.24994135032131948,0.2445997846499194,0.2394345517330093,0.23443837686234087,0.22960429659088405,0.22492565106550283,0.2203960751332781,0.21600948859288405,0.21176008588557574,0.20764232545861103,0.20365091898395576,0.19978082057470617,0.19602721610928717,0.19238551274720528,0.1888513286991196,0.1854204832970879,0.18208898739731677,0.1788530341370028,0.17570899005821208,0.17265338660511229,0.16968291199549768,0.16679440346343968,0.16398483986686513,0.16125133465134375,0.15859112915973553,0.15600158627609526,0.15348018439131847,0.15102451167759398,0.14863226065839172,0.14630122306067794,0.14402928493613415,0.14181442203835562,0.13965469544333467,0.13754824740083368,0.1354932974047597,0.13348813847102703,0.13153113361186197,0.12962071249606583,0.12775536828511563,0.12593365463554906,0.1241541828585446,0.12241561922801034,0.12071668242902656,0.1190561411388585,0.11743281173321797,0.11584555611081558,0.11429327962965388,0.11277492914889392
203,CoRoT-2b,0.679293950691584,0.6646497492752955,0.6504853355343296,0.6367817806697421,0.6235208333840407,0.6106849267864639,0.598257177485506,0.5862213786192514,0.5745619882382021,0.5632641141827783,0.5523134963753029,0.5416964872661798,0.5314000310270479,0.5214116419638672,0.5117193825258962,0.5023118412070698,0.49317811057196287,0.4843077655861437,0.4756908423882225,0.46731781760656294,0.4591795882955924,0.45126745254452705,0.44357309079308366,0.43608854787435397,0.42880621579386347,0.4217188172444118,0.4148193898495423,0.40810127112301486,0.4015580841273235,0.39518372381151257,0.38897234400613895,0.3829183450518092,0.3770163620367461,0.371261253618323,0.3656480914034261,0.36017214986246354,0.35482889675243406,0.3496139840247858,0.344523239194439,0.33955265714729566,0.3346983923640392,0.32995675153910053,0.325324186574504,0.3207972879290284,0.31637277830420935,0.3120475066494105,0.30781844246916107,0.30368267041668734,0.29963738515844274,0.2956798864952602
204,HAT-P-27b,0.13317838579878274,0.13037502874551157,0.12766003585674188,0.12503018268163496,0.12248233184542257,0.12001343913766535,0.11762055753752948,0.11530083958267144,0.11305153841462798,0.11087000777331163,0.10875370116359756,0.10670017037642152,0.10470706351340635,0.10277212263652932,0.10089318114182347,0.09906816093746651,0.09729506949132881,0.0955719968004446,0.0938971123244954,0.09226866191687567,0.09068496477984872,0.08914441046459273,0.08764545593215785,0.08618662268747504,0.0847664939954447,0.08338371218546808,0.08203697604874362,0.08072503833094383,0.07944670332148157,0.07820082453953413,0.07698630251608692,0.07580208267059485,0.0746471532803272,0.07352054354005806,0.07242132170948061,0.07134859334547737,0.07030149961628196,0.069279215694443,0.06828094922545724,0.06730593886897639,0.06635345290945172,0.06542278793317156,0.0645132675687044,0.0636242412878051,0.06275508326397092,0.0619051912858942,0.06107398572317937,0.06026090854177363,0.05946542236667651,0.05868700958960382
